YoungGen (allocated space)(KB),YoungGen (Before GC)(KB),YoungGen (After GC)(KB),Old Gen(allocated space)(KB),Old Gen (Before GC)(KB),Old Gen(After GC)(KB),GC Pause Time(ms),User(s),Sys(s),Real Time(s),CPU Time(s),"GC/FULL-GC(1->GC,0->FULL-GC)"
1024,512,480,512,0,8,1.248,0.02,0.0,0.00,0.02,1
1536,991,512,512,8,88,0.919,0.0,0.0,0.00,0.0,1
1536,1536,512,1024,88,512,1.223,0.0,0.0,0.00,0.0,1
2560,1536,480,1536,512,1080,1.301,0.0,0.0,0.00,0.0,1
2560,480,0,3584,1080,1496,4.362,0.0,0.0,0.00,0.0,0
3584,2048,480,3584,1496,2112,1.655,0.0,0.0,0.00,0.0,1
4608,3552,1504,3584,2112,2688,2.280,0.0,0.0,0.00,0.0,1
4608,1504,990,6144,2688,3127,6.504,0.0,0.0,0.01,0.0,0
5632,4062,2016,6144,3127,3703,2.991,0.0,0.0,0.00,0.0,1
6656,5600,3040,6144,3703,4543,4.099,0.0,0.0,0.00,0.0,1
8704,6624,4064,6144,4543,5391,4.384,0.0,0.0,0.00,0.0,1
8704,4064,3545,10240,5391,5831,9.652,0.0,0.0,0.01,0.0,0
9728,8013,3968,10240,5831,7775,4.296,0.0,0.0,0.00,0.0,1
11264,8576,2656,11776,7775,11775,5.857,0.0,0.0,0.01,0.0,1
11776,2656,2621,18432,11775,11415,12.121,0.0,0.0,0.01,0.0,0
12288,9789,3680,18432,11415,14079,5.204,0.0,0.0,0.01,0.0,1
15360,10848,3744,18432,14079,17807,6.571,0.0,0.0,0.01,0.0,1
15360,3744,3189,27648,17807,18211,17.804,0.0,0.0,0.02,0.0,0
15360,12917,5568,27648,18211,21459,7.927,0.0,0.0,0.01,0.0,1
19456,15296,5056,27648,21459,27059,8.824,0.0,0.0,0.01,0.0,1
19456,5056,4003,39424,27059,27431,25.675,0.0,0.0,0.03,0.0,0
19968,16803,7168,39424,27431,35647,12.675,0.0,0.0,0.01,0.0,1
19968,7168,3577,54784,35647,39086,31.358,0.02,0.0,0.03,0.02,0
22528,16377,11232,54784,39086,44310,14.829,0.0,0.0,0.02,0.0,1
26624,22496,11296,55808,44310,55678,15.848,0.02,0.0,0.02,0.02,1
26624,11296,10212,75776,55678,55435,48.872,0.06,0.0,0.05,0.06,0
29184,21476,11264,75776,55435,65819,18.787,0.02,0.02,0.02,0.04,1
29184,11264,1520,98816,65819,75357,52.523,0.05,0.02,0.05,0.07,0
30208,13520,13440,98816,75357,75357,13.343,0.0,0.0,0.01,0.0,1
28160,26240,18912,98816,75357,82757,16.661,0.06,0.0,0.02,0.06,1
33792,28128,18144,98816,82757,92909,16.272,0.0,0.0,0.02,0.0,1
33792,18144,9901,125440,92909,98744,56.258,0.06,0.0,0.06,0.06,0
36352,19117,19168,125440,98744,98744,16.279,0.0,0.0,0.02,0.0,1
37888,28896,28160,125440,98744,99448,14.064,0.0,0.0,0.01,0.0,1
41472,37888,28064,125440,99448,109456,21.049,0.05,0.0,0.02,0.05,1
45056,36256,27488,125440,109456,118304,18.562,0.05,0.0,0.02,0.05,1
45056,27488,20265,154624,118304,125121,60.288,0.19,0.0,0.06,0.19,0
45056,28457,14432,154624,125121,139441,21.054,0.05,0.0,0.02,0.05,1
47104,14432,0,187392,139441,153547,68.282,0.16,0.0,0.07,0.16,0
46592,9728,9760,187392,153547,153547,6.759,0.0,0.0,0.01,0.0,1
47616,21024,21024,187392,153547,153547,12.386,0.02,0.0,0.01,0.02,1
45568,32288,32288,187392,153547,153547,23.146,0.0,0.0,0.02,0.0,1
49664,41504,40416,187392,153547,154651,18.948,0.0,0.0,0.02,0.0,1
52736,49632,40352,187392,154651,164115,23.521,0.0,0.0,0.02,0.0,1
57856,45984,35328,187392,164115,174835,21.413,0.0,0.0,0.02,0.0,1
57856,35328,18341,223232,174835,187259,90.860,0.31,0.0,0.09,0.31,0
56832,23973,15488,223232,187259,195995,18.803,0.09,0.0,0.02,0.09,1
23040,22144,16096,223232,195995,202107,11.393,0.0,0.0,0.01,0.0,1
56320,22752,13344,223232,202107,211603,11.841,0.0,0.0,0.01,0.0,1
57344,13344,1501,260608,211603,222953,80.206,0.31,0.0,0.08,0.31,0
58368,10717,9312,260608,222953,224505,15.782,0.02,0.0,0.02,0.02,1
56832,18528,9344,260608,224505,233857,10.659,0.02,0.0,0.01,0.02,1
57856,20096,10816,260608,233857,243209,11.005,0.0,0.0,0.01,0.0,1
54784,21568,10880,260608,243209,254113,12.450,0.02,0.0,0.01,0.02,1
56320,10880,4079,301056,254113,260186,89.216,0.39,0.0,0.09,0.39,0
28160,17903,13920,301056,260186,264346,19.843,0.12,0.0,0.02,0.12,1
55808,27744,27744,301056,264346,264346,14.326,0.0,0.0,0.01,0.0,1
57344,41568,41600,301056,264346,264346,20.434,0.12,0.0,0.02,0.12,1
59904,55424,41600,301056,264346,278362,26.072,0.14,0.0,0.03,0.14,1
65024,51840,37984,301056,278362,292378,23.590,0.11,0.02,0.02,0.13,1
65024,37984,28600,346624,292378,301049,123.004,0.66,0.02,0.12,0.68,0
