YoungGen (allocated space)(KB),YoungGen (Before GC)(KB),YoungGen (After GC)(KB),Old Gen(allocated space)(KB),Old Gen (Before GC)(KB),Old Gen(After GC)(KB),GC Pause Time(ms),User(s),Sys(s),Real Time(s),CPU Time(s),"GC/FULL-GC(1->GC,0->FULL-GC)"
1024,512,480,512,0,8,1.266,0.0,0.0,0.00,0.0,1
1536,991,512,512,8,92,0.894,0.0,0.0,0.00,0.0,1
1536,1536,512,512,92,508,1.159,0.0,0.0,0.00,0.0,1
1536,512,511,2048,508,469,3.058,0.0,0.0,0.00,0.0,0
2560,1535,480,2048,469,1029,1.470,0.0,0.0,0.00,0.0,1
2560,2528,480,2560,1029,2098,1.641,0.0,0.0,0.00,0.0,1
4096,480,0,6144,2098,2542,4.317,0.0,0.0,0.01,0.0,0
5120,3072,1696,6144,2542,2542,1.766,0.0,0.0,0.00,0.0,1
5632,4768,2016,6144,2542,3774,3.184,0.0,0.0,0.00,0.0,1
6656,5600,3040,6144,3774,4614,3.840,0.0,0.0,0.00,0.0,1
8704,6624,4064,6144,4614,5454,3.698,0.0,0.0,0.00,0.0,1
8704,4064,3545,10752,5454,5831,11.241,0.0,0.0,0.01,0.0,0
9728,8013,5088,10752,5831,6615,3.868,0.0,0.0,0.00,0.0,1
11264,9696,6112,10752,6615,7991,6.412,0.0,0.0,0.01,0.0,1
12800,11232,5248,11776,7991,11575,5.619,0.0,0.0,0.01,0.0,1
12800,5248,5187,18432,11575,11463,14.925,0.0,0.0,0.01,0.0,0
14336,10307,2688,18432,11463,16727,5.979,0.0,0.0,0.01,0.0,1
14848,2688,1105,27648,16727,18183,15.225,0.0,0.0,0.02,0.0,0
15360,7799,3424,27648,18183,19311,4.840,0.0,0.0,0.00,0.0,1
17920,11103,4480,27648,19311,22759,7.695,0.02,0.0,0.01,0.02,1
17920,14720,5344,27648,22759,27287,7.622,0.0,0.0,0.01,0.0,1
17920,5344,4779,38912,27287,27139,25.479,0.02,0.0,0.03,0.02,0
17920,15019,8192,38912,27139,32971,13.095,0.0,0.0,0.01,0.0,1
17920,8192,2555,52736,32971,38495,28.145,0.0,0.0,0.03,0.0,0
20992,12283,9760,52736,38495,41095,15.156,0.0,0.0,0.02,0.0,1
19968,19488,12768,52736,41095,47863,13.610,0.0,0.0,0.01,0.0,1
19968,12768,7122,69120,47863,52306,42.606,0.03,0.0,0.04,0.03,0
24576,14290,7200,69120,52306,59546,14.628,0.0,0.0,0.02,0.0,1
23040,14368,14336,69120,59546,59546,10.690,0.0,0.0,0.01,0.0,1
25088,20992,13824,69120,59546,66810,15.138,0.0,0.0,0.01,0.0,1
25088,13824,11720,89088,66810,68611,55.087,0.06,0.0,0.06,0.06,0
25600,18376,6688,89088,68611,80523,18.913,0.03,0.0,0.02,0.03,1
27136,6688,0,112128,80523,86958,60.650,0.09,0.0,0.06,0.09,0
26112,8192,8224,112128,86958,86958,6.036,0.0,0.0,0.01,0.0,1
27648,17952,17888,112128,86958,86990,8.972,0.0,0.0,0.01,0.0,1
30720,27616,9760,112128,86990,105086,14.786,0.0,0.0,0.02,0.0,1
31232,9760,496,142848,105086,111978,56.518,0.09,0.0,0.06,0.09,0
31744,12272,12352,142848,111978,111978,14.345,0.02,0.0,0.01,0.02,1
29184,24128,19968,142848,111978,116122,14.392,0.02,0.0,0.01,0.02,1
33792,29184,20000,142848,116122,125506,16.806,0.06,0.0,0.02,0.06,1
36352,29216,18496,142848,125506,136402,16.502,0.03,0.0,0.02,0.03,1
36352,18496,11727,176128,136402,142607,68.779,0.17,0.02,0.07,0.19,0
37376,21455,15488,176128,142607,148719,18.005,0.03,0.0,0.02,0.03,1
35328,25216,25280,176128,148719,148719,13.243,0.02,0.0,0.01,0.02,1
38400,33472,27712,176128,156911,162735,21.392,0.05,0.0,0.02,0.05,1
