YoungGen (allocated space)(KB),YoungGen (Before GC)(KB),YoungGen (After GC)(KB),Old Gen(allocated space)(KB),Old Gen (Before GC)(KB),Old Gen(After GC)(KB),GC Pause Time(ms),User(s),Sys(s),Real Time(s),CPU Time(s),"GC/FULL-GC(1->GC,0->FULL-GC)"
1024,512,480,512,0,8,1.281,0.0,0.0,0.00,0.0,1
1536,991,512,512,8,88,0.952,0.0,0.0,0.00,0.0,1
1536,1536,512,512,88,496,1.586,0.0,0.0,0.00,0.0,1
1536,512,509,2048,496,471,3.759,0.0,0.0,0.00,0.0,0
2560,1533,480,2048,471,1035,1.560,0.0,0.0,0.00,0.0,1
2560,2528,480,2560,1035,2107,1.833,0.0,0.0,0.00,0.0,1
4096,480,0,6144,2107,2542,4.807,0.0,0.0,0.00,0.0,0
5120,3072,1664,6144,2542,2542,2.044,0.0,0.0,0.00,0.0,1
5632,4736,2016,6144,2542,3766,2.835,0.02,0.0,0.00,0.02,1
6656,5600,3040,6144,3766,4606,4.204,0.0,0.0,0.00,0.0,1
8704,6624,4064,6144,4606,5446,5.034,0.0,0.0,0.01,0.0,1
8704,4064,3545,10752,5446,5820,10.875,0.02,0.0,0.01,0.02,0
9728,8099,5088,10752,5820,6612,4.648,0.0,0.0,0.01,0.0,1
11264,9696,6112,10752,6612,7988,7.266,0.0,0.0,0.01,0.0,1
12800,11232,5216,11776,7988,11588,7.118,0.0,0.0,0.01,0.0,1
12800,5216,5172,18432,11588,11477,15.565,0.02,0.0,0.02,0.02,0
14336,10292,2688,18432,11477,16733,6.533,0.02,0.0,0.01,0.02,1
14848,2688,1106,27648,16733,18182,16.090,0.02,0.0,0.02,0.02,0
15360,7796,3424,27648,18182,19310,5.095,0.0,0.0,0.00,0.0,1
17920,11104,4512,27648,19310,22766,6.716,0.0,0.0,0.01,0.0,1
17920,14752,5344,27648,22766,27294,7.222,0.0,0.0,0.01,0.0,1
17920,5344,4780,38912,27294,27140,26.447,0.0,0.0,0.03,0.0,0
17920,15020,8192,38912,27140,32980,11.572,0.0,0.0,0.01,0.0,1
17920,8192,2555,52736,32980,38496,27.731,0.0,0.0,0.03,0.0,0
20992,12283,9760,52736,38496,41096,9.852,0.0,0.0,0.01,0.0,1
19968,19488,12768,52736,41096,47864,14.212,0.02,0.0,0.02,0.02,1
19968,12768,7122,69120,47864,52307,43.103,0.05,0.0,0.04,0.05,0
24576,14290,7168,69120,52307,59555,13.449,0.0,0.0,0.01,0.0,1
23040,14336,14336,69120,59555,59555,10.206,0.0,0.0,0.01,0.0,1
25088,20992,13824,69120,59555,66819,13.700,0.0,0.0,0.01,0.0,1
25088,13824,11720,89088,66819,68612,53.119,0.06,0.0,0.05,0.06,0
27648,18376,12192,89088,68612,74948,16.685,0.03,0.0,0.02,0.03,1
28160,20384,14848,89088,74948,80532,14.873,0.0,0.0,0.01,0.0,1
28160,14848,4064,112128,80532,89023,69.394,0.09,0.0,0.07,0.09,0
29184,12256,10336,112128,89023,91031,12.634,0.0,0.0,0.01,0.0,1
30208,20064,20064,112128,91031,91031,10.464,0.02,0.0,0.01,0.02,1
28672,29792,23552,112128,91031,97279,16.527,0.05,0.0,0.02,0.05,1
34816,28672,19136,112128,97279,106967,13.963,0.0,0.0,0.01,0.0,1
34816,19136,13954,137728,106967,111766,52.701,0.14,0.0,0.05,0.14,0
33280,19074,13312,137728,111766,117710,16.715,0.03,0.0,0.02,0.03,1
34816,19456,15328,137728,117710,121886,9.876,0.0,0.0,0.01,0.0,1
35840,21472,17440,137728,121886,125974,10.385,0.02,0.0,0.01,0.02,1
35840,25120,13888,137728,125974,137358,13.093,0.02,0.0,0.01,0.02,1
35840,13888,13253,166400,137358,137437,71.700,0.2,0.0,0.07,0.2,0
34816,20933,7744,166400,137437,150917,19.665,0.05,0.0,0.02,0.05,1
35328,16448,8736,166400,150917,158701,9.055,0.0,0.0,0.01,0.0,1
35328,8736,1005,199168,158701,166004,65.315,0.2,0.0,0.06,0.2,0
34304,9709,8768,199168,166004,167052,14.893,0.02,0.0,0.02,0.02,1
35328,19008,19040,199168,167052,167052,14.318,0.02,0.0,0.01,0.02,1
33792,29280,26592,199168,167052,169668,15.840,0.02,0.0,0.01,0.02,1
38400,33760,16288,199168,169668,187316,18.781,0.02,0.0,0.02,0.02,1
38912,16288,0,237056,187316,199159,87.247,0.28,0.0,0.09,0.28,0
38912,8704,8800,237056,199159,199159,5.588,0.0,0.0,0.00,0.0,1
38912,17504,17472,237056,199159,199159,8.962,0.02,0.0,0.01,0.02,1
39424,27712,27712,237056,199159,199159,13.488,0.0,0.0,0.01,0.0,1
37888,37952,32768,237056,199159,204327,18.781,0.06,0.03,0.02,0.09,1
44544,37888,23680,237056,204327,218871,17.218,0.09,0.0,0.02,0.09,1
44544,28800,10304,237568,218871,237567,15.323,0.02,0.0,0.01,0.02,1
45056,10304,9667,281600,237567,237436,93.305,0.34,0.03,0.09,0.37,0
45568,16323,6752,281600,237436,247276,18.506,0.05,0.02,0.02,0.07,1
45056,13408,6752,281600,247276,254028,7.819,0.0,0.0,0.01,0.0,1
45568,14432,7776,281600,254028,260780,8.220,0.02,0.0,0.01,0.02,1
44544,15456,7808,281600,260780,268572,8.970,0.02,0.0,0.01,0.02,1
45568,7808,0,318464,268572,275656,103.239,0.56,0.02,0.10,0.5800000000000001,0
43520,9216,9312,318464,275656,275656,5.862,0.02,0.0,0.01,0.02,1
45056,19552,19552,318464,275656,275656,10.161,0.02,0.0,0.01,0.02,1
43008,29792,29824,318464,275656,275656,14.281,0.02,0.0,0.01,0.02,1
46592,38016,37984,318464,275656,275656,17.222,0.03,0.0,0.02,0.03,1
49152,46176,36960,318464,275656,285000,20.677,0.11,0.0,0.02,0.11,1
53760,41568,31328,318464,285000,295392,18.451,0.11,0.02,0.02,0.13,1
51712,35936,17472,318464,295392,314048,17.007,0.03,0.0,0.02,0.03,1
52736,17472,12709,366080,314048,318025,106.578,0.66,0.0,0.11,0.66,0
54784,19365,9984,366080,318025,327673,22.634,0.09,0.03,0.02,0.12,1
53760,16640,6752,366080,327673,337697,9.195,0.02,0.0,0.01,0.02,1
54272,14432,7776,366080,337697,344441,8.336,0.0,0.0,0.01,0.0,1
54272,15456,1518,415744,360825,365949,131.539,0.78,0.0,0.13,0.78,0
52224,9198,7808,415744,365949,367525,20.930,0.12,0.0,0.02,0.12,1
25600,16512,16512,415744,367525,367525,9.248,0.02,0.0,0.01,0.02,1
47104,25216,17472,415744,367525,375309,13.206,0.0,0.0,0.01,0.0,1
49152,27200,18560,415744,375309,384133,14.584,0.0,0.02,0.02,0.02,1
47104,28288,19584,415744,384133,392957,14.557,0.02,0.0,0.01,0.02,1
48128,30848,21056,415744,392957,402813,15.517,0.02,0.0,0.02,0.02,1
48128,21056,7640,466432,402813,415443,144.462,1.03,0.0,0.14,1.03,0
48128,18904,11392,466432,415443,423195,26.522,0.12,0.0,0.03,0.12,1
48640,24192,24192,466432,423195,423195,12.842,0.02,0.0,0.01,0.02,1
49152,36992,25696,466432,423195,434611,18.298,0.12,0.0,0.02,0.12,1
50688,38496,25760,466432,434611,447579,19.055,0.12,0.0,0.02,0.12,1
52224,38560,25728,466432,447579,460555,19.704,0.09,0.03,0.02,0.12,1
52224,25728,19405,522240,460555,465979,166.304,1.05,0.0,0.17,1.05,0
52736,33229,23520,522240,465979,476019,35.051,0.19,0.0,0.04,0.19,1
49152,37344,37344,522240,476019,476019,19.088,0.08,0.05,0.02,0.13,1
53760,48096,38496,522240,476019,485707,23.140,0.12,0.0,0.02,0.12,1
57344,49248,35424,522240,485707,499723,23.838,0.12,0.0,0.02,0.12,1
59392,45664,21088,524800,499723,524603,23.001,0.09,0.03,0.02,0.12,1
59392,21088,19911,590336,524603,524719,178.529,1.19,0.0,0.18,1.19,0
58368,30151,10368,590336,524719,544943,35.686,0.16,0.0,0.04,0.16,1
58880,21632,11392,590336,544943,555327,13.069,0.02,0.0,0.01,0.02,1
57856,22656,11392,590336,555327,566751,13.557,0.02,0.0,0.01,0.02,1
58880,11392,0,647168,566751,577307,169.862,1.11,0.02,0.17,1.1300000000000001,0
58368,12800,12960,647168,577307,577307,9.665,0.0,0.0,0.01,0.0,1
59392,27296,27264,647168,577307,577307,14.645,0.02,0.0,0.01,0.02,1
56320,41600,41600,647168,577307,577307,20.891,0.11,0.02,0.02,0.13,1
61440,52352,50688,647168,577307,578939,25.636,0.2,0.0,0.03,0.2,1
71168,61440,35072,647168,578939,605699,29.368,0.12,0.02,0.03,0.13999999999999999,1
71168,47360,33504,647168,605699,619715,23.996,0.12,0.0,0.02,0.12,1
72192,45792,35424,647168,619715,630227,23.172,0.12,0.0,0.02,0.12,1
72192,35424,17849,723456,630227,646777,220.572,1.52,0.0,0.22,1.52,0
35328,31673,21184,723456,646777,657585,42.526,0.25,0.02,0.04,0.27,1
