YoungGen (allocated space)(KB),YoungGen (Before GC)(KB),YoungGen (After GC)(KB),Old Gen(allocated space)(KB),Old Gen (Before GC)(KB),Old Gen(After GC)(KB),GC Pause Time(ms),User(s),Sys(s),Real Time(s),CPU Time(s),"GC/FULL-GC(1->GC,0->FULL-GC)"
1024,512,480,512,0,8,1.173,0.0,0.0,0.00,0.0,1
1536,991,512,512,8,88,0.902,0.0,0.0,0.00,0.0,1
1536,1536,512,512,88,504,1.229,0.0,0.0,0.00,0.0,1
1536,512,507,2048,504,472,3.313,0.0,0.0,0.00,0.0,0
2560,1531,480,2048,472,1032,1.342,0.0,0.0,0.00,0.0,1
2560,2528,480,2560,1032,2104,1.871,0.0,0.0,0.00,0.0,1
4096,480,0,6144,2104,2542,4.330,0.0,0.0,0.01,0.0,0
5120,3072,1664,6144,2542,2542,2.003,0.0,0.0,0.00,0.0,1
5632,4736,2016,6144,2542,3774,2.896,0.0,0.0,0.00,0.0,1
6656,5600,3040,6144,3774,4614,4.529,0.0,0.0,0.01,0.0,1
9216,6624,4064,6144,4614,5462,4.379,0.0,0.0,0.00,0.0,1
9216,4064,3545,10752,5462,5831,10.592,0.0,0.0,0.01,0.0,0
10240,8665,5088,10752,5831,6951,4.790,0.0,0.0,0.01,0.0,1
12800,10208,6496,10752,6951,8231,5.230,0.0,0.0,0.01,0.0,1
13824,12640,5792,12288,8231,12111,5.898,0.0,0.0,0.01,0.0,1
13824,5792,5758,18944,12111,12006,15.728,0.0,0.0,0.02,0.0,0
15360,11902,3232,18944,12006,17862,7.652,0.02,0.0,0.01,0.02,1
16384,3232,2146,28672,17862,18786,15.200,0.0,0.0,0.02,0.0,0
17408,11874,5568,28672,18786,20970,6.251,0.0,0.0,0.01,0.0,1
21504,15296,5088,28672,20970,26570,8.927,0.0,0.0,0.01,0.0,1
21504,5088,2471,40448,26570,28497,26.030,0.0,0.0,0.03,0.0,0
21504,15783,8192,40448,28497,34193,12.101,0.0,0.0,0.01,0.0,1
21504,8192,2044,54784,34193,40227,27.326,0.03,0.0,0.03,0.03,0
25088,15356,11744,54784,40227,43899,13.849,0.02,0.0,0.01,0.02,1
28160,25056,13344,55808,43899,55787,17.069,0.03,0.0,0.02,0.03,1
28160,13344,12254,74752,55787,55554,50.831,0.08,0.0,0.05,0.08,0
31744,25566,13344,74752,55554,68010,22.557,0.03,0.0,0.02,0.03,1
31744,13344,6639,97792,68010,74452,55.272,0.09,0.0,0.06,0.09,0
33280,21487,18400,97792,74452,77604,14.089,0.0,0.0,0.01,0.0,1
38912,33248,14880,97792,77604,96212,17.885,0.05,0.0,0.02,0.05,1
38912,14880,11239,126976,96212,97443,58.876,0.09,0.0,0.06,0.09,0
39936,27623,23552,126976,97443,101603,20.257,0.05,0.0,0.02,0.05,1
48640,39936,16448,126976,101603,125491,25.680,0.02,0.0,0.03,0.02,1
48640,16448,14821,162816,125491,126565,58.306,0.12,0.0,0.06,0.12,0
48640,34277,29184,162816,126565,131781,22.957,0.06,0.0,0.02,0.06,1
55296,45502,16096,162816,131781,161373,25.476,0.03,0.03,0.02,0.06,1
57344,16096,14446,206848,161373,162345,72.646,0.2,0.0,0.07,0.2,0
59392,39022,24736,206848,162345,177033,28.127,0.0,0.0,0.03,0.0,1
53760,49312,36320,206848,177033,190089,31.427,0.0,0.0,0.03,0.0,1
53760,36320,15297,252416,190089,206495,94.630,0.33,0.0,0.09,0.33,0
64512,32705,17536,252416,206495,222023,24.372,0.08,0.0,0.02,0.08,1
60928,34944,34944,252416,222023,222023,17.484,0.09,0.0,0.02,0.09,1
64512,51328,48128,252416,222023,225159,23.658,0.08,0.02,0.02,0.1,1
75776,64512,32096,258560,225159,258151,30.875,0.09,0.0,0.03,0.09,1
75776,32096,30877,312320,258151,258376,112.901,0.56,0.0,0.11,0.56,0
75776,49821,34880,312320,258376,273728,31.022,0.12,0.0,0.03,0.12,1
77824,53824,38016,312320,273728,289768,25.509,0.14,0.0,0.03,0.14,1
77824,38016,14830,367616,289768,312248,105.128,0.67,0.0,0.10,0.67,0
79360,35310,29088,367616,312248,318728,29.037,0.14,0.0,0.03,0.14,1
74240,49568,49600,367616,335112,335112,30.586,0.14,0.0,0.03,0.14,1
79872,67008,62464,367616,335112,339616,31.453,0.14,0.0,0.03,0.14,1
79872,62464,26053,422912,339616,367494,159.358,0.89,0.02,0.16,0.91,0
84480,43461,32704,422912,367494,378542,34.589,0.25,0.0,0.04,0.25,1
88576,52160,52224,422912,378542,378542,25.406,0.14,0.0,0.02,0.14,1
84992,71680,71712,422912,378542,378542,35.790,0.23,0.02,0.04,0.25,1
94720,84000,76992,422912,378542,385638,40.602,0.27,0.0,0.04,0.27,1
103424,89280,63680,422912,385638,411574,46.168,0.25,0.02,0.05,0.27,1
103424,63680,51609,480768,411574,422674,159.306,1.02,0.0,0.16,1.02,0
42496,62873,30848,480768,422674,455330,48.774,0.23,0.02,0.05,0.25,1
42496,30848,5073,548864,455330,480445,157.564,0.91,0.02,0.16,0.93,0
105472,16337,13056,548864,480445,483933,27.952,0.12,0.0,0.03,0.12,1
38912,25856,25856,548864,483933,483933,14.198,0.02,0.0,0.01,0.02,1
94208,38656,38624,548864,483933,483933,19.903,0.12,0.0,0.02,0.12,1
99328,52960,51296,548864,483933,485653,25.472,0.12,0.0,0.02,0.12,1
100352,65632,54368,548864,485653,497077,32.549,0.17,0.0,0.03,0.17,1
101376,69728,56960,548864,497077,510053,33.029,0.16,0.0,0.03,0.16,1
97792,72320,45184,548864,510053,537525,36.408,0.2,0.05,0.04,0.25,1
100352,45184,32695,620032,537525,548848,198.075,1.33,0.03,0.20,1.36,0
103936,53175,31808,620032,548848,570712,46.366,0.23,0.03,0.04,0.26,1
97280,52288,41120,620032,570712,582040,26.792,0.14,0.0,0.03,0.14,1
100864,64160,43680,620032,582040,602792,33.323,0.16,0.0,0.03,0.16,1
100864,43680,25575,695296,602792,619875,207.873,1.48,0.0,0.21,1.48,0
95744,48615,36224,695296,619875,632667,48.733,0.27,0.0,0.05,0.27,1
98304,61824,61888,695296,632667,632667,31.053,0.14,0.0,0.03,0.14,1
98304,87488,41137,771584,665435,694842,312.725,1.98,0.05,0.31,2.03,0
99840,66737,66976,771584,694842,694842,65.074,0.33,0.0,0.06,0.33,1
105472,90016,82432,771584,694842,702426,42.804,0.17,0.0,0.04,0.17,1
113664,105472,81792,771584,702426,726546,54.041,0.34,0.03,0.05,0.37,1
120832,100224,86656,771584,726546,740242,48.933,0.23,0.03,0.05,0.26,1
122368,105088,60096,785920,740242,785842,51.346,0.2,0.09,0.05,0.29000000000000004,1
125440,60096,58790,877056,785842,785574,291.309,1.88,0.0,0.29,1.88,0
129536,82854,42208,877056,785574,826998,70.589,0.42,0.02,0.07,0.44,1
123392,66272,48352,877056,826998,845238,34.407,0.25,0.0,0.03,0.25,1
126464,48352,15879,977920,845238,876552,302.957,1.97,0.06,0.30,2.03,0
130048,46087,36832,977920,876552,886112,62.170,0.36,0.0,0.06,0.36,1
130560,67040,67072,977920,886112,886112,34.656,0.17,0.0,0.03,0.17,1
131584,99328,99328,977920,886112,886128,50.261,0.27,0.0,0.05,0.27,1
138752,131584,94944,977920,886128,923288,78.016,0.45,0.03,0.08,0.48,1
146944,122592,92416,977920,923288,953888,71.133,0.48,0.02,0.07,0.5,1
146944,92416,67022,1089536,953888,977821,352.287,2.2,0.06,0.35,2.2600000000000002,0
146944,94670,71232,1089536,977821,1001821,108.049,0.56,0.08,0.11,0.64,1
151552,101952,78848,1089536,1001821,1025293,71.687,0.45,0.02,0.07,0.47000000000000003,1
152064,109568,89312,1089536,1025293,1045869,61.003,0.28,0.02,0.06,0.30000000000000004,1
152064,89312,44544,1203200,1045869,1089298,402.212,2.72,0.05,0.40,2.77,0
154624,76288,47296,1203200,1089298,1118914,91.725,0.62,0.0,0.09,0.62,1
154624,79040,79072,1203200,1118914,1118914,42.804,0.23,0.0,0.04,0.23,1
155648,114400,99072,1203200,1118914,1134466,66.858,0.36,0.02,0.07,0.38,1
159744,134400,102624,1203200,1134466,1166650,82.721,0.45,0.0,0.08,0.45,1
159744,102624,65004,1323520,1166650,1202856,408.205,2.98,0.02,0.41,3.0,0
111616,98284,78176,1323520,1202856,1223504,105.781,0.62,0.0,0.11,0.62,1
154624,111456,73536,1323520,1223504,1245768,61.418,0.38,0.0,0.06,0.38,1
159744,110400,87040,1323520,1245768,1268816,63.537,0.31,0.0,0.06,0.31,1
163328,123904,90560,1323520,1268816,1302576,75.056,0.44,0.03,0.08,0.47,1
163328,90560,68293,1450496,1302576,1323084,723.075,4.45,0.02,0.72,4.47,0
163840,108741,68352,1450496,1388620,1429804,101.441,0.86,0.0,0.10,0.86,1
163840,68352,14430,1592320,1429804,1450133,572.858,3.44,0.03,0.57,3.4699999999999998,0
162816,54878,55104,1592320,1450133,1450133,90.726,0.52,0.0,0.09,0.52,1
163840,99136,99168,1592320,1450133,1450133,50.803,0.36,0.0,0.05,0.36,1
152576,143200,124416,1592320,1450133,1469109,69.781,0.45,0.03,0.07,0.48,1
