YoungGen (allocated space)(KB),YoungGen (Before GC)(KB),YoungGen (After GC)(KB),Old Gen(allocated space)(KB),Old Gen (Before GC)(KB),Old Gen(After GC)(KB),GC Pause Time(ms),User(s),Sys(s),Real Time(s),CPU Time(s),"GC/FULL-GC(1->GC,0->FULL-GC)"
1024,512,480,512,0,8,1.272,0.0,0.0,0.00,0.0,1
1024,991,512,512,8,104,0.985,0.0,0.0,0.00,0.0,1
1024,1023,512,512,104,248,1.113,0.0,0.0,0.00,0.0,1
1536,1024,512,512,248,496,1.105,0.0,0.0,0.00,0.0,1
1536,512,510,2048,496,456,3.619,0.02,0.0,0.00,0.02,0
1536,1534,480,2048,456,1024,1.266,0.0,0.0,0.00,0.0,1
3584,1504,1024,2048,1024,1024,1.368,0.0,0.0,0.00,0.0,1
3584,3072,1504,2048,1024,1573,2.601,0.0,0.0,0.00,0.0,1
3584,1504,1501,4096,1573,1538,5.161,0.0,0.0,0.00,0.0,0
5120,3549,2016,4096,1538,2082,2.983,0.0,0.0,0.00,0.0,1
5632,5088,2528,4096,2082,3170,3.453,0.0,0.0,0.00,0.0,1
5632,2528,1980,7168,3170,3680,6.834,0.0,0.0,0.01,0.0,0
8192,5052,2720,7168,3680,4712,4.153,0.0,0.0,0.00,0.0,1
8192,7328,2400,7680,4712,7432,4.954,0.0,0.0,0.00,0.0,1
8192,2400,2370,12288,7432,7232,11.062,0.0,0.0,0.01,0.0,0
10752,6469,2112,12288,7232,9648,4.194,0.0,0.02,0.00,0.02,1
10752,8768,3680,12288,9648,11760,5.179,0.0,0.0,0.01,0.0,1
10752,3680,3072,18944,11760,11991,15.261,0.0,0.0,0.02,0.0,0
13824,9728,3456,18944,11991,15119,5.959,0.0,0.0,0.01,0.0,1
13824,12672,4576,19456,15119,19311,7.024,0.0,0.0,0.01,0.0,1
13824,4576,4569,28160,19311,18674,17.980,0.02,0.0,0.02,0.02,0
19456,13785,4800,28160,18674,23306,7.912,0.0,0.0,0.01,0.0,1
19456,4800,0,39424,23306,28006,20.812,0.02,0.0,0.02,0.02,0
20992,12288,6400,39424,28006,28006,5.742,0.02,0.0,0.01,0.02,1
22016,20224,8160,39936,28006,39726,14.459,0.0,0.0,0.01,0.0,1
22016,8160,8148,54784,39726,38511,34.169,0.03,0.0,0.04,0.03,0
24576,21972,13824,54784,38511,46767,16.991,0.05,0.0,0.02,0.05,1
24576,13824,6121,73728,46767,54332,42.701,0.05,0.0,0.04,0.05,0
30208,16873,10784,73728,54332,60564,15.206,0.0,0.0,0.01,0.0,1
27648,21536,19456,73728,60564,62628,15.731,0.02,0.0,0.02,0.02,1
27648,27648,18395,94720,66724,73715,70.410,0.11,0.0,0.07,0.11,0
32256,26587,8224,94720,73715,92411,25.712,0.05,0.0,0.03,0.05,1
32256,8224,5607,122880,92411,94666,60.649,0.08,0.0,0.06,0.08,0
31744,13799,13824,122880,94666,94666,13.343,0.02,0.0,0.01,0.02,1
32256,23040,23040,122880,94666,94666,11.829,0.02,0.0,0.01,0.02,1
31232,32256,26624,122880,94666,100330,19.329,0.0,0.0,0.02,0.0,1
37888,31232,19232,122880,100330,112522,19.837,0.02,0.0,0.02,0.02,1
37888,19232,8943,152576,112522,122439,66.266,0.14,0.02,0.07,0.16,0
36352,13551,9760,152576,122439,126343,15.109,0.02,0.0,0.02,0.02,1
37888,15392,15392,152576,126343,126343,9.298,0.02,0.0,0.01,0.02,1
37888,21024,17056,152576,126343,130327,11.550,0.02,0.0,0.01,0.02,1
37888,24224,23008,152576,130327,131559,15.570,0.02,0.0,0.02,0.02,1
41472,30176,20000,152576,131559,141911,17.239,0.02,0.0,0.02,0.02,1
41472,20000,9143,182784,141911,152291,75.473,0.2,0.0,0.08,0.2,0
41472,17847,11488,182784,152291,158851,20.533,0.06,0.0,0.02,0.06,1
40448,20192,17472,182784,167043,169803,16.636,0.03,0.0,0.02,0.03,1
41472,17472,485,214016,169803,182388,90.629,0.25,0.0,0.09,0.25,0
42496,11749,11296,214016,182388,182900,17.186,0.05,0.0,0.02,0.05,1
