YoungGen (allocated space)(KB),YoungGen (Before GC)(KB),YoungGen (After GC)(KB),Old Gen(allocated space)(KB),Old Gen (Before GC)(KB),Old Gen(After GC)(KB),GC Pause Time(ms),User(s),Sys(s),Real Time(s),CPU Time(s),"GC/FULL-GC(1->GC,0->FULL-GC)"
1024,512,480,512,0,8,1.569,0.0,0.0,0.00,0.0,1
1536,991,512,512,8,88,0.956,0.0,0.0,0.00,0.0,1
1536,1536,512,512,88,504,1.408,0.0,0.0,0.00,0.0,1
1536,512,508,2048,504,472,3.302,0.0,0.0,0.00,0.0,0
2560,1532,480,2048,472,1032,1.777,0.0,0.0,0.00,0.0,1
2560,2528,480,2560,1032,2104,2.147,0.0,0.0,0.00,0.0,1
4096,480,0,6144,2104,2542,4.701,0.0,0.0,0.01,0.0,0
5120,3072,1664,6144,2542,2542,1.959,0.0,0.0,0.00,0.0,1
5632,4736,2016,6144,2542,3774,3.502,0.02,0.0,0.00,0.02,1
6656,5600,3040,6144,3774,4614,3.495,0.0,0.0,0.00,0.0,1
8704,6624,4064,6144,4614,5462,4.442,0.0,0.0,0.01,0.0,1
8704,4064,3545,10752,5462,5831,12.936,0.0,0.0,0.01,0.0,0
9728,8013,5088,10752,5831,6615,3.864,0.0,0.0,0.00,0.0,1
11264,9696,6112,10752,6615,7991,5.935,0.0,0.0,0.01,0.0,1
12800,11232,5216,11776,7991,11591,7.131,0.02,0.0,0.01,0.02,1
12800,5216,5175,18432,11591,11475,15.171,0.02,0.0,0.01,0.02,0
14336,10295,2688,18432,11475,16731,6.426,0.0,0.0,0.01,0.0,1
14848,2688,1105,27648,16731,18183,15.439,0.02,0.0,0.01,0.02,0
15360,7799,3424,27648,18183,19311,5.099,0.0,0.0,0.00,0.0,1
17920,11103,4480,27648,19311,22759,8.009,0.0,0.0,0.01,0.0,1
17920,14720,5344,27648,22759,27279,8.095,0.0,0.0,0.01,0.0,1
17920,5344,4779,38912,27279,27140,27.454,0.0,0.0,0.03,0.0,0
17920,15019,8192,38912,27140,32956,12.019,0.0,0.0,0.01,0.0,1
17920,8192,2555,52736,32956,38478,29.658,0.03,0.0,0.03,0.03,0
20992,12283,9760,52736,38478,41078,10.711,0.0,0.0,0.01,0.0,1
19968,19488,12768,52736,41078,47846,13.922,0.0,0.0,0.01,0.0,1
19968,12768,7122,69120,47846,52288,50.204,0.08,0.0,0.05,0.08,0
24576,14290,7200,69120,52288,59528,13.958,0.0,0.0,0.01,0.0,1
23040,14368,14336,69120,59528,59528,10.585,0.0,0.0,0.01,0.0,1
25088,20992,18432,69120,59528,62080,13.774,0.0,0.0,0.01,0.0,1
25088,18432,11242,88064,62080,69071,52.282,0.06,0.0,0.05,0.06,0
28160,17898,10080,88064,69071,77055,18.593,0.02,0.0,0.02,0.02,1
29696,18272,18272,88064,77055,77055,11.749,0.02,0.0,0.01,0.02,1
28672,26464,23520,88064,77055,79983,15.726,0.0,0.0,0.02,0.0,1
28672,23520,13254,108544,79983,87971,71.174,0.09,0.0,0.07,0.09,0
33792,18374,12832,108544,87971,93643,16.133,0.02,0.0,0.02,0.02,1
33280,17952,17952,108544,93643,93643,10.576,0.02,0.0,0.01,0.02,1
33792,23584,21248,108544,93643,95987,11.944,0.0,0.0,0.01,0.0,1
36352,26880,16352,108544,95987,106635,14.982,0.02,0.0,0.01,0.02,1
36864,16352,14244,132608,106635,108355,61.113,0.14,0.0,0.06,0.14,0
37376,21924,12384,132608,108355,118099,20.026,0.03,0.0,0.02,0.03,1
36352,20064,15392,132608,118099,122851,14.030,0.0,0.0,0.01,0.0,1
36864,15392,5589,159232,122851,132308,76.229,0.14,0.0,0.08,0.14,0
37376,15317,9792,159232,132308,137996,16.854,0.02,0.0,0.02,0.02,1
36864,19520,19520,159232,137996,137996,12.260,0.0,0.0,0.01,0.0,1
37888,29760,20032,159232,137996,147852,18.078,0.02,0.02,0.02,0.04,1
37888,20032,8667,188416,147852,158833,71.792,0.17,0.02,0.07,0.19,0
38400,18907,14848,188416,167025,171249,18.571,0.0,0.02,0.02,0.02,1
39424,26624,26592,188416,171249,171249,13.377,0.02,0.0,0.01,0.02,1
37376,38368,30720,188416,171249,178953,20.688,0.0,0.02,0.02,0.02,1
37376,30720,17369,219136,178953,187926,99.513,0.36,0.0,0.10,0.36,0
44032,24025,12704,219136,187926,199518,21.835,0.05,0.02,0.02,0.07,1
41984,19360,19360,219136,199518,199518,10.811,0.02,0.0,0.01,0.02,1
43008,27040,21056,219136,199518,205574,14.774,0.0,0.0,0.01,0.0,1
44032,28736,22080,219136,205574,212318,16.378,0.02,0.0,0.02,0.02,1
44032,22080,14774,253440,212318,219075,102.922,0.44,0.02,0.10,0.46,0
44032,23990,14528,253440,219075,228779,24.292,0.08,0.0,0.03,0.08,1
43520,23744,23712,253440,228779,228779,14.688,0.0,0.0,0.01,0.0,1
44032,33440,28160,253440,228779,234107,19.362,0.05,0.0,0.02,0.05,1
46080,37888,28736,253440,234107,243451,23.306,0.08,0.0,0.02,0.08,1
46080,28736,18352,290816,243451,253257,100.408,0.52,0.0,0.10,0.52,0
47616,28080,16192,290816,253257,265393,25.938,0.11,0.0,0.03,0.11,1
45056,25920,19584,290816,265393,271921,14.827,0.02,0.0,0.02,0.02,1
46592,30848,21152,290816,271921,281785,16.358,0.03,0.0,0.02,0.03,1
46592,21152,11726,332288,281785,290502,107.281,0.47,0.0,0.11,0.47,0
45056,22990,18496,332288,290502,295206,25.155,0.12,0.0,0.03,0.12,1
46080,31296,31296,332288,295206,295206,16.627,0.02,0.0,0.02,0.02,1
44032,44096,36352,332288,295206,303070,24.636,0.12,0.0,0.02,0.12,1
50688,44032,20352,332288,303070,327070,22.395,0.09,0.02,0.02,0.11,1
50688,20352,14552,381440,327070,332087,116.170,0.67,0.0,0.12,0.67,0
49152,22232,13568,381440,348471,357391,24.398,0.09,0.03,0.02,0.12,1
31232,22272,22272,381440,357391,357391,11.532,0.02,0.0,0.01,0.02,1
48640,30976,25184,381440,357391,363295,16.472,0.02,0.0,0.02,0.02,1
49152,35424,27776,381440,363295,371095,17.795,0.12,0.0,0.02,0.12,1
49152,27776,8647,431104,371095,381386,164.132,0.94,0.03,0.16,0.97,0
50176,18887,12896,431104,381386,387650,25.752,0.14,0.0,0.03,0.14,1
50688,24160,24096,431104,387650,387650,12.832,0.02,0.0,0.01,0.02,1
48640,35360,32896,431104,387650,390210,16.924,0.05,0.0,0.02,0.05,1
51200,43136,32928,431104,390210,400594,21.171,0.12,0.0,0.02,0.12,1
54272,43168,31872,431104,400594,412026,21.478,0.12,0.0,0.02,0.12,1
54784,43136,21600,434176,412026,433802,22.317,0.11,0.03,0.02,0.14,1
54784,21600,20422,491520,433802,433942,152.449,0.98,0.0,0.15,0.98,0
54784,31686,11392,491520,433942,454670,31.765,0.12,0.03,0.03,0.15,1
55296,23680,12384,491520,454670,466102,13.727,0.02,0.0,0.01,0.02,1
55808,24672,12384,491520,466102,478558,14.811,0.02,0.0,0.02,0.02,1
56320,12384,0,553984,478558,490105,158.343,1.0,0.0,0.16,1.0,0
55808,13824,13920,553984,490105,490105,9.619,0.02,0.0,0.01,0.02,1
56832,29280,29344,553984,490105,490105,16.681,0.02,0.0,0.02,0.02,1
53760,44704,43008,553984,490105,491689,22.547,0.12,0.0,0.02,0.12,1
59904,53760,25792,553984,491689,520161,26.530,0.12,0.02,0.03,0.13999999999999999,1
55808,36544,21664,553984,520161,535257,18.936,0.23,0.02,0.02,0.25,1
57344,21664,2029,627200,535257,553970,183.136,1.22,0.05,0.18,1.27,0
59392,15853,15296,627200,553970,554690,31.937,0.16,0.0,0.03,0.16,1
60416,29120,29120,627200,554690,554690,17.021,0.0,0.0,0.02,0.0,1
60416,44480,44512,627200,554690,554690,22.838,0.12,0.0,0.02,0.12,1
57344,59872,50688,627200,554690,563858,30.370,0.14,0.0,0.03,0.14,1
40960,57344,33920,627200,563858,587754,27.741,0.11,0.0,0.03,0.11,1
67072,40576,13376,627200,587754,615242,20.995,0.12,0.0,0.02,0.12,1
67072,13376,477,710656,615242,627016,180.580,1.41,0.05,0.18,1.46,0
67072,8157,7776,710656,627016,627528,32.243,0.25,0.0,0.03,0.25,1
68096,15456,7808,710656,627528,635320,10.606,0.02,0.0,0.01,0.02,1
68096,16512,8832,710656,635320,643112,10.817,0.0,0.0,0.01,0.0,1
66560,17536,8832,710656,643112,651936,11.130,0.0,0.0,0.01,0.0,1
20992,19072,10368,710656,651936,660744,12.128,0.0,0.02,0.01,0.02,1
64000,20608,10400,710656,660744,671136,12.989,0.02,0.0,0.01,0.02,1
24064,22176,11872,710656,671136,681528,14.054,0.0,0.0,0.01,0.0,1
60416,23648,11904,710656,681528,693480,15.285,0.02,0.0,0.02,0.02,1
62464,11904,0,781824,693480,704048,213.818,1.47,0.0,0.21,1.47,0
58368,13312,13376,781824,736816,736816,29.242,0.12,0.0,0.03,0.12,1
61440,28224,28256,781824,736816,736816,17.833,0.03,0.0,0.02,0.03,1
58368,43104,43168,781824,736816,736816,21.861,0.05,0.0,0.02,0.05,1
64512,53408,40096,781824,736816,750304,26.112,0.09,0.0,0.03,0.09,1
68096,50336,35424,781824,750304,765368,26.427,0.06,0.0,0.03,0.06,1
68096,35424,2031,864768,765368,781731,312.663,1.91,0.03,0.31,1.94,0
20992,12271,10592,864768,781731,783643,40.453,0.2,0.0,0.04,0.2,1
62976,20832,20608,864768,783643,783851,14.918,0.0,0.0,0.02,0.0,1
33280,31872,21632,864768,783851,794227,18.836,0.02,0.02,0.02,0.04,1
59392,32896,22656,864768,794227,804627,19.415,0.02,0.0,0.02,0.02,1
61952,35456,12896,864768,804627,827451,19.720,0.12,0.0,0.02,0.12,1
59392,25696,12928,864768,827451,840419,18.351,0.05,0.0,0.02,0.05,1
60928,12928,0,945152,840419,852186,315.730,1.88,0.02,0.32,1.9,0
58880,14336,14432,945152,852186,852186,16.683,0.02,0.0,0.02,0.02,1
60928,30304,30336,945152,852186,852186,19.730,0.03,0.0,0.02,0.03,1
57856,46208,46272,945152,852186,852186,26.203,0.23,0.0,0.03,0.23,1
64512,57536,43104,945152,852186,866730,30.991,0.16,0.0,0.03,0.16,1
69120,54368,38496,945152,866730,882826,30.297,0.08,0.02,0.03,0.1,1
70656,49760,33856,945152,882826,898914,28.828,0.12,0.0,0.03,0.12,1
67072,45120,22656,945152,898914,921730,25.721,0.11,0.0,0.03,0.11,1
69632,22656,0,1048064,921730,943101,305.901,2.06,0.03,0.31,2.09,0
69632,13312,13408,1048064,943101,943101,14.257,0.0,0.0,0.01,0.0,1
70656,28256,14944,1048064,943101,956597,18.270,0.03,0.0,0.02,0.03,1
68096,29792,14976,1048064,956597,971645,18.621,0.02,0.0,0.02,0.02,1
69632,31360,16544,1048064,971645,986701,18.341,0.09,0.03,0.02,0.12,1
66048,32928,16480,1048064,986701,1003317,19.589,0.12,0.0,0.02,0.12,1
68096,34912,18560,1048064,1003317,1019933,20.862,0.05,0.0,0.02,0.05,1
68096,18560,0,1149440,1019933,1037120,315.805,2.36,0.0,0.32,2.36,0
68096,20480,20544,1149440,1037120,1037120,15.766,0.02,0.0,0.02,0.02,1
63488,41024,41120,1149440,1037120,1037120,22.768,0.12,0.0,0.02,0.12,1
68096,59040,50176,1149440,1037120,1045992,30.286,0.14,0.0,0.03,0.14,1
