YoungGen (allocated space)(KB),YoungGen (Before GC)(KB),YoungGen (After GC)(KB),Old Gen(allocated space)(KB),Old Gen (Before GC)(KB),Old Gen(After GC)(KB),GC Pause Time(ms),User(s),Sys(s),Real Time(s),CPU Time(s),"GC/FULL-GC(1->GC,0->FULL-GC)"
1024,512,480,512,0,8,1.222,0.0,0.0,0.00,0.0,1
1536,991,512,512,8,80,0.971,0.0,0.0,0.00,0.0,1
1536,1536,512,512,80,496,1.188,0.0,0.0,0.00,0.0,1
1536,512,511,2048,496,469,3.129,0.0,0.0,0.00,0.0,0
2560,1535,480,2048,469,1029,1.326,0.0,0.0,0.00,0.0,1
2560,2528,480,2560,1029,2101,1.661,0.0,0.0,0.00,0.0,1
4096,480,0,6144,2101,2542,4.168,0.0,0.0,0.00,0.0,0
5120,3072,1664,6144,2542,2542,1.727,0.0,0.0,0.00,0.0,1
5632,4736,2016,6144,2542,3774,3.096,0.0,0.0,0.00,0.0,1
6656,5600,3040,6144,3774,4606,3.532,0.0,0.0,0.00,0.0,1
8704,6624,4064,6144,4606,5446,4.162,0.0,0.0,0.00,0.0,1
8704,4064,3545,10752,5446,5831,10.485,0.0,0.0,0.01,0.0,0
9728,8013,5088,10752,5831,6615,4.191,0.0,0.0,0.01,0.0,1
11264,9696,6112,10752,6615,7991,6.609,0.0,0.0,0.01,0.0,1
12800,11232,5216,11776,7991,11583,6.212,0.0,0.0,0.01,0.0,1
12800,5216,5184,18432,11583,11466,16.200,0.0,0.0,0.02,0.0,0
14336,10304,2656,18432,11466,16730,9.125,0.0,0.02,0.01,0.02,1
14848,2656,1105,27648,16730,18183,15.124,0.0,0.0,0.02,0.0,0
15360,7799,3424,27648,18183,19311,5.410,0.0,0.0,0.01,0.0,1
17920,11103,4480,27648,19311,22767,9.799,0.0,0.0,0.01,0.0,1
17920,14720,5344,27648,22767,27287,9.427,0.0,0.0,0.01,0.0,1
17920,5344,4779,38912,27287,27140,27.009,0.0,0.0,0.03,0.0,0
17920,15019,8192,38912,27140,32956,17.949,0.02,0.02,0.02,0.04,1
17920,8192,2555,52224,32956,38478,31.013,0.02,0.0,0.03,0.02,0
20992,12283,9760,52224,38478,41078,10.849,0.0,0.0,0.01,0.0,1
23552,19488,9760,52224,41078,50918,22.013,0.0,0.03,0.02,0.03,1
23552,9760,7654,69120,50918,51758,43.059,0.05,0.0,0.04,0.05,0
24576,18406,10784,69120,51758,59542,19.521,0.03,0.0,0.02,0.03,1
24576,10784,1523,88576,59542,68610,49.750,0.05,0.02,0.05,0.07,0
27136,12275,10784,88576,68610,70162,17.358,0.02,0.0,0.02,0.02,1
28160,23072,15840,88576,70162,77450,19.522,0.0,0.03,0.02,0.03,1
35328,28128,12320,93696,77450,93466,31.846,0.02,0.02,0.03,0.04,1
35328,12320,9701,119808,93466,93624,50.329,0.06,0.0,0.05,0.06,0
35840,24037,14400,119808,93624,103488,22.589,0.03,0.0,0.02,0.03,1
38912,28736,14368,119808,103488,118040,26.554,0.05,0.02,0.03,0.07,1
38912,14368,12257,150528,118040,119675,56.754,0.14,0.0,0.06,0.14,0
39936,29153,16960,150528,119675,132139,25.400,0.05,0.03,0.03,0.08,1
