YoungGen (allocated space)(KB),YoungGen (Before GC)(KB),YoungGen (After GC)(KB),Old Gen(allocated space)(KB),Old Gen (Before GC)(KB),Old Gen(After GC)(KB),GC Pause Time(ms),User(s),Sys(s),Real Time(s),CPU Time(s),"GC/FULL-GC(1->GC,0->FULL-GC)"
1024,512,480,512,0,8,1.458,0.0,0.0,0.00,0.0,1
1536,991,512,512,8,88,0.919,0.0,0.0,0.00,0.0,1
1536,1536,512,512,88,492,1.527,0.0,0.0,0.00,0.0,1
1536,512,510,2048,492,470,3.316,0.0,0.0,0.00,0.0,0
2560,1534,480,2048,470,1027,1.869,0.0,0.0,0.00,0.0,1
2560,2528,480,2560,1027,2099,1.844,0.0,0.0,0.00,0.0,1
4096,480,0,6144,2099,2542,4.848,0.0,0.0,0.01,0.0,0
5120,3072,1664,6144,2542,2542,2.831,0.0,0.0,0.00,0.0,1
5632,4736,2016,6144,2542,3774,4.167,0.0,0.0,0.00,0.0,1
6656,5600,3040,6144,3774,4614,4.883,0.0,0.0,0.01,0.0,1
9216,6624,4064,6144,4614,5462,4.647,0.0,0.0,0.01,0.0,1
9216,4064,3545,10752,5462,5831,13.976,0.0,0.0,0.01,0.0,0
10240,8665,5088,10752,5831,6951,5.788,0.0,0.0,0.01,0.0,1
12800,10208,6464,10752,6951,8247,7.529,0.02,0.0,0.01,0.02,1
13824,12608,5792,12288,8247,12127,7.566,0.02,0.0,0.01,0.02,1
13824,5792,5758,18944,12127,12006,19.370,0.0,0.0,0.02,0.0,0
15360,11902,3200,18944,12006,17862,8.463,0.02,0.0,0.01,0.02,1
16384,3200,2146,28672,17862,18786,18.587,0.02,0.0,0.02,0.02,0
17408,11874,5568,28672,18786,20970,7.746,0.02,0.0,0.01,0.02,1
21504,15296,5056,28672,20970,26570,8.996,0.02,0.0,0.01,0.02,1
21504,5056,2471,40448,26570,28497,28.629,0.02,0.0,0.03,0.02,0
21504,15783,8192,40448,28497,34193,13.242,0.0,0.0,0.01,0.0,1
21504,8192,2044,54784,34193,40233,31.873,0.05,0.0,0.03,0.05,0
25088,15356,11744,54784,40233,43905,14.932,0.02,0.0,0.01,0.02,1
28160,25056,13344,55808,43905,55793,15.299,0.02,0.0,0.01,0.02,1
28160,13344,12254,74752,55793,55559,52.524,0.08,0.0,0.05,0.08,0
27136,25566,16896,74752,55559,64383,20.958,0.03,0.0,0.02,0.03,1
27136,16896,6642,96768,64383,74454,53.513,0.08,0.0,0.05,0.08,0
33280,14408,7680,96768,74454,81214,15.099,0.02,0.0,0.02,0.02,1
32256,17920,17952,96768,81214,81214,9.366,0.02,0.0,0.01,0.02,1
34304,28192,24032,96768,81214,85366,12.267,0.02,0.0,0.01,0.02,1
41472,34272,18240,101888,85366,101590,16.461,0.05,0.0,0.02,0.05,1
41472,18240,15618,129024,101590,101699,62.113,0.11,0.0,0.06,0.11,0
41984,27394,27488,129024,101699,101699,19.452,0.05,0.0,0.02,0.05,1
40960,39264,34304,129024,101699,106667,21.243,0.06,0.0,0.02,0.06,1
