YoungGen (allocated space)(KB),YoungGen (Before GC)(KB),YoungGen (After GC)(KB),Old Gen(allocated space)(KB),Old Gen (Before GC)(KB),Old Gen(After GC)(KB),GC Pause Time(ms),User(s),Sys(s),Real Time(s),CPU Time(s),"GC/FULL-GC(1->GC,0->FULL-GC)"
1024,512,480,512,0,8,1.348,0.0,0.0,0.00,0.0,1
1536,991,512,512,8,84,0.868,0.0,0.0,0.00,0.0,1
1536,1536,512,512,84,508,1.098,0.0,0.0,0.00,0.0,1
1536,512,500,2048,508,480,3.143,0.0,0.0,0.00,0.0,0
2560,1524,480,2048,480,1036,1.300,0.0,0.0,0.00,0.0,1
2560,2528,480,2560,1036,2108,1.914,0.0,0.0,0.00,0.0,1
4096,480,0,6144,2108,2542,4.752,0.0,0.0,0.01,0.0,0
5120,3072,1664,6144,2542,2542,1.829,0.0,0.0,0.00,0.0,1
5632,4736,2016,6144,2542,3774,3.580,0.0,0.0,0.00,0.0,1
6656,5600,3040,6144,3774,4614,3.596,0.0,0.0,0.00,0.0,1
8704,6624,4064,6144,4614,5462,3.488,0.0,0.0,0.00,0.0,1
8704,4064,3545,10752,5462,5831,10.768,0.0,0.0,0.01,0.0,0
9728,8013,5088,10752,5831,6615,4.067,0.0,0.0,0.00,0.0,1
11264,9696,6112,10752,6615,7991,6.066,0.02,0.0,0.01,0.02,1
12800,11232,5216,11776,7991,11583,5.110,0.0,0.0,0.01,0.0,1
12800,5216,5183,18432,11583,11467,13.700,0.0,0.0,0.01,0.0,0
14336,10303,2688,18432,11467,16731,6.234,0.0,0.0,0.01,0.0,1
14848,2688,1105,27648,16731,18183,14.248,0.0,0.0,0.02,0.0,0
15360,7799,3424,27648,18183,19311,5.031,0.0,0.0,0.01,0.0,1
17920,11103,4512,27648,19311,22759,6.585,0.0,0.0,0.01,0.0,1
17920,14752,5344,27648,22759,27279,6.733,0.0,0.0,0.01,0.0,1
17920,5344,4779,38912,27279,27140,27.901,0.02,0.0,0.03,0.02,0
19968,15019,5824,38912,27140,32004,10.970,0.0,0.0,0.01,0.0,1
20480,18112,8160,42496,32004,42076,13.487,0.0,0.0,0.01,0.0,1
20480,8160,8148,56832,42076,40806,36.066,0.03,0.0,0.04,0.03,0
26624,20436,12320,56832,40806,49062,17.228,0.02,0.0,0.02,0.02,1
26624,12320,4592,75264,49062,56619,42.988,0.05,0.0,0.04,0.05,0
28672,17904,13344,75264,56619,61299,15.888,0.0,0.0,0.01,0.0,1
26112,26656,16896,75264,61299,71163,20.497,0.03,0.0,0.02,0.03,1
26112,16896,12775,96768,71163,75000,56.844,0.09,0.0,0.06,0.09,0
32768,21991,9248,96768,75000,87984,19.031,0.03,0.0,0.02,0.03,1
33280,9248,0,120832,87984,94926,52.274,0.06,0.0,0.05,0.06,0
33280,11264,11296,120832,94926,94926,6.829,0.0,0.0,0.01,0.0,1
31744,22560,22016,120832,94926,95446,12.821,0.02,0.0,0.01,0.02,1
35328,31744,20736,120832,95446,106678,16.302,0.02,0.0,0.02,0.02,1
35328,20736,6318,150016,106678,120769,55.475,0.14,0.0,0.06,0.14,0
39424,16046,16096,150016,120769,120769,15.534,0.02,0.0,0.02,0.02,1
39424,27360,27360,150016,120769,120769,14.403,0.02,0.0,0.01,0.02,1
37888,38624,32256,150016,120769,127177,21.803,0.06,0.0,0.02,0.06,1
45568,37888,32480,150016,127177,132729,16.109,0.02,0.0,0.02,0.02,1
48640,38112,22144,150016,132729,148921,18.510,0.05,0.0,0.02,0.05,1
49664,22144,20481,182272,148921,149977,66.317,0.22,0.0,0.07,0.22,0
50688,28673,13536,182272,158169,173657,21.008,0.02,0.02,0.02,0.04,1
50688,13536,628,219136,173657,182088,78.930,0.25,0.02,0.08,0.27,0
49664,8820,8256,219136,182088,182752,12.827,0.0,0.0,0.01,0.0,1
28160,17984,17952,219136,182752,182752,9.308,0.02,0.0,0.01,0.02,1
47616,27680,27680,219136,182752,182752,12.975,0.0,0.0,0.01,0.0,1
49664,36896,28768,219136,182752,191072,17.419,0.05,0.02,0.02,0.07,1
51712,37984,28224,219136,191072,200928,17.430,0.08,0.0,0.02,0.08,1
51712,28224,9674,257024,200928,218973,80.537,0.36,0.0,0.08,0.36,0
52736,19402,13024,257024,218973,225557,18.736,0.05,0.05,0.02,0.1,1
49152,22752,19584,257024,225557,228837,11.512,0.0,0.0,0.01,0.0,1
51200,30848,21120,257024,228837,238701,15.024,0.02,0.0,0.01,0.02,1
50688,32384,22592,257024,238701,248565,16.486,0.03,0.0,0.02,0.03,1
51200,22592,13782,295936,248565,256733,97.069,0.48,0.02,0.10,0.5,0
51712,27606,20896,295936,256733,263749,24.375,0.14,0.0,0.02,0.14,1
47616,34720,34752,295936,263749,263749,16.955,0.03,0.0,0.02,0.03,1
51712,46016,39008,295936,263749,270773,21.437,0.11,0.0,0.02,0.11,1
55296,50272,36512,295936,270773,284797,24.663,0.12,0.0,0.02,0.12,1
55296,36512,25015,337408,284797,295547,105.782,0.75,0.03,0.11,0.78,0
57856,35255,18176,337408,295547,313051,30.132,0.08,0.02,0.03,0.1,1
55296,28416,20640,337408,313051,320995,16.154,0.0,0.0,0.02,0.0,1
56832,20640,4071,383488,320995,336912,116.802,0.59,0.0,0.12,0.59,0
58368,17383,14976,383488,353296,355888,22.630,0.09,0.0,0.02,0.09,1
58880,28288,28320,383488,355888,355888,14.660,0.02,0.0,0.01,0.02,1
58880,43168,43168,383488,355888,355888,20.566,0.09,0.0,0.02,0.09,1
56832,58016,49664,383488,355888,364200,27.137,0.12,0.02,0.03,0.13999999999999999,1
40960,56832,33696,388096,364200,387768,26.144,0.12,0.0,0.03,0.12,1
40960,33696,24797,440832,387768,387718,166.902,1.09,0.0,0.17,1.09,0
66048,31965,12704,440832,387718,407398,29.836,0.14,0.0,0.03,0.14,1
66048,20896,15392,440832,407398,412902,11.787,0.0,0.0,0.01,0.0,1
64512,23584,16480,440832,412902,420174,13.617,0.02,0.0,0.01,0.02,1
65536,16480,0,493056,420174,435974,146.382,0.92,0.0,0.15,0.92,0
65024,9728,9856,493056,435974,435974,7.620,0.0,0.0,0.01,0.0,1
31744,20608,20640,493056,435974,435974,11.043,0.02,0.0,0.01,0.02,1
65024,31392,31328,493056,435974,435974,15.307,0.02,0.0,0.01,0.02,1
65024,43616,43616,493056,435974,435974,21.110,0.14,0.0,0.02,0.14,1
62464,55904,55904,493056,435974,435974,25.837,0.25,0.0,0.03,0.25,1
70656,61536,51808,493056,435974,445838,27.466,0.12,0.0,0.03,0.12,1
72192,57440,35936,493056,445838,467614,26.399,0.12,0.0,0.03,0.12,1
74240,42592,17984,493056,467614,492502,21.677,0.12,0.0,0.02,0.12,1
74240,17984,16807,559616,492502,492649,176.389,1.16,0.0,0.18,1.16,0
72704,23463,13088,559616,492649,503273,31.417,0.14,0.0,0.03,0.14,1
22528,20768,14464,559616,503273,509745,12.678,0.0,0.0,0.01,0.0,1
72192,22144,7840,559616,509745,524249,12.675,0.02,0.0,0.01,0.02,1
72704,16544,8800,559616,524249,532033,10.223,0.02,0.0,0.01,0.02,1
71168,17504,8800,559616,532033,540857,11.587,0.0,0.0,0.01,0.0,1
72192,8800,0,614400,540857,548717,185.605,1.3,0.02,0.19,1.32,0
68608,10240,10304,614400,548717,548717,8.205,0.0,0.0,0.01,0.0,1
33280,21568,21632,614400,548717,548717,12.929,0.0,0.0,0.01,0.0,1
68608,32896,32832,614400,548717,548717,17.129,0.03,0.0,0.02,0.03,1
69120,45120,45152,614400,548717,548717,22.710,0.12,0.0,0.02,0.12,1
71168,57440,47200,614400,548717,559093,27.741,0.12,0.0,0.03,0.12,1
75776,56416,45152,614400,559093,570525,27.570,0.14,0.0,0.03,0.14,1
73216,54368,30752,614400,570525,594381,26.893,0.11,0.02,0.03,0.13,1
75264,30752,10186,686592,594381,614084,197.978,1.38,0.0,0.20,1.38,0
78848,22986,15712,686592,614084,621596,37.202,0.16,0.0,0.04,0.16,1
72192,28512,25728,686592,621596,624452,16.967,0.03,0.0,0.02,0.03,1
41984,40064,27232,686592,624452,637436,25.130,0.16,0.05,0.02,0.21000000000000002,1
69120,41568,28800,686592,637436,650428,23.730,0.14,0.0,0.02,0.14,1
71680,45184,30880,686592,650428,664980,32.574,0.08,0.02,0.03,0.1,1
71680,30880,8680,762368,664980,686086,255.522,1.55,0.03,0.26,1.58,0
70144,25064,21312,762368,718854,722822,45.206,0.16,0.0,0.05,0.16,1
71168,39744,39744,762368,722822,722822,26.905,0.06,0.0,0.03,0.06,1
68608,58176,53344,762368,722822,727718,33.112,0.12,0.0,0.03,0.12,1
75264,67168,50816,762368,727718,744334,34.844,0.2,0.0,0.03,0.2,1
75264,50816,15861,843264,744334,762244,314.055,1.95,0.02,0.31,1.97,0
78336,29685,20800,843264,762244,771484,47.014,0.2,0.0,0.05,0.2,1
79872,36160,36128,843264,771484,771484,20.463,0.05,0.0,0.02,0.05,1
77312,51488,48160,843264,771484,774860,27.348,0.11,0.0,0.03,0.11,1
79872,62496,59008,843264,774860,778420,32.247,0.12,0.0,0.03,0.12,1
82944,73344,59488,843264,778420,792436,37.501,0.2,0.03,0.04,0.23,1
51712,70752,40064,843264,792436,823548,35.826,0.25,0.0,0.04,0.25,1
51712,40064,19404,935424,823548,842999,291.663,1.95,0.02,0.29,1.97,0
86528,30668,16096,935424,842999,857903,52.336,0.28,0.0,0.05,0.28,1
37376,28896,24192,935424,857903,862695,18.393,0.03,0.0,0.02,0.03,1
82432,36992,25696,935424,862695,874119,21.400,0.12,0.0,0.02,0.12,1
84480,40032,27264,935424,874119,887087,22.478,0.14,0.0,0.02,0.14,1
79360,41600,28800,935424,887087,900047,22.461,0.12,0.0,0.02,0.12,1
81920,45184,16544,935424,900047,929103,25.913,0.14,0.0,0.03,0.14,1
81920,16544,9200,1035776,929103,934946,303.691,2.02,0.02,0.30,2.04,0
81408,25584,16544,1035776,934946,944306,51.811,0.28,0.0,0.05,0.28,1
82432,34976,34912,1035776,944306,944306,20.470,0.03,0.0,0.02,0.03,1
77312,53344,53376,1035776,944306,944306,27.126,0.12,0.0,0.03,0.12,1
82944,68224,51840,1035776,944306,960914,33.634,0.16,0.0,0.03,0.16,1
87552,66688,48256,1035776,960914,979602,34.384,0.14,0.05,0.03,0.19,1
88576,64128,30848,1035776,979602,1013314,34.715,0.17,0.0,0.03,0.17,1
88576,30848,7153,1148928,1013314,1035623,323.860,2.38,0.0,0.32,2.38,0
87552,23025,15968,1148928,1035623,1042903,55.477,0.34,0.03,0.06,0.37,1
88064,33888,18080,1148928,1042903,1058991,22.921,0.11,0.0,0.02,0.11,1
86016,36000,18048,1148928,1058991,1077167,22.394,0.11,0.02,0.02,0.13,1
87552,38016,20096,1148928,1077167,1095351,22.855,0.12,0.0,0.02,0.12,1
85504,40064,20128,1148928,1095351,1115599,24.009,0.06,0.06,0.02,0.12,1
86528,20128,0,1253888,1115599,1134260,349.996,2.48,0.0,0.35,2.48,0
82944,22528,22656,1253888,1134260,1134260,15.944,0.02,0.0,0.02,0.02,1
86016,47232,47232,1253888,1134260,1134260,25.463,0.14,0.0,0.03,0.14,1
79872,71808,65024,1253888,1134260,1141084,39.247,0.23,0.0,0.04,0.23,1
52224,79872,37216,1253888,1141084,1184428,46.713,0.22,0.02,0.05,0.24,1
83968,52064,29792,1253888,1184428,1206948,30.316,0.09,0.0,0.03,0.09,1
49152,46688,31904,1253888,1206948,1222028,27.817,0.11,0.02,0.03,0.13,1
86528,31904,0,1385984,1222028,1252346,400.791,2.59,0.03,0.40,2.6199999999999997,0
86528,18944,19072,1385984,1252346,1252346,15.270,0.03,0.0,0.02,0.03,1
85504,38016,38016,1385984,1252346,1252346,22.335,0.14,0.0,0.02,0.14,1
86528,59008,54240,1385984,1252346,1252346,31.204,0.12,0.0,0.03,0.12,1
86016,75232,65152,1385984,1252346,1252346,36.578,0.22,0.02,0.04,0.24,1
93696,81024,77824,1385984,1252346,1253698,42.403,0.23,0.0,0.04,0.23,1
106496,93696,56448,1385984,1253698,1291570,49.780,0.25,0.03,0.05,0.28,1
65024,73856,47328,1385984,1291570,1318490,39.378,0.22,0.05,0.04,0.27,1
101376,64736,34944,1385984,1318490,1348634,35.770,0.14,0.02,0.04,0.16,1
103936,34944,0,1534464,1348634,1381894,471.637,3.14,0.02,0.47,3.16,0
104448,19968,20096,1534464,1381894,1381894,17.853,0.03,0.0,0.02,0.03,1
64512,42112,42144,1534464,1447431,1447431,67.768,0.23,0.0,0.07,0.23,1
99328,64160,64160,1534464,1447431,1447431,35.262,0.05,0.0,0.04,0.05,1
103936,83616,83680,1534464,1447431,1447431,40.928,0.16,0.0,0.04,0.16,1
108544,103136,83136,1534464,1447431,1467655,49.596,0.27,0.11,0.05,0.38,1
117248,96448,74432,1534464,1467655,1489959,45.784,0.23,0.0,0.05,0.23,1
114688,87744,46208,1534464,1489959,1531967,47.479,0.23,0.0,0.05,0.23,1
116736,46208,9717,1703424,1531967,1534259,726.241,4.81,0.02,0.73,4.829999999999999,0
120832,27125,17632,1703424,1534259,1544091,89.237,0.42,0.02,0.09,0.44,1
117248,35040,34944,1703424,1544091,1544195,25.060,0.05,0.0,0.02,0.05,1
56832,54400,37024,1703424,1544195,1561843,33.789,0.11,0.03,0.03,0.14,1
112128,56480,39040,1703424,1561843,1579483,34.407,0.06,0.0,0.03,0.06,1
115712,61056,22176,1703424,1579483,1618883,35.063,0.17,0.0,0.04,0.17,1
115200,44192,22176,1703424,1618883,1641187,29.892,0.23,0.02,0.03,0.25,1
116736,47264,25248,1703424,1641187,1663515,32.770,0.08,0.0,0.03,0.08,1
117760,25248,0,1866240,1663515,1686614,539.101,3.83,0.03,0.54,3.86,0
117760,28160,28320,1866240,1686614,1686614,24.130,0.02,0.0,0.02,0.02,1
116224,56480,56512,1866240,1686614,1686614,33.807,0.08,0.0,0.03,0.08,1
117760,86208,86272,1866240,1686614,1686614,43.705,0.17,0.02,0.04,0.19,1
122880,115968,87776,1866240,1686614,1715150,56.309,0.31,0.19,0.06,0.5,1
133120,110304,82144,1866240,1715150,1743694,52.635,0.36,0.02,0.05,0.38,1
140288,104672,74912,1866240,1743694,1773774,51.304,0.36,0.02,0.05,0.38,1
70144,98464,46208,1866240,1773774,1826662,50.103,0.28,0.0,0.05,0.28,1
70144,46208,4640,2072064,1826662,1866075,602.389,4.25,0.03,0.60,4.28,0
137728,28192,23712,2072064,1866075,1870827,92.300,0.61,0.02,0.09,0.63,1
76288,49824,49824,2072064,1870827,1870827,34.552,0.14,0.0,0.03,0.14,1
125952,75936,52384,2072064,1870827,1894731,41.173,0.27,0.0,0.04,0.27,1
131072,81568,55488,2072064,1894731,1921203,45.713,0.25,0.0,0.04,0.25,1
127488,84672,58624,2072064,1921203,1947659,45.986,0.27,0.0,0.05,0.27,1
129536,91392,62176,2072064,1947659,1977243,51.884,0.2,0.05,0.05,0.25,1
132096,94944,65728,2072064,1977243,2006851,55.234,0.33,0.06,0.06,0.39,1
132608,102080,69344,2072064,2006851,2040091,56.089,0.38,0.02,0.06,0.4,1
