YoungGen (allocated space)(KB),YoungGen (Before GC)(KB),YoungGen (After GC)(KB),Old Gen(allocated space)(KB),Old Gen (Before GC)(KB),Old Gen(After GC)(KB),GC Pause Time(ms),User(s),Sys(s),Real Time(s),CPU Time(s),"GC/FULL-GC(1->GC,0->FULL-GC)"
1024,512,480,512,0,8,1.149,0.0,0.0,0.00,0.0,1
1024,991,512,512,8,80,0.787,0.0,0.0,0.00,0.0,1
1024,1024,512,512,80,232,0.933,0.0,0.0,0.00,0.0,1
1536,1023,512,512,232,492,1.076,0.0,0.0,0.00,0.0,1
1536,512,510,2048,492,456,2.668,0.0,0.0,0.00,0.0,0
1536,1534,480,2048,456,1024,1.323,0.0,0.0,0.00,0.0,1
3584,1503,1024,2048,1024,1024,1.115,0.0,0.0,0.00,0.0,1
3584,3072,1504,2048,1024,1580,1.980,0.0,0.0,0.00,0.0,1
3584,1504,1501,4096,1580,1538,4.794,0.0,0.0,0.01,0.0,0
5120,3549,2016,4096,1538,2090,2.584,0.0,0.0,0.00,0.0,1
5632,5088,2528,4096,2090,3178,2.894,0.0,0.0,0.00,0.0,1
5632,2528,1980,7168,3178,3680,7.344,0.0,0.0,0.01,0.0,0
8192,5052,2688,7168,3680,4704,3.227,0.0,0.0,0.00,0.0,1
8192,7296,2400,7680,4704,7424,4.002,0.0,0.0,0.00,0.0,1
8192,2400,2372,12800,7424,7232,8.857,0.0,0.0,0.01,0.0,0
10752,6471,2080,12800,7232,9648,3.947,0.0,0.0,0.00,0.0,1
10752,8736,3680,12800,9648,11752,4.593,0.0,0.0,0.00,0.0,1
10752,3680,2624,19456,11752,12438,13.621,0.0,0.0,0.01,0.0,0
12800,9280,3456,19456,12438,15118,5.380,0.0,0.0,0.01,0.0,1
13312,11705,4224,19456,15118,18606,5.860,0.0,0.0,0.01,0.0,1
13312,4224,3671,28672,18606,19008,18.604,0.0,0.0,0.02,0.0,0
15872,12375,5024,28672,19008,22744,7.743,0.0,0.0,0.01,0.0,1
16896,15776,6112,28672,22744,27272,7.660,0.0,0.0,0.01,0.0,1
16896,6112,4055,41472,27272,28661,27.969,0.0,0.0,0.03,0.0,0
18944,14807,8704,41472,28661,32821,11.567,0.0,0.0,0.01,0.0,1
22016,18944,10272,41984,32821,41629,13.551,0.0,0.02,0.01,0.02,1
22016,10272,10215,57344,41629,40398,36.408,0.02,0.0,0.04,0.02,0
24576,20455,10240,57344,40398,50750,16.304,0.02,0.0,0.02,0.02,1
24576,10240,3563,77824,50750,57257,42.814,0.05,0.0,0.04,0.05,0
25600,14827,14336,77824,57257,57761,14.090,0.02,0.0,0.01,0.02,1
29184,25600,11296,77824,57761,72305,18.365,0.03,0.0,0.02,0.03,1
29184,11296,5612,103424,72305,77673,52.494,0.06,0.0,0.05,0.06,0
30208,17900,17888,103424,77673,77713,14.228,0.02,0.0,0.01,0.02,1
35840,30176,12320,103424,77713,95801,16.618,0.03,0.0,0.02,0.03,1
35840,12320,2545,135168,95801,103216,62.040,0.12,0.0,0.06,0.12,0
35840,17393,17440,135168,103216,103216,15.382,0.02,0.0,0.02,0.02,1
32768,32288,23040,135168,103216,112560,19.055,0.06,0.0,0.02,0.06,1
39936,32768,21952,135168,112560,123584,16.941,0.05,0.0,0.02,0.05,1
39936,21952,10090,168960,123584,135000,57.541,0.14,0.02,0.06,0.16,0
40960,19818,14496,168960,135000,140488,17.295,0.03,0.0,0.02,0.03,1
42496,25760,25728,168960,140488,140488,12.790,0.02,0.0,0.01,0.02,1
43008,36992,32288,168960,148680,153464,25.598,0.06,0.0,0.03,0.06,1
43008,32288,12750,201728,153464,168602,89.029,0.17,0.02,0.09,0.19,0
47616,21454,17760,201728,168602,172434,19.290,0.08,0.0,0.02,0.08,1
46080,26464,26496,201728,172434,172434,13.481,0.02,0.0,0.01,0.02,1
47616,35200,31040,201728,172434,176570,15.778,0.0,0.0,0.02,0.0,1
48640,39744,34848,201728,176570,181610,19.692,0.05,0.02,0.02,0.07,1
52224,41504,24096,201728,181610,199234,19.873,0.05,0.0,0.02,0.05,1
52224,24096,21409,237568,199234,201251,88.176,0.31,0.0,0.09,0.31,0
50688,28065,12544,237568,201251,217075,22.618,0.03,0.05,0.02,0.08,1
51712,20736,8256,237568,217075,229739,11.061,0.0,0.02,0.01,0.02,1
52736,8256,0,279552,229739,237447,76.854,0.36,0.0,0.08,0.36,0
52736,9728,9856,279552,237447,237447,6.311,0.0,0.0,0.01,0.0,1
49664,19584,19552,279552,237447,237447,10.703,0.0,0.0,0.01,0.0,1
51712,30816,30784,279552,237447,237447,15.489,0.02,0.0,0.02,0.02,1
53248,42048,32352,279552,237447,247311,20.837,0.12,0.0,0.02,0.12,1
55808,42592,32832,279552,247311,257183,21.072,0.11,0.0,0.02,0.11,1
58368,43072,31808,279552,257183,268607,21.415,0.11,0.0,0.02,0.11,1
58368,31808,20400,323072,268607,279315,100.886,0.45,0.03,0.10,0.48,0
59392,31152,18080,323072,279315,292707,26.243,0.12,0.0,0.03,0.12,1
54272,28832,21632,323072,292707,300067,14.844,0.02,0.0,0.02,0.02,1
56832,33920,23168,323072,300067,310987,16.855,0.03,0.0,0.02,0.03,1
56832,23168,10712,369152,310987,322703,112.074,0.69,0.0,0.11,0.69,0
55296,23000,12416,369152,322703,333575,25.381,0.12,0.02,0.02,0.13999999999999999,1
56320,26240,0,416768,349959,367652,147.277,0.88,0.02,0.15,0.9,0
55808,13824,13920,416768,367652,367652,8.766,0.02,0.0,0.01,0.02,1
