YoungGen (allocated space)(KB),YoungGen (Before GC)(KB),YoungGen (After GC)(KB),Old Gen(allocated space)(KB),Old Gen (Before GC)(KB),Old Gen(After GC)(KB),GC Pause Time(ms),User(s),Sys(s),Real Time(s),CPU Time(s),"GC/FULL-GC(1->GC,0->FULL-GC)"
1024,512,480,512,0,8,1.482,0.0,0.0,0.00,0.0,1
1536,991,512,512,8,88,0.829,0.0,0.0,0.00,0.0,1
1536,1536,512,1024,88,512,1.318,0.0,0.0,0.00,0.0,1
2560,1536,480,1536,512,1076,1.640,0.0,0.0,0.00,0.0,1
2560,480,0,3584,1076,1496,3.995,0.0,0.0,0.00,0.0,0
3584,2048,480,3584,1496,2112,1.212,0.0,0.0,0.00,0.0,1
4608,3552,1504,3584,2112,2680,2.284,0.0,0.0,0.00,0.0,1
7168,4576,2016,4096,2680,3776,2.681,0.0,0.0,0.00,0.0,1
7168,2016,2012,6656,3776,3682,6.139,0.0,0.0,0.01,0.0,0
8192,7132,3040,6656,3682,5330,4.881,0.0,0.0,0.01,0.0,1
8192,3040,2012,10240,5330,6318,7.436,0.0,0.0,0.01,0.0,0
11264,7132,4224,10240,6318,6814,4.149,0.0,0.0,0.00,0.0,1
11776,10880,5088,10240,6814,9638,6.010,0.0,0.0,0.01,0.0,1
11776,5088,4439,15360,9638,9956,12.763,0.02,0.0,0.01,0.02,0
15872,11095,5408,15360,9956,12500,6.357,0.02,0.0,0.01,0.02,1
16384,14112,4544,18432,12500,17940,7.743,0.0,0.0,0.01,0.0,1
16384,4544,3984,27136,17940,18309,18.941,0.0,0.0,0.02,0.0,0
18944,12688,5024,27136,18309,22365,8.013,0.02,0.0,0.01,0.02,1
19456,5024,0,37376,22365,26772,22.025,0.0,0.0,0.02,0.0,0
22528,11264,5856,37376,26772,26772,5.489,0.0,0.0,0.00,0.0,1
23040,18698,8704,37376,26772,36164,13.307,0.0,0.0,0.01,0.0,1
23040,8704,7664,51712,36164,37031,30.527,0.05,0.0,0.03,0.05,0
26112,22000,13280,51712,37031,45895,18.513,0.02,0.02,0.02,0.04,1
26112,13280,6611,69632,45895,51368,43.461,0.05,0.0,0.04,0.05,0
31744,19411,12832,69632,51368,58096,18.333,0.0,0.0,0.02,0.0,1
29696,25632,19968,69632,58096,63792,19.112,0.03,0.0,0.02,0.03,1
29696,19968,14308,90112,63792,69206,53.714,0.08,0.0,0.05,0.08,0
35328,24036,9760,90112,69206,83742,20.163,0.05,0.0,0.02,0.05,1
35328,9760,1524,115200,83742,89650,63.574,0.09,0.0,0.06,0.09,0
33792,11252,11296,115200,89650,89650,11.112,0.02,0.0,0.01,0.02,1
34816,22560,22560,115200,89650,89650,12.599,0.02,0.0,0.01,0.02,1
33792,33824,27136,115200,89650,96370,19.132,0.03,0.02,0.02,0.05,1
40448,33792,23264,115200,96370,107066,18.163,0.02,0.0,0.02,0.02,1
40448,23264,15000,142848,107066,114960,59.707,0.16,0.0,0.06,0.16,0
40448,21656,16160,142848,114960,120624,17.469,0.05,0.0,0.02,0.05,1
42496,24352,19840,142848,120624,125200,12.296,0.02,0.0,0.01,0.02,1
43008,28032,23072,142848,125200,130232,13.790,0.0,0.0,0.01,0.0,1
44032,31776,16960,145408,130232,145256,16.037,0.0,0.0,0.02,0.0,1
44032,16960,16324,175616,145256,145257,72.319,0.17,0.0,0.07,0.17,0
43008,25028,8800,175616,145257,161849,19.551,0.05,0.0,0.02,0.05,1
44032,8800,0,205824,161849,170257,61.313,0.22,0.0,0.06,0.22,0
43008,10752,10816,205824,178449,178449,11.112,0.02,0.0,0.01,0.02,1
44544,23104,23136,205824,178449,178449,11.877,0.0,0.0,0.01,0.0,1
42496,35424,33792,205824,178449,180017,16.677,0.05,0.03,0.02,0.08,1
48128,42496,21088,205824,180017,201809,23.423,0.03,0.0,0.02,0.03,1
48128,21088,12758,246272,201809,205509,100.809,0.36,0.0,0.10,0.36,0
45568,21462,13952,246272,205509,213229,20.292,0.08,0.0,0.02,0.08,1
47104,24192,24224,246272,213229,213229,13.690,0.0,0.0,0.01,0.0,1
47616,34464,29248,246272,213229,218493,19.479,0.08,0.0,0.02,0.08,1
49664,38976,30272,246272,218493,227325,20.306,0.09,0.02,0.02,0.11,1
52224,40000,29760,246272,227325,237709,21.441,0.11,0.0,0.02,0.11,1
52224,29760,20921,285696,237709,245841,111.223,0.61,0.03,0.11,0.64,0
53248,31161,17472,285696,245841,259897,25.871,0.06,0.03,0.03,0.09,1
