YoungGen (allocated space)(KB),YoungGen (Before GC)(KB),YoungGen (After GC)(KB),Old Gen(allocated space)(KB),Old Gen (Before GC)(KB),Old Gen(After GC)(KB),GC Pause Time(ms),User(s),Sys(s),Real Time(s),CPU Time(s),"GC/FULL-GC(1->GC,0->FULL-GC)"
1024,512,480,512,0,8,1.603,0.0,0.0,0.00,0.0,1
1536,991,512,512,8,80,0.924,0.0,0.0,0.00,0.0,1
1536,1536,512,512,80,504,1.108,0.0,0.0,0.00,0.0,1
1536,512,503,2048,504,477,3.832,0.0,0.0,0.00,0.0,0
2560,1527,480,2048,477,1041,1.407,0.0,0.0,0.00,0.0,1
2560,2528,480,2560,1041,2113,1.723,0.0,0.0,0.00,0.0,1
4096,480,0,6144,2113,2541,5.789,0.0,0.0,0.01,0.0,0
5120,3072,1696,6144,2541,2541,2.052,0.0,0.0,0.00,0.0,1
5632,4768,2016,6144,2541,3773,3.500,0.0,0.0,0.00,0.0,1
6656,5600,3040,6144,3773,4613,3.586,0.0,0.0,0.00,0.0,1
8704,6624,4064,6144,4613,5453,3.688,0.0,0.0,0.00,0.0,1
8704,4064,3545,10752,5453,5831,13.134,0.0,0.0,0.01,0.0,0
9728,8013,5088,10752,5831,6615,4.037,0.02,0.0,0.00,0.02,1
11264,9696,6112,10752,6615,7983,5.769,0.0,0.0,0.01,0.0,1
12800,11232,5216,11776,7983,11591,5.665,0.0,0.0,0.01,0.0,1
12800,5216,5176,18432,11591,11474,15.619,0.0,0.0,0.02,0.0,0
14336,10296,2656,18432,11474,16730,5.938,0.0,0.0,0.01,0.0,1
14848,2656,1105,28160,16730,18183,14.776,0.0,0.0,0.02,0.0,0
15360,7799,3456,28160,18183,19311,5.213,0.0,0.0,0.00,0.0,1
16896,11135,7648,28160,19311,19535,7.004,0.0,0.0,0.01,0.0,1
17920,16864,4800,28160,19535,27287,7.961,0.0,0.0,0.01,0.0,1
17920,4800,3738,40960,27287,27651,26.337,0.0,0.0,0.03,0.0,0
19456,12954,7648,40960,27651,31459,10.005,0.0,0.0,0.01,0.0,1
20480,18400,9696,40960,31459,40259,12.917,0.0,0.0,0.01,0.0,1
20480,9696,8659,57344,40259,40039,35.640,0.03,0.0,0.04,0.03,0
26624,19411,10752,57344,40039,48815,15.991,0.0,0.0,0.02,0.0,1
26624,10752,2543,77824,48815,56874,41.644,0.03,0.0,0.04,0.03,0
27648,14831,12288,77824,56874,59466,14.846,0.0,0.0,0.02,0.0,1
26112,24576,16896,77824,59466,67242,17.774,0.03,0.0,0.02,0.03,1
31744,26112,9248,84480,67242,84386,20.434,0.02,0.0,0.02,0.02,1
31744,9248,8177,110592,84386,82904,63.700,0.06,0.0,0.06,0.06,0
30720,17393,9248,110592,82904,91152,16.120,0.0,0.0,0.02,0.0,1
31744,20512,20480,110592,91152,91168,11.772,0.0,0.0,0.01,0.0,1
35328,31744,11296,112128,91168,111904,20.432,0.02,0.02,0.02,0.04,1
36352,11296,10724,146944,111904,112010,64.389,0.09,0.02,0.06,0.11,0
37376,25060,14400,146944,112010,122914,20.659,0.05,0.0,0.02,0.05,1
39424,28736,14400,146944,122914,137450,16.989,0.02,0.0,0.02,0.02,1
39424,14400,4592,185344,137450,146748,66.017,0.19,0.0,0.07,0.19,0
39936,20976,16480,185344,146748,151436,20.925,0.06,0.0,0.02,0.06,1
36864,32864,24576,185344,159628,167956,23.476,0.08,0.0,0.02,0.08,1
36864,24576,3065,224768,167956,185078,88.749,0.25,0.02,0.09,0.27,0
43520,15353,12384,224768,185078,188214,17.872,0.06,0.0,0.02,0.06,1
41472,24672,24672,224768,188214,188214,12.565,0.02,0.0,0.01,0.02,1
44032,36448,32256,224768,188214,192366,17.465,0.09,0.0,0.02,0.09,1
52224,44032,22496,224768,192366,214262,21.078,0.09,0.0,0.02,0.09,1
52224,22496,11639,268800,214262,224501,84.225,0.31,0.02,0.08,0.33,0
