YoungGen (allocated space)(KB),YoungGen (Before GC)(KB),YoungGen (After GC)(KB),Old Gen(allocated space)(KB),Old Gen (Before GC)(KB),Old Gen(After GC)(KB),GC Pause Time(ms),User(s),Sys(s),Real Time(s),CPU Time(s),"GC/FULL-GC(1->GC,0->FULL-GC)"
1024,512,480,512,0,8,1.699,0.0,0.0,0.00,0.0,1
1536,991,512,512,8,96,1.067,0.0,0.0,0.00,0.0,1
1536,1536,512,1024,96,512,1.265,0.0,0.0,0.00,0.0,1
2560,1536,480,1536,512,1064,1.572,0.0,0.0,0.00,0.0,1
2560,480,0,3584,1064,1495,4.744,0.0,0.0,0.01,0.0,0
3584,2048,480,3584,1495,2111,1.229,0.0,0.0,0.00,0.0,1
4608,3552,1504,3584,2111,2679,2.300,0.0,0.0,0.00,0.0,1
7168,4576,2016,4096,2679,3775,2.585,0.0,0.0,0.00,0.0,1
7168,2016,2012,6656,3775,3682,6.856,0.0,0.0,0.01,0.0,0
8192,7132,3040,6656,3682,5330,5.090,0.0,0.0,0.00,0.0,1
8192,3040,2012,10752,5330,6318,7.859,0.0,0.0,0.01,0.0,0
10752,7132,4192,10752,6318,6846,4.299,0.0,0.0,0.00,0.0,1
11264,10336,5088,10752,6846,9366,5.930,0.0,0.0,0.01,0.0,1
11264,5088,3545,16384,9366,10586,13.148,0.0,0.0,0.01,0.0,0
15872,9689,4640,16384,10586,12722,6.102,0.0,0.0,0.01,0.0,1
15872,13344,7168,16384,12722,14690,6.531,0.0,0.0,0.01,0.0,1
15872,7168,5620,23552,14690,16144,16.064,0.0,0.0,0.02,0.0,0
20992,14324,5024,23552,16144,21864,9.793,0.02,0.0,0.01,0.02,1
20992,5024,2945,33792,21864,23299,20.804,0.0,0.0,0.02,0.0,0
20992,14721,6112,33792,23299,26299,8.438,0.0,0.0,0.01,0.0,1
21504,17888,9728,33792,26299,32155,13.118,0.0,0.0,0.01,0.0,1
21504,9728,8175,47104,32155,33532,28.742,0.03,0.0,0.03,0.03,0
25088,19951,11808,47104,33532,41844,13.968,0.0,0.0,0.01,0.0,1
25088,11808,5614,64000,41844,46820,36.357,0.03,0.0,0.04,0.03,0
26624,17390,15360,64000,46820,48892,14.975,0.0,0.0,0.01,0.0,1
29696,26624,11296,64512,48892,64468,17.493,0.03,0.0,0.02,0.03,1
29696,11296,11235,87040,64468,64182,49.030,0.06,0.0,0.05,0.06,0
32256,22499,11296,87040,64182,75598,20.299,0.03,0.02,0.02,0.05,1
32768,11296,0,113152,75598,86651,52.877,0.09,0.0,0.05,0.09,0
34304,13312,13376,113152,86651,86651,9.351,0.02,0.0,0.01,0.02,1
35328,28224,20448,113152,86651,94475,14.070,0.02,0.0,0.01,0.02,1
40448,35296,26432,113152,94475,103491,19.173,0.03,0.0,0.02,0.03,1
40448,26432,14546,142336,103491,112976,69.015,0.11,0.0,0.07,0.11,0
44544,28370,28448,142336,112976,112976,19.559,0.06,0.0,0.02,0.06,1
43520,42272,35328,142336,112976,119968,21.920,0.03,0.02,0.02,0.05,1
51712,43520,32800,142336,119968,130920,18.752,0.05,0.02,0.02,0.07,1
51712,32800,21388,174080,130920,141880,65.081,0.14,0.0,0.07,0.14,0
53760,29580,22432,174080,141880,149240,21.728,0.05,0.0,0.02,0.05,1
55296,32160,24320,174080,157432,165360,19.951,0.08,0.0,0.02,0.08,1
55296,24320,11437,207872,165360,173788,78.838,0.2,0.0,0.08,0.2,0
53248,21165,21280,207872,173788,173788,17.972,0.06,0.0,0.02,0.06,1
54784,32544,32544,207872,173788,173788,15.530,0.0,0.0,0.01,0.0,1
53248,43808,43808,207872,173788,173788,20.197,0.08,0.0,0.02,0.08,1
