YoungGen (allocated space)(KB),YoungGen (Before GC)(KB),YoungGen (After GC)(KB),Old Gen(allocated space)(KB),Old Gen (Before GC)(KB),Old Gen(After GC)(KB),GC Pause Time(ms),User(s),Sys(s),Real Time(s),CPU Time(s),"GC/FULL-GC(1->GC,0->FULL-GC)"
1024,512,480,512,0,8,1.695,0.0,0.0,0.00,0.0,1
1536,991,512,512,8,96,0.965,0.0,0.0,0.00,0.0,1
1536,1536,512,1024,96,512,1.360,0.02,0.0,0.00,0.02,1
2560,1536,480,1536,512,1072,1.493,0.0,0.0,0.00,0.0,1
2560,480,0,3584,1072,1495,4.343,0.0,0.0,0.00,0.0,0
3584,2048,480,3584,1495,2111,1.444,0.0,0.0,0.00,0.0,1
4608,3552,1504,3584,2111,2679,2.239,0.0,0.0,0.00,0.0,1
7168,4576,2016,4096,2679,3775,3.269,0.0,0.0,0.00,0.0,1
7168,2016,2011,6656,3775,3683,7.404,0.0,0.0,0.01,0.0,0
8192,7131,3040,6656,3683,5331,5.349,0.02,0.0,0.01,0.02,1
8192,3040,2012,10752,5331,6318,9.950,0.0,0.0,0.01,0.0,0
10752,7132,4192,10752,6318,6838,5.131,0.0,0.0,0.01,0.0,1
11264,10336,5088,10752,6838,9374,7.156,0.0,0.0,0.01,0.0,1
11264,5088,3545,16384,9374,10586,13.497,0.03,0.0,0.01,0.03,0
15872,9689,4576,16384,10586,12746,6.279,0.02,0.0,0.01,0.02,1
15872,13280,7168,16384,12746,14682,7.670,0.02,0.0,0.01,0.02,1
15872,7168,5621,23552,14682,16144,17.797,0.0,0.0,0.02,0.0,0
20992,14325,5024,23552,16144,21856,8.897,0.0,0.02,0.01,0.02,1
20992,5024,2945,33792,21856,23299,22.402,0.0,0.0,0.02,0.0,0
20992,14721,6144,33792,23299,26299,8.611,0.0,0.0,0.01,0.0,1
20480,17920,9728,34304,26299,33851,13.840,0.02,0.0,0.01,0.02,1
20480,9728,9197,48640,33851,34180,32.926,0.02,0.0,0.03,0.02,0
25088,19949,10784,48640,34180,43532,14.866,0.02,0.0,0.01,0.02,1
25088,10784,4591,66560,43532,48490,37.890,0.03,0.0,0.04,0.03,0
25600,15343,15360,66560,48490,48498,14.011,0.0,0.0,0.01,0.0,1
28160,25600,10272,66560,48498,64050,18.507,0.03,0.0,0.02,0.03,1
28160,10272,7654,90112,64050,66353,47.413,0.06,0.0,0.05,0.06,0
27136,17894,17920,90112,66353,66361,15.699,0.02,0.0,0.02,0.02,1
30208,27136,9248,90112,66361,84505,19.766,0.03,0.0,0.02,0.03,1
30208,9248,1526,119808,84505,89841,65.601,0.09,0.0,0.07,0.09,0
30720,10742,10784,119808,89841,89841,11.475,0.02,0.0,0.01,0.02,1
31232,22048,19968,119808,89841,91905,11.203,0.0,0.0,0.01,0.0,1
35328,31232,20736,119808,91905,102593,17.261,0.02,0.02,0.02,0.04,1
37888,32000,22560,119808,102593,112169,16.520,0.05,0.0,0.02,0.05,1
37888,22560,14803,151552,112169,119450,63.012,0.16,0.0,0.06,0.16,0
41472,26067,18848,151552,119450,126858,19.486,0.05,0.0,0.02,0.05,1
42496,31136,23616,151552,126858,134498,16.024,0.0,0.0,0.02,0.0,1
45056,35904,24608,151552,134498,145922,17.840,0.03,0.0,0.02,0.03,1
45056,24608,18885,185344,145922,151107,65.892,0.17,0.0,0.07,0.17,0
47104,31685,22976,185344,159299,168243,21.841,0.08,0.0,0.02,0.08,1
47104,22976,1915,221184,168243,184943,79.659,0.28,0.0,0.08,0.28,0
46592,14715,14080,221184,184943,185719,17.247,0.02,0.0,0.02,0.02,1
48640,28928,28896,221184,185719,185719,14.455,0.0,0.0,0.01,0.0,1
46080,43744,36864,221184,185719,192631,20.835,0.09,0.02,0.02,0.11,1
54272,46080,35328,221184,192631,203647,19.797,0.09,0.0,0.02,0.09,1
58368,44544,30560,221184,203647,217839,19.744,0.09,0.0,0.02,0.09,1
58368,30560,26822,260608,217839,220812,88.298,0.36,0.0,0.09,0.36,0
29184,37062,18624,260608,220812,239628,25.346,0.11,0.0,0.02,0.11,1
58880,18624,0,303616,239628,257846,92.446,0.36,0.02,0.09,0.38,0
58880,11776,11872,303616,257846,257846,7.106,0.02,0.0,0.01,0.02,1
56320,23648,23648,303616,257846,257846,12.777,0.0,0.0,0.01,0.0,1
57856,36960,36960,303616,257846,257846,17.272,0.03,0.0,0.02,0.03,1
55808,50272,48128,303616,257846,259926,23.020,0.06,0.06,0.02,0.12,1
63488,55808,44832,303616,259926,271222,23.903,0.12,0.0,0.02,0.12,1
67072,52512,41120,303616,271222,282750,22.299,0.12,0.0,0.02,0.12,1
30208,48288,22624,309248,282750,308758,21.959,0.12,0.0,0.02,0.12,1
30208,22624,21408,360960,308758,308924,111.179,0.56,0.02,0.11,0.5800000000000001,0
66560,28576,14144,360960,308924,323676,25.134,0.11,0.02,0.03,0.13,1
67584,22848,15968,360960,323676,330692,12.397,0.02,0.0,0.01,0.02,1
67584,24672,2529,414208,347076,360484,153.558,0.88,0.03,0.15,0.91,0
66560,11233,8832,414208,360484,363076,21.641,0.02,0.0,0.02,0.02,1
28672,18560,18560,414208,363076,363076,10.418,0.02,0.0,0.01,0.02,1
64000,28288,28288,414208,363076,363076,13.592,0.02,0.0,0.01,0.02,1
65024,39552,30816,414208,363076,371900,18.366,0.12,0.0,0.02,0.12,1
66048,42080,32384,414208,371900,381764,19.744,0.12,0.0,0.02,0.12,1
66048,45184,35456,414208,381764,391612,20.939,0.09,0.03,0.02,0.12,1
64000,48256,25728,414720,391612,414420,23.272,0.12,0.02,0.02,0.13999999999999999,1
66048,25728,24513,471552,414420,414576,143.573,0.88,0.0,0.14,0.88,0
68608,41409,16992,471552,414576,439448,35.108,0.25,0.0,0.03,0.25,1
67584,33888,17024,471552,439448,456576,18.247,0.14,0.0,0.02,0.14,1
68608,17024,1537,536576,456576,471281,148.549,0.98,0.0,0.15,0.98,0
69632,21505,20096,536576,471281,472881,29.817,0.12,0.0,0.03,0.12,1
66048,40064,40096,536576,472881,472881,20.178,0.12,0.0,0.02,0.12,1
69632,58528,51200,536576,472881,480177,27.980,0.14,0.0,0.03,0.14,1
79360,69632,34240,536576,480177,516121,33.646,0.28,0.08,0.03,0.36000000000000004,1
80384,34240,13106,610816,516121,536387,169.405,1.09,0.05,0.17,1.1400000000000001,0
51200,34610,29472,610816,536387,541763,38.354,0.25,0.0,0.04,0.25,1
75776,50976,51008,610816,541763,541763,26.044,0.12,0.02,0.03,0.13999999999999999,1
80896,69952,61952,610816,541763,549771,33.865,0.14,0.0,0.03,0.14,1
90624,80896,55296,610816,549771,575883,41.379,0.23,0.02,0.04,0.25,1
90624,55296,19740,688128,575883,610523,202.192,1.47,0.03,0.20,1.5,0
47104,37148,29536,688128,610523,618435,44.115,0.23,0.0,0.04,0.23,1
93696,46944,46880,688128,618435,618435,24.370,0.12,0.0,0.02,0.12,1
93696,66336,60320,688128,618435,624603,32.045,0.14,0.0,0.03,0.14,1
92160,79776,73888,688128,624603,630595,39.302,0.17,0.08,0.04,0.25,1
92160,87200,45504,764416,663363,688033,304.739,1.91,0.02,0.31,1.93,0
62464,58816,48896,764416,688033,698361,52.884,0.39,0.0,0.05,0.39,1
97792,62208,62176,764416,698361,698361,28.981,0.12,0.0,0.03,0.12,1
100352,74464,62528,764416,698361,710409,33.609,0.23,0.02,0.03,0.25,1
97792,74816,51264,764416,710409,734217,34.712,0.23,0.02,0.04,0.25,1
100864,65088,38464,764416,734217,761169,31.524,0.12,0.02,0.03,0.13999999999999999,1
100864,38464,34215,850944,761169,764186,270.700,1.91,0.0,0.27,1.91,0
99840,48039,26208,850944,764186,786538,51.590,0.34,0.03,0.05,0.37,1
100352,42080,29792,850944,786538,798930,22.247,0.12,0.0,0.02,0.12,1
97792,45664,31840,850944,798930,812930,23.858,0.12,0.0,0.02,0.12,1
52224,49760,33920,850944,812930,829026,25.729,0.12,0.02,0.03,0.13999999999999999,1
52224,33920,11249,940032,829026,850517,268.714,1.84,0.06,0.27,1.9000000000000001,0
98816,29169,18080,940032,850517,861933,49.219,0.27,0.0,0.05,0.27,1
58368,38048,37984,940032,861933,861933,21.430,0.12,0.0,0.02,0.12,1
93696,57952,57984,940032,861933,861933,29.249,0.14,0.0,0.03,0.14,1
97280,76416,58528,940032,861933,880101,37.364,0.27,0.0,0.04,0.27,1
100864,76960,56960,940032,880101,900325,37.703,0.25,0.0,0.04,0.25,1
102400,76416,56480,940032,900325,920565,44.034,0.12,0.02,0.04,0.13999999999999999,1
102400,56480,35784,1035264,920565,939963,314.685,2.28,0.0,0.31,2.28,0
101376,55240,32256,1035264,939963,963435,64.710,0.41,0.0,0.06,0.41,1
62976,53760,41120,1035264,963435,976259,29.242,0.12,0.02,0.03,0.13999999999999999,1
95744,62624,43136,1035264,976259,995979,32.396,0.14,0.02,0.03,0.16,1
99328,67200,45760,1035264,995979,1017779,34.335,0.14,0.02,0.03,0.16,1
99328,45760,27111,1138688,1017779,1035046,330.531,2.38,0.0,0.33,2.38,0
95232,51175,38976,1138688,1035046,1047598,70.614,0.5,0.0,0.07,0.5,1
97792,65600,65632,1138688,1047598,1047598,34.540,0.16,0.0,0.04,0.16,1
91648,92256,76288,1138688,1047598,1063670,48.436,0.27,0.02,0.05,0.29000000000000004,1
105984,91648,60288,1138688,1063670,1095542,48.319,0.25,0.02,0.05,0.27,1
100864,75648,52736,1138688,1095542,1118774,38.987,0.25,0.0,0.04,0.25,1
103424,52736,31523,1252352,1118774,1138511,378.906,2.73,0.02,0.38,2.75,0
107008,51491,29696,1252352,1138511,1160767,73.456,0.41,0.0,0.07,0.41,1
104960,49664,40096,1252352,1160767,1170511,27.957,0.12,0.02,0.03,0.13999999999999999,1
107008,62112,42080,1252352,1170511,1190767,40.540,0.12,0.0,0.04,0.12,1
100864,64096,44224,1252352,1190767,1211039,42.137,0.17,0.0,0.04,0.17,1
103936,68800,46784,1252352,1211039,1233383,47.915,0.14,0.0,0.05,0.14,1
103936,46784,26092,1374208,1233383,1252339,410.901,2.84,0.0,0.41,2.84,0
100864,50668,37760,1374208,1252339,1264755,78.552,0.48,0.02,0.08,0.5,1
