YoungGen (allocated space)(KB),YoungGen (Before GC)(KB),YoungGen (After GC)(KB),Old Gen(allocated space)(KB),Old Gen (Before GC)(KB),Old Gen(After GC)(KB),GC Pause Time(ms),User(s),Sys(s),Real Time(s),CPU Time(s),"GC/FULL-GC(1->GC,0->FULL-GC)"
1024,512,480,512,0,8,1.365,0.0,0.0,0.00,0.0,1
1536,991,512,512,8,88,0.885,0.0,0.0,0.00,0.0,1
1536,1536,512,512,88,504,1.226,0.0,0.0,0.00,0.0,1
1536,512,506,2048,504,474,3.292,0.0,0.0,0.00,0.0,0
2560,1530,480,2048,474,1034,1.373,0.0,0.0,0.00,0.0,1
2560,2528,480,2560,1034,2106,1.880,0.0,0.0,0.00,0.0,1
4096,480,0,6144,2106,2542,4.505,0.0,0.0,0.00,0.0,0
5120,3072,1664,6144,2542,2542,1.857,0.0,0.0,0.00,0.0,1
5632,4736,2016,6144,2542,3774,3.083,0.0,0.0,0.00,0.0,1
6656,5600,3040,6144,3774,4614,3.720,0.0,0.0,0.00,0.0,1
8704,6624,4064,6144,4614,5454,4.010,0.02,0.0,0.00,0.02,1
8704,4064,3545,10752,5454,5831,10.835,0.0,0.0,0.01,0.0,0
9728,8013,5088,10752,5831,6615,4.114,0.0,0.0,0.00,0.0,1
11264,9696,6112,10752,6615,7991,6.171,0.0,0.02,0.01,0.02,1
12800,11232,5216,11776,7991,11591,6.445,0.0,0.0,0.01,0.0,1
12800,5216,5178,18432,11591,11472,15.024,0.02,0.0,0.02,0.02,0
14336,10298,2656,18432,11472,16728,6.396,0.0,0.0,0.01,0.0,1
14848,2656,1105,27648,16728,18183,15.776,0.02,0.0,0.02,0.02,0
15360,7799,3424,27648,18183,19319,5.029,0.0,0.0,0.00,0.0,1
17920,11103,4512,27648,19319,22775,7.084,0.02,0.0,0.01,0.02,1
17920,14752,5344,27648,22775,27303,7.505,0.0,0.0,0.01,0.0,1
17920,5344,4779,38912,27303,27140,29.408,0.0,0.0,0.03,0.0,0
17920,15019,8192,38912,27140,32972,12.385,0.0,0.02,0.01,0.02,1
17920,8192,2555,52736,32972,38489,32.708,0.05,0.0,0.03,0.05,0
20992,12283,9760,52736,38489,41097,10.235,0.0,0.0,0.01,0.0,1
19968,19488,12768,52736,41097,47865,13.980,0.02,0.0,0.01,0.02,1
19968,12768,7122,69120,47865,52301,45.376,0.05,0.0,0.05,0.05,0
24576,14290,7168,69120,52301,59549,14.186,0.0,0.0,0.02,0.0,1
23040,14336,14336,69120,59549,59549,10.047,0.02,0.0,0.01,0.02,1
25088,20992,13824,69120,59549,66805,13.838,0.02,0.0,0.01,0.02,1
25088,13824,11209,89600,66805,69117,53.381,0.09,0.0,0.05,0.09,0
27648,17865,11968,89600,69117,75157,15.476,0.02,0.0,0.02,0.02,1
28160,20160,19936,89600,75157,75333,13.516,0.02,0.0,0.01,0.02,1
31744,28128,16352,89600,75333,87293,17.631,0.03,0.0,0.02,0.03,1
31744,16352,11689,114176,87293,89550,72.587,0.08,0.0,0.07,0.08,0
33280,20393,16768,114176,89550,93278,15.214,0.02,0.0,0.02,0.02,1
32256,25472,25472,114176,93278,93278,12.855,0.02,0.0,0.01,0.02,1
35840,32128,24064,114176,93278,101446,17.381,0.05,0.0,0.02,0.05,1
36352,30720,13344,119296,101446,119070,20.378,0.03,0.02,0.02,0.05,1
37888,13344,12735,149504,119070,119099,64.096,0.2,0.0,0.06,0.2,0
39936,22463,9792,149504,119099,132035,17.330,0.02,0.0,0.02,0.02,1
39936,9792,0,175616,132035,141534,60.020,0.11,0.0,0.06,0.11,0
40448,11264,11360,175616,141534,141534,7.298,0.0,0.0,0.01,0.0,1
39424,22624,22624,175616,141534,141534,11.036,0.02,0.0,0.01,0.02,1
41472,33888,30208,175616,141534,145158,15.991,0.02,0.0,0.02,0.02,1
48640,41472,21024,175616,145158,166014,27.447,0.02,0.0,0.03,0.02,1
48640,21024,7074,214016,166014,175318,84.897,0.23,0.0,0.09,0.23,0
48640,19874,15104,214016,175318,180302,17.900,0.03,0.0,0.02,0.03,1
46592,27904,27872,214016,180302,180302,13.958,0.02,0.0,0.02,0.02,1
49152,40160,36864,214016,180302,183558,18.111,0.08,0.0,0.02,0.08,1
52736,49152,36128,214016,183558,196862,24.153,0.08,0.0,0.02,0.08,1
52736,36128,18569,253952,196862,213882,86.538,0.44,0.0,0.09,0.44,0
31232,28297,21440,253952,213882,221026,22.626,0.08,0.02,0.02,0.1,1
53760,31168,25408,253952,221026,226834,15.849,0.02,0.0,0.01,0.02,1
54784,36672,30784,253952,226834,232786,18.495,0.11,0.0,0.02,0.11,1
55808,42048,32352,253952,232786,242658,19.927,0.08,0.0,0.02,0.08,1
55808,32352,20412,292864,242658,253898,94.504,0.41,0.02,0.10,0.43,0
