YoungGen (allocated space)(KB),YoungGen (Before GC)(KB),YoungGen (After GC)(KB),Old Gen(allocated space)(KB),Old Gen (Before GC)(KB),Old Gen(After GC)(KB),GC Pause Time(ms),User(s),Sys(s),Real Time(s),CPU Time(s),"GC/FULL-GC(1->GC,0->FULL-GC)"
1024,512,480,512,0,8,1.698,0.0,0.0,0.00,0.0,1
1536,991,512,512,8,88,1.264,0.0,0.0,0.00,0.0,1
1536,1536,512,512,88,504,1.426,0.0,0.0,0.00,0.0,1
1536,512,498,2048,504,482,4.044,0.0,0.0,0.00,0.0,0
2560,1522,480,2048,482,1039,1.757,0.0,0.0,0.00,0.0,1
2560,2528,480,2560,1039,2103,2.221,0.0,0.0,0.00,0.0,1
4096,480,0,6144,2103,2542,5.979,0.0,0.0,0.01,0.0,0
5120,3072,1696,6144,2542,2542,2.019,0.0,0.0,0.00,0.0,1
5632,4768,2016,6144,2542,3774,2.987,0.0,0.0,0.00,0.0,1
6656,5600,3040,6144,3774,4614,4.112,0.0,0.0,0.00,0.0,1
8704,6624,4064,6144,4614,5454,5.695,0.0,0.0,0.01,0.0,1
8704,4064,3545,10752,5454,5831,14.693,0.0,0.0,0.02,0.0,0
9728,8013,5088,10752,5831,6615,4.796,0.0,0.0,0.00,0.0,1
11264,9696,6112,10752,6615,7991,6.603,0.0,0.0,0.01,0.0,1
12800,11232,5248,11776,7991,11575,5.866,0.0,0.0,0.01,0.0,1
12800,5248,5192,18432,11575,11458,16.639,0.0,0.0,0.02,0.0,0
14336,10312,2656,18432,11458,16730,6.783,0.02,0.0,0.01,0.02,1
14848,2656,1105,27648,16730,18183,15.338,0.0,0.0,0.02,0.0,0
15360,7799,3424,27648,18183,19319,5.009,0.0,0.0,0.01,0.0,1
17920,11103,4512,27648,19319,22767,7.387,0.0,0.0,0.01,0.0,1
17920,14752,5344,27648,22767,27295,7.268,0.0,0.0,0.01,0.0,1
17920,5344,4779,38912,27295,27140,25.502,0.02,0.0,0.03,0.02,0
17920,15019,8192,38912,27140,32972,11.888,0.0,0.0,0.01,0.0,1
17920,8192,2555,52736,32972,38493,28.269,0.02,0.0,0.03,0.02,0
20992,12283,9760,52736,38493,41093,10.324,0.02,0.0,0.01,0.02,1
19968,19488,12768,52736,41093,47861,13.857,0.0,0.0,0.01,0.0,1
19968,12768,8148,68096,47861,51277,41.296,0.05,0.0,0.04,0.05,0
24576,15316,7168,68096,51277,59533,13.362,0.0,0.0,0.01,0.0,1
25088,7168,0,86528,59533,66564,44.896,0.05,0.0,0.04,0.05,0
25088,8704,8736,86528,66564,66564,6.554,0.0,0.0,0.01,0.0,1
23552,17440,16384,86528,66564,67572,15.744,0.0,0.0,0.01,0.0,1
26624,23552,15392,86528,71668,79964,17.910,0.03,0.0,0.02,0.03,1
26624,15392,6643,109568,79964,86444,61.835,0.08,0.0,0.06,0.08,0
28672,13811,13888,109568,86444,86444,11.625,0.02,0.0,0.01,0.02,1
29696,21568,21504,109568,86444,86444,11.614,0.02,0.0,0.01,0.02,1
28672,29184,25088,109568,86444,90564,16.099,0.02,0.0,0.02,0.02,1
34304,28672,23840,109568,90564,95508,12.856,0.02,0.0,0.01,0.02,1
