YoungGen (allocated space)(KB),YoungGen (Before GC)(KB),YoungGen (After GC)(KB),Old Gen(allocated space)(KB),Old Gen (Before GC)(KB),Old Gen(After GC)(KB),GC Pause Time(ms),User(s),Sys(s),Real Time(s),CPU Time(s),"GC/FULL-GC(1->GC,0->FULL-GC)"
1024,512,480,512,0,8,1.416,0.0,0.0,0.00,0.0,1
1536,991,512,512,8,80,0.932,0.0,0.0,0.00,0.0,1
1536,1536,512,512,80,504,1.299,0.0,0.0,0.00,0.0,1
1536,512,510,2048,504,470,3.729,0.0,0.0,0.00,0.0,0
2560,1534,480,2048,470,1026,1.881,0.0,0.0,0.00,0.0,1
2560,2528,480,2560,1026,2095,2.171,0.0,0.0,0.00,0.0,1
4096,480,0,6144,2095,2542,4.790,0.0,0.0,0.01,0.0,0
5120,3072,1664,6144,2542,2542,2.292,0.0,0.0,0.00,0.0,1
5632,4736,2016,6144,2542,3774,3.521,0.0,0.0,0.00,0.0,1
6656,5600,3040,6144,3774,4614,3.393,0.02,0.0,0.00,0.02,1
9216,6624,4064,6144,4614,5454,3.854,0.0,0.0,0.00,0.0,1
9216,4064,3545,10752,5454,5831,11.375,0.02,0.0,0.01,0.02,0
10240,8665,5088,10752,5831,6951,4.437,0.0,0.0,0.00,0.0,1
12800,10208,6464,10752,6951,8231,5.634,0.0,0.0,0.00,0.0,1
13824,12608,5824,12288,8231,12111,6.237,0.0,0.0,0.01,0.0,1
13824,5824,5758,18944,12111,12006,17.162,0.0,0.0,0.02,0.0,0
15360,11902,3232,18944,12006,17862,7.822,0.0,0.0,0.01,0.0,1
16384,3232,2146,28672,17862,18786,15.998,0.02,0.0,0.02,0.02,0
17408,11874,5568,28672,18786,20970,7.823,0.02,0.0,0.01,0.02,1
21504,15296,5056,28672,20970,26570,9.005,0.0,0.0,0.01,0.0,1
21504,5056,2471,40448,26570,28497,25.787,0.0,0.0,0.02,0.0,0
21504,15783,8192,40448,28497,32505,11.447,0.0,0.0,0.01,0.0,1
23040,21504,11232,43008,32505,42921,16.890,0.03,0.0,0.02,0.03,1
23040,11232,11214,57856,42921,41657,41.840,0.06,0.0,0.04,0.06,0
28672,22990,11808,57856,41657,53025,17.009,0.02,0.0,0.02,0.02,1
28672,11808,7147,77824,53025,57471,44.719,0.06,0.0,0.05,0.06,0
31232,18923,11808,77824,57471,64743,17.618,0.02,0.02,0.02,0.04,1
32256,24289,18944,77824,64743,70039,16.934,0.0,0.02,0.02,0.02,1
32256,18944,11242,99328,70039,77486,57.064,0.09,0.0,0.06,0.09,0
39424,24554,13376,99328,77486,88918,17.394,0.05,0.0,0.02,0.05,1
39936,13376,1015,124416,88918,98952,51.627,0.05,0.0,0.05,0.05,0
40448,17399,17440,124416,98952,98952,15.097,0.0,0.0,0.02,0.0,1
37376,33824,25600,124416,98952,107256,20.197,0.0,0.03,0.02,0.03,1
44544,37376,24896,124416,107256,119936,20.280,0.02,0.03,0.02,0.05,1
44544,24896,20215,153600,119936,124204,66.489,0.17,0.02,0.07,0.19,0
44544,31991,32064,153600,124204,124204,22.526,0.05,0.02,0.02,0.07,1
49152,41280,39936,153600,124204,125532,21.057,0.03,0.0,0.02,0.03,1
56320,49152,29376,153600,125532,145668,25.330,0.11,0.0,0.03,0.11,1
56320,29376,21045,188416,145668,153494,70.677,0.16,0.0,0.07,0.16,0
25600,30261,16192,188416,161686,176078,22.842,0.03,0.0,0.02,0.03,1
56832,16192,0,226304,176078,187822,86.120,0.3,0.0,0.09,0.3,0
56832,10752,10880,226304,187822,187822,6.543,0.0,0.0,0.01,0.0,1
55808,21632,21568,226304,187822,187822,11.058,0.0,0.0,0.01,0.0,1
56320,34368,34400,226304,187822,187822,16.431,0.03,0.0,0.02,0.03,1
53760,47200,46592,226304,187822,188334,22.455,0.09,0.0,0.02,0.09,1
61440,53760,43168,226304,188334,199174,24.147,0.09,0.0,0.03,0.09,1
64512,50336,39616,226304,199174,210038,23.795,0.08,0.03,0.02,0.11,1
64512,39616,23053,265728,210038,226017,94.351,0.38,0.03,0.09,0.41000000000000003,0
20992,29197,14752,265728,226017,240833,24.331,0.14,0.0,0.02,0.14,1
62464,20896,16576,265728,240833,245169,11.457,0.02,0.0,0.01,0.02,1
64512,16576,0,303616,245169,261293,90.427,0.42,0.02,0.09,0.44,0
64000,7168,7296,303616,261293,261293,4.876,0.0,0.0,0.00,0.0,1
24064,15488,15456,303616,261293,261293,8.275,0.02,0.0,0.01,0.02,1
58880,23648,23616,303616,261293,261293,12.073,0.0,0.0,0.01,0.0,1
61440,32832,32864,303616,261293,261293,15.666,0.02,0.0,0.02,0.02,1
59904,42080,42016,303616,261293,261293,19.499,0.12,0.0,0.02,0.12,1
64000,48672,41472,303616,261293,268565,22.748,0.14,0.0,0.02,0.14,1
65536,48128,31808,303616,268565,285141,23.275,0.12,0.0,0.02,0.12,1
66560,31808,13218,348672,285141,303148,104.685,0.64,0.0,0.11,0.64,0
67584,21922,14496,348672,303148,310820,23.675,0.14,0.0,0.02,0.14,1
62976,23200,20608,348672,310820,313444,12.148,0.02,0.0,0.01,0.02,1
38400,30848,27712,348672,313444,316636,15.710,0.0,0.0,0.02,0.0,1
38400,37952,13747,393728,333020,348566,147.063,0.91,0.0,0.15,0.91,0
62976,23987,15296,393728,348566,357558,26.153,0.12,0.0,0.02,0.12,1
64000,27072,27040,393728,357558,357558,13.469,0.02,0.0,0.01,0.02,1
63488,38816,33888,393728,357558,362526,19.294,0.12,0.0,0.02,0.12,1
64000,46688,36480,393728,362526,372894,22.834,0.12,0.0,0.02,0.12,1
66048,49280,37536,393728,372894,384822,23.822,0.14,0.0,0.02,0.14,1
66048,37536,28080,441856,384822,393470,149.766,1.0,0.0,0.15,1.0,0
37376,41392,23872,441856,393470,411430,34.487,0.25,0.02,0.04,0.27,1
62976,37184,26752,441856,411430,421966,18.857,0.09,0.03,0.02,0.12,1
65024,26752,6638,496640,421966,441475,144.448,0.91,0.0,0.14,0.91,0
67072,24046,21152,496640,441475,444611,29.715,0.14,0.0,0.03,0.14,1
66048,38560,38560,496640,444611,444611,19.981,0.12,0.0,0.02,0.12,1
68096,55968,50688,496640,444611,449851,26.823,0.12,0.0,0.03,0.12,1
74240,68096,49216,496640,449851,469107,33.103,0.14,0.05,0.03,0.19,1
78336,64576,49216,496640,469107,484643,30.940,0.14,0.0,0.03,0.14,1
78336,49216,36744,557056,484643,496201,176.604,1.16,0.02,0.18,1.18,0
