YoungGen (allocated space)(KB),YoungGen (Before GC)(KB),YoungGen (After GC)(KB),Old Gen(allocated space)(KB),Old Gen (Before GC)(KB),Old Gen(After GC)(KB),GC Pause Time(ms),User(s),Sys(s),Real Time(s),CPU Time(s),"GC/FULL-GC(1->GC,0->FULL-GC)"
1024,512,480,512,0,8,1.527,0.0,0.0,0.00,0.0,1
1536,991,512,512,8,80,1.018,0.0,0.0,0.00,0.0,1
1536,1536,512,1024,80,512,1.458,0.0,0.0,0.00,0.0,1
2560,1536,480,1536,512,1080,1.432,0.0,0.0,0.00,0.0,1
2560,480,0,3584,1080,1495,5.882,0.0,0.0,0.01,0.0,0
3584,2048,480,3584,1495,2111,1.449,0.0,0.0,0.00,0.0,1
4608,3552,1504,3584,2111,2679,3.102,0.0,0.0,0.00,0.0,1
4608,1504,990,5632,2679,3127,5.865,0.0,0.0,0.01,0.0,0
6144,4062,2016,5632,3127,3703,2.860,0.0,0.0,0.00,0.0,1
7168,6112,3040,5632,3703,4807,4.382,0.0,0.0,0.00,0.0,1
7168,3040,2523,8704,4807,5274,8.732,0.0,0.0,0.01,0.0,0
9216,6619,4000,8704,5274,5954,3.970,0.0,0.0,0.00,0.0,1
9728,9120,4576,8704,5954,8034,4.653,0.0,0.0,0.01,0.0,1
9728,4576,4057,13312,8034,8480,12.772,0.0,0.0,0.01,0.0,0
13312,9177,2656,13312,8480,12600,5.694,0.0,0.0,0.01,0.0,1
13312,2656,2102,20480,12600,13048,12.995,0.0,0.0,0.01,0.0,0
13312,9270,3744,20480,13048,15192,5.020,0.0,0.0,0.01,0.0,1
13824,10912,6144,20480,15192,16488,5.632,0.0,0.0,0.01,0.0,1
15360,13824,4480,23040,16488,22720,8.930,0.0,0.0,0.01,0.0,1
15360,4480,3951,32768,22720,22549,24.310,0.0,0.0,0.02,0.0,0
17920,11631,4032,32768,22549,26557,7.676,0.0,0.0,0.01,0.0,1
17920,14272,7680,32768,26557,32397,10.379,0.0,0.0,0.01,0.0,1
17920,7680,7154,45568,32397,32751,32.759,0.0,0.0,0.03,0.0,0
22016,17394,10272,45568,32751,40031,15.710,0.0,0.0,0.01,0.0,1
22016,10272,3569,61440,40031,45529,36.708,0.03,0.0,0.04,0.03,0
23552,14321,12800,61440,45529,47073,13.814,0.0,0.0,0.01,0.0,1
27136,23552,10784,61440,47073,60057,16.927,0.02,0.0,0.02,0.02,1
27136,10784,9189,81920,60057,61349,47.174,0.06,0.0,0.05,0.06,0
28160,20965,16384,81920,61349,66005,18.152,0.02,0.02,0.02,0.04,1
35328,28160,11776,82944,66005,82629,23.237,0.03,0.0,0.02,0.03,1
35328,11776,10220,107520,82629,81768,65.912,0.09,0.0,0.07,0.09,0
35328,24556,14400,107520,81768,92096,18.566,0.0,0.02,0.02,0.02,1
38400,14400,0,134656,92096,106291,49.515,0.09,0.0,0.05,0.09,0
38912,16896,16960,134656,106291,106291,9.808,0.0,0.0,0.01,0.0,1
35840,33856,23552,134656,106291,116683,21.329,0.03,0.03,0.02,0.06,1
43520,35840,25024,134656,116683,127699,19.355,0.05,0.0,0.02,0.05,1
43520,25024,17768,165888,127699,134509,69.986,0.2,0.0,0.07,0.2,0
44544,30056,30176,165888,134509,134509,24.964,0.03,0.0,0.03,0.03,1
48640,40416,38400,165888,134509,136469,20.643,0.06,0.0,0.02,0.06,1
54784,48640,31552,165888,144661,162061,28.246,0.08,0.02,0.03,0.1,1
54784,31552,23229,201728,162061,165821,85.602,0.22,0.0,0.09,0.22,0
57344,32445,23392,201728,165821,175101,23.875,0.08,0.02,0.02,0.1,1
55296,32608,32640,201728,175101,175101,15.119,0.0,0.0,0.02,0.0,1
57344,41344,34592,201728,175101,181917,20.133,0.05,0.02,0.02,0.07,1
59904,43296,35872,201728,181917,189437,19.779,0.08,0.0,0.02,0.08,1
59904,35872,23455,237056,189437,201314,85.648,0.38,0.0,0.09,0.38,0
28672,32159,19872,237056,201314,213906,24.286,0.11,0.0,0.02,0.11,1
55296,28576,23200,237056,213906,219330,14.277,0.0,0.0,0.01,0.0,1
58368,33440,18976,237056,219330,233962,16.908,0.02,0.0,0.02,0.02,1
58368,18976,15304,276992,233962,237016,96.240,0.42,0.0,0.10,0.42,0
57344,25544,10368,276992,237016,252568,22.688,0.11,0.0,0.02,0.11,1
57856,22144,11872,276992,252568,262960,12.241,0.02,0.0,0.01,0.02,1
58880,11872,0,317952,262960,274272,87.742,0.42,0.0,0.09,0.42,0
58880,13312,13440,317952,274272,274272,8.197,0.0,0.0,0.01,0.0,1
58368,26752,26784,317952,274272,274272,13.827,0.02,0.0,0.01,0.02,1
58880,41120,41056,317952,274272,274272,19.839,0.12,0.0,0.02,0.12,1
58880,55392,49664,317952,274272,279968,26.214,0.12,0.02,0.03,0.13999999999999999,1
66048,58880,35040,317952,279968,304232,26.172,0.11,0.02,0.03,0.13,1
66048,35040,21059,341504,304232,317564,112.217,0.69,0.0,0.11,0.69,0
66560,30275,14912,341504,317564,333252,27.829,0.14,0.0,0.03,0.14,1
67072,14912,6602,341504,333252,341203,98.659,0.62,0.0,0.10,0.62,0
67072,11751,11716,341504,341203,341203,104.099,0.62,0.0,0.10,0.62,0
67072,11716,11716,341504,341203,341199,172.881,1.23,0.0,0.17,1.23,0
67072,11722,11716,341504,341199,341196,155.620,0.83,0.0,0.16,0.83,0
