YoungGen (allocated space)(KB),YoungGen (Before GC)(KB),YoungGen (After GC)(KB),Old Gen(allocated space)(KB),Old Gen (Before GC)(KB),Old Gen(After GC)(KB),GC Pause Time(ms),User(s),Sys(s),Real Time(s),CPU Time(s),"GC/FULL-GC(1->GC,0->FULL-GC)"
1024,512,480,512,0,8,1.460,0.0,0.0,0.00,0.0,1
1536,991,512,512,8,104,0.898,0.0,0.0,0.00,0.0,1
1536,1536,512,1024,104,512,1.364,0.0,0.0,0.00,0.0,1
2560,1536,480,1536,512,1068,1.776,0.0,0.0,0.00,0.0,1
2560,480,0,3584,1068,1496,4.878,0.02,0.0,0.01,0.02,0
3584,2048,480,3584,1496,2112,1.243,0.0,0.0,0.00,0.0,1
4608,3552,1504,3584,2112,2680,2.129,0.0,0.0,0.00,0.0,1
7168,4576,2016,4096,2680,3768,2.754,0.0,0.0,0.00,0.0,1
7168,2016,2012,6656,3768,3682,7.612,0.0,0.0,0.01,0.0,0
8192,7132,3040,6656,3682,5330,4.768,0.0,0.0,0.01,0.0,1
8192,3040,2012,10752,5330,6318,9.404,0.0,0.0,0.01,0.0,0
10752,7132,4192,10752,6318,6830,5.761,0.02,0.0,0.01,0.02,1
11264,10336,5088,10752,6830,9366,6.541,0.0,0.0,0.01,0.0,1
11264,5088,3544,16384,9366,10586,13.779,0.0,0.0,0.01,0.0,0
15872,9688,4608,16384,10586,12738,6.128,0.0,0.0,0.01,0.0,1
15872,13312,7168,16384,12738,14690,6.847,0.02,0.0,0.01,0.02,1
15872,7168,5620,23552,14690,16144,16.562,0.0,0.0,0.02,0.0,0
20992,14324,5024,23552,16144,21864,8.821,0.0,0.0,0.01,0.0,1
20992,5024,2945,33792,21864,23299,20.459,0.0,0.0,0.02,0.0,0
20992,14721,6144,33792,23299,26291,8.224,0.0,0.0,0.01,0.0,1
20480,17920,9728,34304,26291,33851,13.313,0.02,0.0,0.01,0.02,1
20480,9728,9197,48640,33851,34191,33.658,0.03,0.0,0.03,0.03,0
