YoungGen (allocated space)(KB),YoungGen (Before GC)(KB),YoungGen (After GC)(KB),Old Gen(allocated space)(KB),Old Gen (Before GC)(KB),Old Gen(After GC)(KB),GC Pause Time(ms),User(s),Sys(s),Real Time(s),CPU Time(s),"GC/FULL-GC(1->GC,0->FULL-GC)"
1024,512,480,512,0,8,1.449,0.0,0.0,0.00,0.0,1
1536,991,512,512,8,88,1.027,0.0,0.0,0.00,0.0,1
1536,1536,512,512,88,504,1.333,0.0,0.0,0.00,0.0,1
1536,512,511,2048,504,469,3.721,0.0,0.0,0.00,0.0,0
2560,1535,480,2048,469,1030,1.614,0.0,0.0,0.00,0.0,1
2560,2528,480,2560,1030,2102,2.022,0.0,0.0,0.00,0.0,1
4096,480,0,6144,2102,2542,4.967,0.0,0.0,0.00,0.0,0
5120,3072,1664,6144,2542,2542,2.065,0.02,0.0,0.00,0.02,1
5632,4736,2016,6144,2542,3774,3.286,0.0,0.0,0.00,0.0,1
6656,5600,3040,6144,3774,4606,4.303,0.0,0.0,0.00,0.0,1
9216,6624,4064,6144,4606,5446,4.285,0.0,0.0,0.00,0.0,1
9216,4064,3545,10752,5446,5831,12.570,0.0,0.0,0.01,0.0,0
10240,8665,5088,10752,5831,6951,5.038,0.0,0.0,0.01,0.0,1
12800,10208,6464,10752,6951,8239,6.216,0.0,0.0,0.01,0.0,1
13824,12608,5824,12288,8239,12119,6.478,0.0,0.0,0.01,0.0,1
13824,5824,5758,18944,12119,12006,15.884,0.0,0.0,0.02,0.0,0
15360,11902,3200,18944,12006,17862,7.493,0.0,0.0,0.01,0.0,1
16384,3200,2146,28672,17862,18786,17.197,0.0,0.0,0.02,0.0,0
17408,11874,5568,28672,18786,20978,6.508,0.0,0.0,0.01,0.0,1
20992,15296,5088,28672,20978,26578,9.072,0.0,0.0,0.01,0.0,1
20992,5088,2471,40448,26578,28497,25.176,0.02,0.0,0.03,0.02,0
20992,15271,8192,40448,28497,33673,12.805,0.0,0.0,0.01,0.0,1
23552,20992,11744,43520,33673,43057,16.835,0.0,0.03,0.02,0.03,1
23552,11744,11725,57856,43057,41787,37.873,0.05,0.0,0.04,0.05,0
28672,23501,11808,57856,41787,53675,17.161,0.02,0.0,0.02,0.02,1
28672,11808,7658,77824,53675,57601,43.375,0.03,0.0,0.04,0.03,0
31232,19434,11808,77824,57601,65385,16.647,0.03,0.0,0.02,0.03,1
32256,23758,18944,77824,65385,70025,19.151,0.0,0.0,0.02,0.0,1
32256,18944,11242,99328,70025,77486,64.181,0.09,0.0,0.06,0.09,0
39424,24554,13344,99328,77486,88926,18.414,0.02,0.0,0.02,0.02,1
39424,13344,1017,124416,88926,98952,61.337,0.11,0.0,0.06,0.11,0
39936,16889,16928,124416,98952,98952,17.867,0.02,0.0,0.02,0.02,1
36352,32800,25088,124416,98952,106744,23.530,0.06,0.0,0.02,0.06,1
43520,36352,24256,124416,106744,119040,23.231,0.03,0.0,0.02,0.03,1
43520,24256,18550,153600,119040,124329,81.105,0.17,0.0,0.08,0.17,0
47616,29814,20384,153600,124329,133985,26.559,0.05,0.02,0.03,0.07,1
48128,33184,33184,153600,133985,133985,20.306,0.03,0.0,0.02,0.03,1
48128,45984,30506,184320,142177,153241,104.701,0.22,0.0,0.11,0.22,0
50176,43306,34400,184320,153241,162465,30.661,0.05,0.02,0.03,0.07,1
54784,44640,44544,184320,162465,162481,22.229,0.05,0.0,0.02,0.05,1
61952,54784,33312,184320,162481,184257,28.247,0.03,0.05,0.03,0.08,1
61952,33312,32666,223232,184257,184269,94.581,0.3,0.0,0.10,0.3,0
63488,42906,30432,223232,184269,197077,26.507,0.08,0.0,0.03,0.08,1
65024,40672,30656,223232,197077,207189,20.893,0.06,0.0,0.02,0.06,1
65024,30656,14186,264704,207189,223169,90.233,0.31,0.0,0.09,0.31,0
32768,25962,20832,264704,223169,228489,21.860,0.11,0.0,0.02,0.11,1
63488,32608,32608,264704,228489,228489,15.691,0.02,0.0,0.02,0.02,1
64512,45408,45440,264704,228489,228489,20.898,0.11,0.0,0.02,0.11,1
64512,58240,53792,264704,228489,232969,26.987,0.06,0.06,0.03,0.12,1
71680,61472,56928,264704,232969,237641,26.759,0.11,0.0,0.03,0.11,1
78848,64608,41056,264704,237641,261505,30.514,0.11,0.0,0.03,0.11,1
79360,41056,37253,309760,261505,264426,104.055,0.62,0.0,0.10,0.62,0
33792,46981,23776,309760,264426,288154,31.291,0.14,0.0,0.03,0.14,1
33792,23776,2123,361472,288154,309250,101.301,0.59,0.0,0.10,0.59,0
79360,11851,10272,361472,309250,311026,19.985,0.03,0.0,0.02,0.03,1
32768,21536,21504,361472,311026,311026,12.417,0.0,0.0,0.01,0.0,1
74240,32768,32736,361472,311026,311026,16.296,0.02,0.0,0.02,0.02,1
76288,45536,45152,361472,327410,327858,27.993,0.14,0.0,0.03,0.14,1
73728,57952,57952,361472,327858,327858,26.450,0.14,0.0,0.03,0.14,1
80384,65632,55904,361472,327858,337698,28.141,0.12,0.0,0.03,0.12,1
83968,63584,52288,361472,337698,349106,27.967,0.08,0.06,0.03,0.14,1
83968,52288,31108,412672,349106,361440,164.903,1.0,0.02,0.16,1.02,0
32256,38276,24736,412672,361440,375296,31.539,0.14,0.0,0.03,0.14,1
81408,31904,24064,412672,375296,383280,15.330,0.02,0.0,0.02,0.02,1
83456,32768,23168,412672,383280,393000,15.830,0.02,0.0,0.02,0.02,1
83456,23168,3023,465920,393000,412474,132.444,0.91,0.0,0.13,0.91,0
82432,11727,9728,465920,412474,414682,23.261,0.12,0.0,0.02,0.12,1
29184,19456,19424,465920,414682,414682,10.772,0.02,0.0,0.01,0.02,1
73728,29152,28256,465920,414682,415602,14.798,0.0,0.0,0.01,0.0,1
41472,39008,30272,465920,415602,424434,18.914,0.12,0.0,0.02,0.12,1
70656,41024,31296,465920,424434,434290,20.505,0.11,0.02,0.02,0.13,1
73216,43584,33856,465920,434290,444138,21.329,0.09,0.05,0.02,0.14,1
69632,46144,24672,465920,444138,465906,23.219,0.11,0.02,0.02,0.13,1
71680,24672,23999,523776,465906,465519,162.106,1.05,0.0,0.16,1.05,0
73728,40383,16480,523776,465519,489879,42.185,0.14,0.0,0.04,0.14,1
74240,32864,16512,523776,489879,506471,18.177,0.14,0.0,0.02,0.14,1
74752,16512,0,589312,506471,522224,161.814,0.98,0.02,0.16,1.0,0
73728,18432,18592,589312,522224,522224,11.040,0.02,0.0,0.01,0.02,1
75264,39072,39072,589312,522224,522224,21.188,0.11,0.0,0.02,0.11,1
70656,59552,56832,589312,522224,524872,29.398,0.14,0.0,0.03,0.14,1
47616,70656,33312,589312,524872,562808,35.441,0.23,0.02,0.04,0.25,1
47616,33312,6031,667136,562808,589281,180.318,1.39,0.02,0.18,1.41,0
76800,19855,16864,667136,589281,592505,35.390,0.16,0.0,0.04,0.16,1
47616,32224,32192,667136,592505,592505,18.907,0.02,0.0,0.02,0.02,1
73216,47552,47616,667136,592505,592505,28.536,0.11,0.0,0.03,0.11,1
76800,60928,58016,667136,592505,595457,32.248,0.12,0.0,0.03,0.12,1
80384,71328,57472,667136,595457,609489,37.390,0.23,0.02,0.04,0.25,1
47616,67712,36992,667136,609489,640633,35.540,0.16,0.02,0.04,0.18,1
47616,36992,9690,750592,640633,666850,225.600,1.53,0.02,0.22,1.55,0
82432,19930,13152,750592,666850,673930,39.111,0.16,0.0,0.04,0.16,1
82944,24416,21600,750592,673930,676738,14.916,0.02,0.0,0.02,0.02,1
79872,32864,22624,750592,709506,719890,32.593,0.14,0.02,0.03,0.16,1
81408,22624,0,809984,719890,725600,283.591,1.89,0.0,0.28,1.89,0
80896,12800,12896,809984,725600,725600,13.273,0.0,0.0,0.01,0.0,1
40960,26720,26752,809984,725600,725600,17.370,0.03,0.0,0.02,0.03,1
79872,40576,40576,809984,725600,725600,21.262,0.03,0.0,0.02,0.03,1
80384,55424,55456,809984,725600,725600,25.994,0.05,0.0,0.03,0.05,1
77824,70304,70304,809984,725600,725600,32.065,0.14,0.0,0.03,0.14,1
87552,76960,76896,809984,725600,725600,33.588,0.25,0.0,0.03,0.25,1
97792,83552,56896,809984,725600,752552,37.311,0.23,0.0,0.04,0.23,1
41984,63552,34912,809984,752552,781576,29.546,0.14,0.0,0.03,0.14,1
41984,34912,5565,906752,781576,809881,258.102,1.67,0.0,0.26,1.67,0
95744,12221,9664,906752,809881,812617,42.069,0.22,0.0,0.04,0.22,1
96768,16832,13984,906752,812617,815593,12.681,0.02,0.0,0.01,0.02,1
95744,21152,7296,906752,815593,829577,14.470,0.02,0.0,0.01,0.02,1
96256,15488,8288,906752,829577,836841,13.114,0.0,0.0,0.01,0.0,1
92672,16480,8288,906752,836841,845153,14.896,0.02,0.0,0.02,0.02,1
19968,18016,9824,906752,845153,853465,14.180,0.0,0.0,0.01,0.0,1
88064,19552,9856,906752,853465,863337,16.013,0.02,0.0,0.01,0.02,1
23040,21120,11360,906752,863337,873193,15.239,0.02,0.0,0.02,0.02,1
83456,22624,11328,906752,873193,884609,15.038,0.02,0.0,0.02,0.02,1
86528,11328,0,983040,884609,894527,289.991,1.92,0.02,0.29,1.94,0
80896,12800,12960,983040,894527,894527,12.382,0.0,0.0,0.01,0.0,1
41984,27296,27264,983040,894527,894527,16.808,0.03,0.0,0.02,0.03,1
80896,41600,41600,983040,894527,894527,21.179,0.12,0.0,0.02,0.12,1
83456,54912,42144,983040,894527,907495,27.199,0.14,0.0,0.03,0.14,1
86528,55456,41088,983040,907495,922031,27.400,0.11,0.0,0.03,0.11,1
87552,55424,41056,983040,922031,936567,27.541,0.12,0.0,0.03,0.12,1
81920,55392,28768,983040,936567,963519,28.128,0.12,0.02,0.03,0.13999999999999999,1
84480,28768,8177,1083904,963519,982900,336.930,2.22,0.0,0.34,2.22,0
38400,27121,19072,1083904,982900,991220,61.370,0.25,0.0,0.06,0.25,1
82944,38016,19104,1083904,991220,1010428,23.191,0.14,0.0,0.02,0.14,1
85504,40096,21152,1083904,1010428,1029652,24.704,0.14,0.0,0.02,0.14,1
80384,42144,21120,1083904,1029652,1050940,25.265,0.14,0.0,0.03,0.14,1
47616,44672,23648,1083904,1050940,1072204,26.238,0.12,0.0,0.03,0.12,1
47616,23648,10747,1196032,1072204,1083603,351.635,2.58,0.0,0.35,2.58,0
76288,34299,23680,1196032,1083603,1094547,71.218,0.34,0.0,0.07,0.34,1
79360,49792,49824,1196032,1094547,1094547,30.651,0.12,0.0,0.03,0.12,1
74240,75936,59904,1196032,1094547,1110691,42.117,0.25,0.02,0.04,0.27,1
49664,74240,35040,1196032,1110691,1150539,40.023,0.22,0.03,0.04,0.25,1
81408,49376,28832,1196032,1150539,1171411,29.101,0.08,0.02,0.03,0.1,1
83456,28832,3067,1321472,1171411,1195577,407.666,2.83,0.05,0.41,2.88,0
86528,21499,21184,1321472,1195577,1196113,67.024,0.34,0.0,0.07,0.34,1
86016,39616,39616,1321472,1196113,1196113,25.625,0.12,0.0,0.03,0.12,1
86528,60096,60128,1321472,1196113,1196113,32.753,0.16,0.0,0.03,0.16,1
82944,80608,73216,1321472,1196113,1203457,42.040,0.23,0.02,0.04,0.25,1
95744,82944,48640,1321472,1203457,1238297,41.663,0.23,0.03,0.04,0.26,1
94208,58368,19584,1321472,1238297,1277609,34.096,0.14,0.02,0.03,0.16,1
95232,19584,0,1440256,1277609,1295734,421.770,2.94,0.0,0.42,2.94,0
96768,11264,8576,1440256,1295734,1295734,12.943,0.0,0.0,0.01,0.0,1
97280,21376,15200,1440256,1295734,1295734,15.391,0.0,0.0,0.02,0.0,1
94208,28000,13376,1440256,1295734,1304318,16.971,0.03,0.0,0.02,0.03,1
34304,27712,19520,1440256,1304318,1311054,20.604,0.0,0.0,0.02,0.0,1
86528,33856,27264,1440256,1311054,1317798,23.883,0.06,0.0,0.02,0.06,1
47616,43648,30816,1440256,1317798,1330782,29.833,0.09,0.0,0.03,0.09,1
82432,47200,32864,1440256,1330782,1345318,31.332,0.09,0.0,0.03,0.09,1
85504,51296,34944,1440256,1345318,1361942,31.563,0.12,0.0,0.03,0.12,1
85504,53376,6656,1582080,1427478,1440081,725.522,3.97,0.03,0.73,4.0,0
81920,25088,22048,1582080,1440081,1443289,80.077,0.39,0.0,0.08,0.39,1
83968,42528,42560,1582080,1443289,1443289,28.799,0.03,0.0,0.03,0.03,1
78336,63040,63072,1582080,1443289,1443289,34.837,0.06,0.0,0.04,0.06,1
87040,76896,73216,1582080,1443289,1446977,38.613,0.06,0.0,0.04,0.06,1
98816,87040,48224,1582080,1446977,1486337,43.974,0.25,0.02,0.04,0.27,1
99840,64096,29792,1582080,1486337,1521025,34.729,0.17,0.0,0.03,0.17,1
98816,45664,16000,1582080,1521025,1551081,30.622,0.12,0.0,0.03,0.12,1
99328,16000,0,1732608,1551081,1565299,523.943,3.62,0.02,0.52,3.64,0
97280,18432,18560,1732608,1565299,1565299,20.481,0.02,0.0,0.02,0.02,1
99840,39040,39072,1732608,1565299,1565299,29.847,0.05,0.0,0.03,0.05,1
95744,59552,41120,1732608,1565299,1583979,33.873,0.16,0.0,0.03,0.16,1
97792,64160,43712,1732608,1583979,1604763,34.939,0.25,0.02,0.04,0.27,1
99840,66752,46240,1732608,1604763,1625547,40.010,0.16,0.11,0.04,0.27,1
99840,72352,49312,1732608,1625547,1648947,43.254,0.33,0.02,0.04,0.35000000000000003,1
102912,75424,52416,1732608,1648947,1672331,45.606,0.16,0.11,0.05,0.27,1
104448,80576,54432,1732608,1672331,1698835,47.331,0.23,0.03,0.05,0.26,1
104448,54432,18442,1909760,1698835,1732462,569.930,3.97,0.06,0.57,4.03,0
105472,46602,28320,1909760,1732462,1751206,97.616,0.53,0.11,0.10,0.64,1
