YoungGen (allocated space)(KB),YoungGen (Before GC)(KB),YoungGen (After GC)(KB),Old Gen(allocated space)(KB),Old Gen (Before GC)(KB),Old Gen(After GC)(KB),GC Pause Time(ms),User(s),Sys(s),Real Time(s),CPU Time(s),"GC/FULL-GC(1->GC,0->FULL-GC)"
1024,512,480,512,0,8,1.412,0.0,0.0,0.00,0.0,1
1536,991,512,512,8,96,1.094,0.0,0.0,0.00,0.0,1
1536,1536,512,1024,96,520,1.078,0.0,0.0,0.00,0.0,1
2560,1536,480,1536,520,1072,1.369,0.0,0.0,0.00,0.0,1
2560,480,0,3584,1072,1496,4.183,0.0,0.0,0.00,0.0,0
3584,2048,480,3584,1496,2120,1.222,0.0,0.0,0.00,0.0,1
4608,3552,1504,3584,2120,2696,2.047,0.0,0.0,0.00,0.0,1
4608,1504,990,6144,2696,3127,6.229,0.0,0.0,0.01,0.0,0
5632,4062,2048,6144,3127,3663,2.648,0.0,0.0,0.00,0.0,1
6656,5632,3040,6144,3663,4663,3.604,0.0,0.0,0.00,0.0,1
9216,6624,4064,6144,4663,5543,4.321,0.0,0.0,0.00,0.0,1
9216,4064,3445,10240,5543,5931,9.349,0.0,0.0,0.01,0.0,0
9728,8565,4576,10240,5931,7731,4.751,0.0,0.0,0.00,0.0,1
12288,9696,2624,12800,7731,12371,5.949,0.0,0.0,0.01,0.0,1
12800,2624,2099,19968,12371,12517,13.802,0.0,0.0,0.01,0.0,0
13312,9779,4000,19968,12517,14653,5.349,0.0,0.0,0.01,0.0,1
16384,11680,4000,19968,14653,18669,7.124,0.0,0.0,0.01,0.0,1
16384,4000,2943,29184,18669,19579,16.377,0.0,0.0,0.02,0.0,0
16384,13183,5824,29184,19579,22579,7.242,0.0,0.0,0.01,0.0,1
20480,16064,5344,29184,22579,28451,8.748,0.0,0.0,0.01,0.0,1
20480,5344,4270,40960,28451,28820,24.987,0.03,0.0,0.02,0.03,0
20992,17582,7680,40960,28820,37164,13.322,0.0,0.0,0.01,0.0,1
20992,7680,4087,56320,37164,40608,31.936,0.03,0.0,0.03,0.03,0
24064,17399,11744,56320,40608,46360,15.409,0.02,0.0,0.02,0.02,1
28160,24032,12320,58368,46360,58248,15.550,0.02,0.0,0.02,0.02,1
28160,12320,11230,78336,58248,57982,49.014,0.03,0.0,0.05,0.03,0
31232,23518,12320,78336,57982,69398,20.450,0.03,0.0,0.02,0.03,1
31232,12320,3571,101888,69398,77899,51.087,0.08,0.0,0.05,0.08,0
32256,17395,17440,101888,77899,77899,13.959,0.0,0.0,0.01,0.0,1
29184,31264,21472,101888,77899,91947,16.598,0.05,0.0,0.02,0.05,1
29184,21472,5589,130048,91947,101429,55.017,0.06,0.0,0.05,0.06,0
18432,13269,10528,130048,101429,104277,13.430,0.0,0.0,0.01,0.0,1
36352,18208,18144,130048,104277,104277,10.017,0.02,0.0,0.01,0.02,1
37376,26336,26336,130048,104277,104277,12.205,0.0,0.0,0.01,0.0,1
38912,34528,31712,130048,104277,107141,17.207,0.03,0.02,0.02,0.05,1
43520,37344,29664,130048,107141,114917,17.003,0.05,0.0,0.02,0.05,1
46080,35296,19456,131072,114917,130981,15.964,0.0,0.0,0.02,0.0,1
47104,19456,18852,162816,130981,130981,57.871,0.09,0.0,0.06,0.09,0
22016,27044,13792,162816,130981,144509,20.504,0.06,0.0,0.02,0.06,1
47616,13792,0,193536,144509,157997,59.726,0.19,0.0,0.06,0.19,0
47616,9728,9824,193536,157997,157997,5.899,0.0,0.0,0.01,0.0,1
47104,19552,19488,193536,166189,166189,13.095,0.0,0.0,0.01,0.0,1
47616,30752,30784,193536,166189,166189,14.286,0.0,0.0,0.02,0.0,1
46592,42048,39936,193536,166189,168245,20.583,0.03,0.02,0.02,0.05,1
53248,46592,28224,193536,168245,186893,21.635,0.06,0.0,0.02,0.06,1
53248,28224,17378,232448,186893,193199,93.612,0.28,0.0,0.09,0.28,0
52224,24034,10656,232448,193199,206871,19.980,0.06,0.03,0.02,0.09,1
53760,18336,14432,232448,206871,210871,9.634,0.0,0.0,0.01,0.0,1
49664,22112,15424,232448,210871,217623,10.983,0.02,0.0,0.01,0.02,1
51200,15424,485,272384,217623,232021,81.162,0.36,0.0,0.08,0.36,0
53248,11237,11200,272384,232021,232213,15.780,0.02,0.0,0.02,0.02,1
51712,21952,21920,272384,232213,232213,11.191,0.02,0.0,0.01,0.02,1
52736,34208,34208,272384,232213,232213,16.005,0.02,0.0,0.02,0.02,1
50176,46496,44032,272384,232213,234621,23.413,0.11,0.0,0.02,0.11,1
57856,50176,29696,272384,234621,255461,24.201,0.09,0.0,0.03,0.09,1
57856,29696,12678,316928,255461,271894,103.475,0.47,0.0,0.10,0.47,0
58368,18822,9312,316928,271894,281734,21.606,0.25,0.0,0.02,0.25,1
58368,16480,13440,316928,281734,284814,9.148,0.02,0.0,0.01,0.02,1
55296,20608,14432,316928,284814,291046,11.215,0.0,0.0,0.01,0.0,1
25088,23136,15968,316928,291046,298318,12.445,0.0,0.0,0.01,0.0,1
52224,24672,17504,316928,298318,305582,13.774,0.02,0.0,0.01,0.02,1
53760,17504,5596,359936,305582,316717,113.632,0.64,0.02,0.11,0.66,0
55808,17372,11872,359936,316717,322429,22.877,0.17,0.03,0.02,0.2,1
54272,23648,23680,359936,322429,322429,13.029,0.02,0.0,0.01,0.02,1
