YoungGen (allocated space)(KB),YoungGen (Before GC)(KB),YoungGen (After GC)(KB),Old Gen(allocated space)(KB),Old Gen (Before GC)(KB),Old Gen(After GC)(KB),GC Pause Time(ms),User(s),Sys(s),Real Time(s),CPU Time(s),"GC/FULL-GC(1->GC,0->FULL-GC)"
1024,512,480,512,0,8,1.505,0.0,0.0,0.00,0.0,1
1536,991,512,512,8,88,0.876,0.0,0.0,0.00,0.0,1
1536,1536,512,512,88,504,1.098,0.0,0.0,0.00,0.0,1
1536,512,511,2048,504,469,3.133,0.0,0.0,0.00,0.0,0
2560,1535,512,2048,469,1005,1.336,0.0,0.0,0.00,0.0,1
2560,2560,512,2560,1005,2101,1.915,0.0,0.0,0.00,0.0,1
4096,512,0,6144,2101,2542,5.392,0.02,0.0,0.01,0.02,0
5120,3072,1664,6144,2542,2542,1.688,0.0,0.0,0.00,0.0,1
5632,4736,2016,6144,2542,3766,3.175,0.0,0.0,0.00,0.0,1
6656,5600,3040,6144,3766,4598,3.124,0.0,0.0,0.00,0.0,1
8704,6624,4064,6144,4598,5438,4.016,0.0,0.0,0.01,0.0,1
8704,4064,3545,10752,5438,5820,11.314,0.0,0.0,0.01,0.0,0
9728,8099,5088,10752,5820,6612,3.421,0.02,0.0,0.00,0.02,1
11264,9696,6112,10752,6612,7988,5.880,0.0,0.0,0.01,0.0,1
12800,11232,5216,11776,7988,11588,5.753,0.0,0.0,0.01,0.0,1
12800,5216,5179,18432,11588,11469,14.512,0.0,0.0,0.01,0.0,0
14336,10299,2688,18432,11469,16733,5.755,0.0,0.0,0.01,0.0,1
14848,2688,1106,27648,16733,18182,15.058,0.0,0.0,0.02,0.0,0
15360,7796,3424,27648,18182,19310,4.905,0.0,0.0,0.00,0.0,1
16896,11104,7648,27648,19310,19534,6.938,0.0,0.0,0.01,0.0,1
17920,16864,4800,27648,19534,27286,8.240,0.02,0.0,0.01,0.02,1
17920,4800,4249,39424,27286,27140,25.703,0.02,0.0,0.03,0.02,0
19456,13465,7648,39424,27140,31460,9.940,0.02,0.0,0.01,0.02,1
20480,18400,9696,40448,31460,40252,12.829,0.0,0.0,0.01,0.0,1
20480,9696,9681,54784,40252,39009,35.661,0.05,0.0,0.04,0.05,0
26624,20433,10784,54784,39009,48817,16.187,0.02,0.0,0.02,0.02,1
26624,10784,5099,73728,48817,54312,41.497,0.05,0.0,0.04,0.05,0
27648,17387,12320,73728,54312,59504,15.920,0.02,0.0,0.02,0.02,1
26112,24608,16896,73728,59504,67280,19.071,0.02,0.0,0.02,0.02,1
26112,16896,10220,95232,67280,73703,52.936,0.08,0.0,0.05,0.08,0
31744,19436,9248,95232,73703,84095,17.210,0.03,0.0,0.02,0.03,1
32768,9248,0,116224,84095,91075,63.106,0.09,0.0,0.06,0.09,0
32768,11264,11328,116224,91075,91075,6.703,0.0,0.0,0.01,0.0,1
31232,22592,21504,116224,91075,92107,12.051,0.0,0.0,0.01,0.0,1
34816,31232,20032,116224,92107,103507,16.034,0.02,0.0,0.02,0.02,1
34816,20032,7171,144384,103507,116068,52.446,0.11,0.0,0.05,0.11,0
37888,16899,16960,144384,116068,116068,15.168,0.02,0.0,0.02,0.02,1
38400,27712,27648,144384,116068,116140,13.562,0.0,0.0,0.01,0.0,1
40448,38400,31168,144384,116140,123428,20.201,0.05,0.02,0.02,0.07,1
45056,39360,29664,144384,123428,133284,17.278,0.05,0.0,0.02,0.05,1
45056,29664,18298,174592,133284,144242,69.720,0.2,0.0,0.07,0.2,0
47616,26490,20032,174592,144242,150930,21.322,0.08,0.0,0.02,0.08,1
48640,29760,23136,174592,159122,165834,18.687,0.08,0.0,0.02,0.08,1
48640,23136,10213,206336,165834,174279,79.983,0.23,0.0,0.08,0.23,0
48128,19941,20064,206336,174279,174279,18.839,0.08,0.0,0.02,0.08,1
49152,31328,31328,206336,174279,174279,15.656,0.02,0.0,0.02,0.02,1
47104,42592,40960,206336,174279,175831,21.655,0.05,0.03,0.02,0.08,1
53760,47104,41760,206336,175831,181303,20.345,0.06,0.0,0.02,0.06,1
58368,47904,34048,206336,181303,195391,22.185,0.05,0.02,0.02,0.07,1
58368,34048,22604,241152,195391,206274,85.384,0.33,0.03,0.09,0.36,0
