DefNew (allocated space)(KB),DefNew (Before GC)(KB),DefNew (After GC)(KB),Tenured (allocated space)(KB),Tenured (Before GC)(KB),Tenured (After GC)(KB),GC Pause Time(ms),User(s),Sys(s),Real Time(s),CPU Time(s),"GC/FULL-GC(1->GC,0->FULL-GC)"
1152,1023,127,768,0,439,1.643,0.00,0.00,0.00,0.0,1
0,0,0,0,0,0,1.423,0.00,0.00,0.00,0.0,0
1152,1151,40,1600,439,959,2.044,0.00,0.00,0.00,0.0,0
1152,1024,127,1600,959,1374,1.797,0.00,0.00,0.00,0.0,1
0,0,0,0,0,0,1.421,0.00,0.00,0.00,0.0,0
1536,1151,34,3308,1374,1983,3.046,0.00,0.00,0.00,0.0,0
1536,1407,127,3308,1983,2617,1.625,0.00,0.00,0.00,0.0,1
0,0,0,0,0,0,1.843,0.00,0.00,0.00,0.0,0
2688,1535,0,5768,2617,3460,4.135,0.02,0.00,0.00,0.02,0
2688,2432,255,5768,3460,4512,2.485,0.00,0.00,0.00,0.0,1
2688,2687,256,5768,4512,5755,3.970,0.00,0.00,0.00,0.0,1
0,0,0,0,0,0,3.755,0.00,0.00,0.00,0.0,0
5376,2688,0,11888,5755,7132,10.165,0.00,0.00,0.01,0.0,0
5376,4800,575,11888,7132,9027,5.289,0.00,0.00,0.01,0.0,1
5376,5375,576,11888,9027,11746,5.971,0.00,0.00,0.01,0.0,1
0,0,0,0,0,0,6.108,0.00,0.00,0.01,0.0,0
10816,5376,446,23876,11746,14323,16.023,0.02,0.00,0.02,0.02,0
10816,9664,1151,23876,14323,18351,13.138,0.00,0.00,0.01,0.0,1
10816,10815,1151,23876,18351,23839,11.382,0.00,0.00,0.01,0.0,1
0,0,0,0,0,0,11.712,0.02,0.00,0.01,0.02,0
21760,10815,1048,48228,23839,28935,25.322,0.03,0.00,0.03,0.03,0
21760,19392,2367,48228,28935,38996,27.511,0.02,0.00,0.03,0.02,1
0,0,0,0,0,0,34.509,0.03,0.02,0.03,0.05,0
43776,21759,2367,97260,38996,58355,46.862,0.05,0.00,0.05,0.05,0
43776,38912,4863,97260,58355,90331,59.850,0.05,0.00,0.06,0.05,1
0,0,0,0,0,0,70.843,0.05,0.02,0.07,0.07,0
97024,43775,2960,215540,90331,129323,126.320,0.14,0.00,0.13,0.14,0
97024,86272,10751,215540,129323,204817,143.156,0.14,0.00,0.14,0.14,1
0,0,0,0,0,0,167.328,0.09,0.06,0.17,0.15,0
218368,97023,10683,485216,204817,291128,239.463,0.25,0.00,0.24,0.25,0
218368,194112,24255,485216,291128,460957,323.273,0.31,0.00,0.32,0.31,1
0,0,0,0,0,0,369.275,0.33,0.05,0.37,0.38,0
491392,218367,24159,1091896,460957,655135,520.326,0.50,0.02,0.52,0.52,0
491392,436800,54592,1091896,655135,1037313,742.293,0.72,0.02,0.74,0.74,1
0,0,0,0,0,0,702.680,0.55,0.14,0.70,0.6900000000000001,0
1037952,426537,54433,2306548,1037313,1383927,1122.050,1.12,0.00,1.12,1.12,0
1037952,922624,115327,2306548,1383927,2191191,1598.702,1.31,0.19,1.60,1.5,1
0,0,0,0,0,0,1567.061,1.23,0.31,1.57,1.54,0
2286336,1037951,53758,5080628,2191191,3048375,3175.471,3.14,0.02,3.18,3.16,0
2286336,2032320,254016,5080628,3048375,4826645,3590.481,3.05,0.55,3.59,3.5999999999999996,1
0,0,0,0,0,0,3521.532,2.98,0.52,3.52,3.5,0
3563520,2286336,253955,7918976,4826645,6858999,5679.516,5.64,0.00,5.68,5.64,0
0,0,0,0,0,0,0.123,0.00,0.00,0.00,0.0,0
3563520,3167616,2107608,7918976,6858999,7918976,8883.368,8.56,0.22,8.88,8.780000000000001,0
3563520,3563519,3563507,7918976,7918976,7918976,9626.560,9.53,0.00,9.63,9.53,0
3563520,3563519,3432447,7918976,7918976,7918975,11044.147,10.94,0.00,11.04,10.94,0
3563520,3563519,3563519,7918976,7918975,7918975,8963.492,8.86,0.05,8.96,8.91,0
3563520,3563519,3563515,7918976,7918975,7918975,11363.359,11.20,0.00,11.36,11.2,0
3563520,3563519,3563519,7918976,7918975,7918975,8903.963,8.81,0.00,8.90,8.81,0
3563520,3563519,3563519,7918976,7918975,7918975,8875.165,8.84,0.00,8.88,8.84,0
3563520,3563519,3563519,7918976,7918976,7918976,8926.927,8.86,0.00,8.93,8.86,0
3563520,3563519,3563518,7918976,7918976,7918975,11276.406,11.17,0.00,11.28,11.17,0
3563520,3563519,3563518,7918976,7918975,7918975,9037.789,8.86,0.00,9.04,8.86,0
