DefNew (allocated space)(KB),DefNew (Before GC)(KB),DefNew (After GC)(KB),Tenured (allocated space)(KB),Tenured (Before GC)(KB),Tenured (After GC)(KB),GC Pause Time(ms),User(s),Sys(s),Real Time(s),CPU Time(s),"GC/FULL-GC(1->GC,0->FULL-GC)"
1152,1023,127,768,0,439,2.071,0.00,0.00,0.00,0.0,1
0,0,0,0,0,0,1.483,0.00,0.00,0.00,0.0,0
1152,1151,41,1600,439,959,3.828,0.00,0.00,0.00,0.0,0
1152,1024,127,1600,959,1375,2.323,0.00,0.00,0.00,0.0,1
0,0,0,0,0,0,1.309,0.00,0.00,0.00,0.0,0
1536,1151,35,3308,1375,1983,3.715,0.00,0.00,0.00,0.0,0
1536,1408,128,3308,1983,2618,1.920,0.00,0.00,0.00,0.0,1
0,0,0,0,0,0,1.776,0.00,0.00,0.00,0.0,0
2688,1536,0,5772,2618,3460,4.278,0.00,0.00,0.00,0.0,0
2688,2432,255,5772,3460,4513,3.775,0.00,0.00,0.00,0.0,1
2688,2687,255,5772,4513,5755,3.094,0.00,0.00,0.00,0.0,1
0,0,0,0,0,0,3.135,0.02,0.00,0.00,0.02,0
5376,2687,0,11888,5755,7131,8.912,0.00,0.00,0.01,0.0,0
5376,4800,575,11888,7131,9027,5.508,0.00,0.00,0.01,0.0,1
5376,5375,575,11888,9027,11746,5.653,0.00,0.00,0.01,0.0,1
0,0,0,0,0,0,4.978,0.00,0.00,0.01,0.0,0
10880,5375,386,23976,11746,14383,12.901,0.02,0.00,0.01,0.02,0
10880,9728,1151,23976,14383,18415,12.616,0.00,0.00,0.01,0.0,1
10880,10879,1151,23976,18415,23936,12.490,0.00,0.00,0.01,0.0,1
0,0,0,0,0,0,10.867,0.00,0.00,0.01,0.0,0
21888,10879,1079,48396,23936,29035,25.483,0.02,0.00,0.02,0.02,0
21888,19520,2367,48396,29035,39355,28.287,0.02,0.00,0.03,0.02,1
0,0,0,0,0,0,35.986,0.03,0.00,0.04,0.03,0
30720,21887,2256,68288,39355,58956,47.004,0.05,0.00,0.05,0.05,0
0,0,0,0,0,0,0.108,0.00,0.00,0.00,0.0,0
30720,27328,16172,68288,58956,68287,88.562,0.06,0.03,0.09,0.09,0
30720,30719,30711,68288,68287,68287,78.848,0.06,0.00,0.08,0.06,0
30720,30719,30719,68288,68287,68287,78.297,0.06,0.00,0.08,0.06,0
30720,30719,28667,68288,68287,68287,93.018,0.08,0.00,0.09,0.08,0
30720,30719,30719,68288,68287,68287,80.934,0.08,0.00,0.08,0.08,0
30720,30719,30719,68288,68287,68287,77.826,0.06,0.00,0.08,0.06,0
30720,30720,30719,68288,68287,68287,75.706,0.06,0.00,0.08,0.06,0
30720,30719,30718,68288,68287,68287,93.034,0.09,0.00,0.09,0.09,0
30720,30719,30716,68288,68287,68287,93.515,0.08,0.00,0.09,0.08,0
