DefNew (allocated space)(KB),DefNew (Before GC)(KB),DefNew (After GC)(KB),Tenured (allocated space)(KB),Tenured (Before GC)(KB),Tenured (After GC)(KB),GC Pause Time(ms),User(s),Sys(s),Real Time(s),CPU Time(s),"GC/FULL-GC(1->GC,0->FULL-GC)"
1152,1023,127,768,0,439,1.914,0.00,0.00,0.00,0.0,1
0,0,0,0,0,0,1.244,0.00,0.00,0.00,0.0,0
1152,1151,40,1600,439,959,2.257,0.00,0.00,0.00,0.0,0
1152,1024,128,1600,959,1375,1.458,0.00,0.00,0.00,0.0,1
0,0,0,0,0,0,1.145,0.00,0.00,0.00,0.0,0
1536,1152,35,3308,1375,1983,3.040,0.00,0.00,0.00,0.0,0
1536,1407,127,3308,1983,2617,1.872,0.00,0.00,0.00,0.0,1
0,0,0,0,0,0,2.025,0.00,0.00,0.00,0.0,0
2688,1535,0,5768,2617,3460,4.126,0.00,0.00,0.00,0.0,0
2688,2431,256,5768,3460,4512,3.228,0.00,0.00,0.00,0.0,1
2688,2688,255,5768,4512,5755,3.332,0.00,0.00,0.00,0.0,1
0,0,0,0,0,0,3.325,0.00,0.00,0.00,0.0,0
5376,2687,0,11888,5755,7132,8.780,0.00,0.00,0.01,0.0,0
5376,4800,575,11888,7132,9027,5.875,0.00,0.00,0.01,0.0,1
5376,5375,576,11888,9027,11746,6.465,0.00,0.00,0.01,0.0,1
0,0,0,0,0,0,5.550,0.00,0.00,0.01,0.0,0
10880,5376,387,23976,11746,14383,13.136,0.02,0.00,0.01,0.02,0
10880,9728,1151,23976,14383,18415,13.348,0.00,0.00,0.01,0.0,1
10880,10879,1151,23976,18415,23936,11.756,0.00,0.00,0.01,0.0,1
0,0,0,0,0,0,11.619,0.00,0.00,0.01,0.0,0
21888,10879,1080,48396,23936,29035,25.300,0.03,0.00,0.03,0.03,0
21888,19520,2367,48396,29035,39354,28.193,0.02,0.00,0.03,0.02,1
0,0,0,0,0,0,35.342,0.03,0.00,0.04,0.03,0
44288,21887,2255,98260,39354,58955,46.671,0.05,0.00,0.05,0.05,0
44288,39424,4864,98260,58955,93487,60.793,0.02,0.03,0.06,0.05,1
0,0,0,0,0,0,81.369,0.08,0.00,0.08,0.08,0
99712,44288,1015,221480,93487,132887,141.956,0.12,0.00,0.14,0.12,0
99712,88640,11072,221480,132887,210425,168.249,0.12,0.02,0.17,0.13999999999999999,1
0,0,0,0,0,0,179.016,0.12,0.03,0.18,0.15,0
224448,99712,10927,498636,210425,299179,248.619,0.23,0.00,0.25,0.23,0
224448,199552,24895,498636,299179,473807,336.783,0.30,0.03,0.34,0.32999999999999996,1
0,0,0,0,0,0,386.400,0.33,0.03,0.39,0.36,0
505088,224447,24863,1122260,473807,673356,537.859,0.53,0.00,0.54,0.53,0
505088,449024,56064,1122260,673356,1066284,751.987,0.70,0.05,0.75,0.75,1
0,0,0,0,0,0,706.988,0.55,0.17,0.71,0.7200000000000001,0
1098304,505088,55991,2440468,1066284,1464280,1133.227,1.11,0.02,1.13,1.1300000000000001,0
1098304,976320,121984,2440468,1464280,2318585,1684.427,1.38,0.27,1.68,1.65,1
0,0,0,0,0,0,1654.367,1.41,0.23,1.65,1.64,0
1628160,1098304,27652,3618176,2318585,3294999,3210.258,3.19,0.00,3.21,3.19,0
0,0,0,0,0,0,0.159,0.00,0.00,0.00,0.0,0
1628160,1447296,1124090,3618176,3294999,3618175,4063.514,3.98,0.06,4.06,4.04,0
1628160,1628159,1628153,3618176,3618175,3618175,4159.259,4.09,0.02,4.16,4.109999999999999,0
1628160,1628159,1628159,3618176,3618175,3618175,4064.216,4.03,0.00,4.06,4.03,0
1628160,1628159,1628155,3618176,3618175,3618175,5134.902,5.12,0.00,5.14,5.12,0
1628160,1628159,1628159,3618176,3618175,3618175,4078.509,4.09,0.00,4.08,4.09,0
1628160,1628159,1628159,3618176,3618175,3618175,4069.892,4.06,0.00,4.07,4.06,0
1628160,1628159,1628159,3618176,3618175,3618175,4067.715,4.03,0.00,4.07,4.03,0
1628160,1628159,1628158,3618176,3618175,3618176,5351.723,5.28,0.00,5.35,5.28,0
1628160,1628159,1628159,3618176,3618176,3618176,4175.025,4.05,0.00,4.18,4.05,0
