DefNew (allocated space)(KB),DefNew (Before GC)(KB),DefNew (After GC)(KB),Tenured (allocated space)(KB),Tenured (Before GC)(KB),Tenured (After GC)(KB),GC Pause Time(ms),User(s),Sys(s),Real Time(s),CPU Time(s),"GC/FULL-GC(1->GC,0->FULL-GC)"
1152,1023,127,768,0,439,2.119,0.00,0.00,0.00,0.0,1
0,0,0,0,0,0,1.573,0.00,0.00,0.00,0.0,0
1152,1151,40,1600,439,959,2.777,0.00,0.00,0.00,0.0,0
1152,1024,128,1600,959,1375,1.562,0.00,0.00,0.00,0.0,1
0,0,0,0,0,0,0.997,0.02,0.00,0.00,0.02,0
1536,1152,35,3308,1375,1983,2.444,0.00,0.00,0.00,0.0,0
1536,1407,127,3308,1983,2617,1.566,0.00,0.00,0.00,0.0,1
0,0,0,0,0,0,1.456,0.00,0.00,0.00,0.0,0
2688,1535,0,5768,2617,3460,3.900,0.00,0.00,0.00,0.0,0
2688,2431,256,5768,3460,4512,2.679,0.00,0.00,0.00,0.0,1
2688,2688,256,5768,4512,5755,2.951,0.00,0.00,0.00,0.0,1
0,0,0,0,0,0,2.996,0.00,0.00,0.00,0.0,0
5376,2688,0,11888,5755,7132,8.287,0.00,0.00,0.01,0.0,0
5376,4800,575,11888,7132,9027,4.934,0.00,0.00,0.01,0.0,1
5376,5375,576,11888,9027,11746,5.826,0.00,0.00,0.01,0.0,1
0,0,0,0,0,0,5.454,0.00,0.00,0.00,0.0,0
10880,5376,386,23976,11746,14384,13.376,0.00,0.00,0.01,0.0,0
10880,9728,1151,23976,14384,18415,13.239,0.00,0.00,0.01,0.0,1
10880,10879,1151,23976,18415,23936,13.091,0.00,0.00,0.01,0.0,1
0,0,0,0,0,0,11.151,0.00,0.00,0.01,0.0,0
21888,10879,1080,48396,23936,29036,24.798,0.03,0.00,0.02,0.03,0
21888,19520,2367,48396,29036,39350,28.269,0.02,0.00,0.03,0.02,1
0,0,0,0,0,0,36.130,0.03,0.00,0.04,0.03,0
44288,21887,2251,98260,39350,58955,46.914,0.05,0.00,0.05,0.05,0
44288,39424,4863,98260,58955,93487,64.294,0.03,0.00,0.06,0.03,1
0,0,0,0,0,0,73.669,0.08,0.00,0.07,0.08,0
99712,44287,1013,221480,93487,132887,134.641,0.11,0.00,0.13,0.11,0
99712,88640,11071,221480,132887,210430,151.935,0.12,0.02,0.15,0.13999999999999999,1
0,0,0,0,0,0,173.518,0.14,0.02,0.17,0.16,0
224448,99711,10931,498636,210430,299179,268.700,0.22,0.00,0.27,0.22,0
224448,199552,24895,498636,299179,473811,353.446,0.28,0.03,0.35,0.31000000000000005,1
0,0,0,0,0,0,390.195,0.31,0.06,0.39,0.37,0
505152,224447,24805,1122376,473811,673423,533.763,0.53,0.00,0.53,0.53,0
505152,449088,56064,1122376,673423,1066421,768.396,0.67,0.09,0.77,0.76,1
0,0,0,0,0,0,718.981,0.59,0.08,0.72,0.6699999999999999,0
1097216,505152,55951,2438100,1066421,1462860,1162.840,1.08,0.02,1.16,1.1,0
1097216,975360,121856,2438100,1462860,2316334,1709.933,1.44,0.19,1.71,1.63,1
0,0,0,0,0,0,1645.180,1.34,0.28,1.64,1.62,0
1843200,1097216,27640,4096000,2316334,3291671,3206.107,3.16,0.02,3.21,3.18,0
0,0,0,0,0,0,0.124,0.00,0.00,0.00,0.0,0
1843200,1638400,834037,4096000,3291671,4095999,4431.151,4.28,0.16,4.43,4.44,0
1843200,1659258,1659243,4096000,4095999,4095999,4660.039,4.62,0.00,4.66,4.62,0
1843200,1659243,1659238,4096000,4095999,4095999,5693.876,5.70,0.00,5.69,5.7,0
