DefNew (allocated space)(KB),DefNew (Before GC)(KB),DefNew (After GC)(KB),Tenured (allocated space)(KB),Tenured (Before GC)(KB),Tenured (After GC)(KB),GC Pause Time(ms),User(s),Sys(s),Real Time(s),CPU Time(s),"GC/FULL-GC(1->GC,0->FULL-GC)"
1152,1023,127,768,0,439,1.786,0.00,0.00,0.00,0.0,1
0,0,0,0,0,0,1.415,0.00,0.00,0.00,0.0,0
1152,1151,40,1600,439,960,2.298,0.00,0.00,0.00,0.0,0
1152,1024,128,1600,960,1374,1.297,0.00,0.00,0.00,0.0,1
0,0,0,0,0,0,1.747,0.00,0.00,0.00,0.0,0
1536,1152,34,3308,1374,1983,4.232,0.00,0.00,0.01,0.0,0
1536,1408,127,3308,1983,2617,1.630,0.00,0.00,0.00,0.0,1
0,0,0,0,0,0,2.081,0.00,0.00,0.00,0.0,0
2688,1535,0,5768,2617,3460,4.644,0.00,0.00,0.01,0.0,0
2688,2431,255,5768,3460,4512,2.857,0.00,0.00,0.00,0.0,1
2688,2687,255,5768,4512,5755,3.724,0.00,0.00,0.00,0.0,1
0,0,0,0,0,0,4.135,0.00,0.00,0.00,0.0,0
5376,2687,0,11888,5755,7132,10.176,0.00,0.00,0.01,0.0,0
5376,4800,575,11888,7132,9027,4.925,0.00,0.00,0.01,0.0,1
5376,5375,575,11888,9027,11747,5.702,0.00,0.00,0.01,0.0,1
0,0,0,0,0,0,6.111,0.00,0.00,0.01,0.0,0
10880,5375,387,23976,11747,14383,13.311,0.02,0.00,0.01,0.02,0
10880,9728,1151,23976,14383,18415,12.585,0.00,0.00,0.01,0.0,1
10880,10879,1151,23976,18415,23936,12.579,0.00,0.00,0.01,0.0,1
0,0,0,0,0,0,11.152,0.00,0.00,0.01,0.0,0
21888,10879,1080,48396,23936,29035,24.197,0.03,0.00,0.02,0.03,0
21888,19520,2367,48396,29035,39359,28.567,0.02,0.00,0.03,0.02,1
0,0,0,0,0,0,34.962,0.03,0.00,0.04,0.03,0
44288,21887,2260,98260,39359,58955,57.419,0.02,0.00,0.06,0.02,0
44288,39424,4863,98260,58955,93487,70.879,0.06,0.00,0.07,0.06,1
0,0,0,0,0,0,73.651,0.06,0.00,0.07,0.06,0
99712,44287,1016,221480,93487,132887,134.302,0.12,0.00,0.13,0.12,0
99712,88640,11071,221480,132887,210426,156.305,0.14,0.02,0.16,0.16,1
0,0,0,0,0,0,186.123,0.17,0.00,0.19,0.17,0
224448,99711,10928,498636,210426,299179,250.533,0.27,0.00,0.25,0.27,0
224448,199552,24895,498636,299179,473808,335.174,0.25,0.05,0.34,0.3,1
0,0,0,0,0,0,407.050,0.31,0.08,0.41,0.39,0
505152,224447,24797,1122376,473808,673424,563.056,0.55,0.00,0.56,0.55,0
505152,449088,56063,1122376,673424,1066419,759.474,0.61,0.08,0.76,0.69,1
0,0,0,0,0,0,713.178,0.62,0.08,0.71,0.7,0
860160,505151,56011,1911488,1066419,1461132,1132.316,1.14,0.00,1.13,1.14,0
0,0,0,0,0,0,1398.808,1.31,0.08,1.40,1.3900000000000001,0
860160,764608,285546,1911488,1461132,1911487,2310.567,2.30,0.00,2.31,2.3,0
860160,860160,860141,1911488,1911487,1911487,2294.752,2.27,0.00,2.29,2.27,0
860160,860159,860159,1911488,1911487,1911487,2171.930,2.16,0.00,2.17,2.16,0
860160,860159,860155,1911488,1911487,1911487,2708.972,2.69,0.00,2.71,2.69,0
860160,860159,860159,1911488,1911487,1911487,2174.113,2.17,0.00,2.17,2.17,0
860160,860159,860159,1911488,1911487,1911487,2166.180,2.17,0.00,2.17,2.17,0
860160,860160,860160,1911488,1911487,1911487,2170.429,2.17,0.00,2.17,2.17,0
860160,860160,860158,1911488,1911487,1911488,2715.927,2.70,0.00,2.72,2.7,0
860160,860159,860156,1911488,1911488,1911487,2781.294,2.70,0.00,2.78,2.7,0
