DefNew (allocated space)(KB),DefNew (Before GC)(KB),DefNew (After GC)(KB),Tenured (allocated space)(KB),Tenured (Before GC)(KB),Tenured (After GC)(KB),GC Pause Time(ms),User(s),Sys(s),Real Time(s),CPU Time(s),"GC/FULL-GC(1->GC,0->FULL-GC)"
1152,1023,127,768,0,439,2.016,0.00,0.00,0.00,0.0,1
0,0,0,0,0,0,2.087,0.00,0.00,0.00,0.0,0
1152,1151,40,1600,439,959,3.596,0.02,0.00,0.00,0.02,0
1152,1024,128,1600,959,1374,2.497,0.00,0.00,0.00,0.0,1
0,0,0,0,0,0,2.090,0.00,0.00,0.00,0.0,0
1536,1152,34,3308,1374,1983,4.500,0.02,0.00,0.00,0.02,0
1536,1408,127,3308,1983,2617,2.035,0.00,0.00,0.00,0.0,1
0,0,0,0,0,0,2.437,0.00,0.00,0.00,0.0,0
2688,1535,0,5768,2617,3460,5.307,0.00,0.00,0.01,0.0,0
2688,2431,255,5768,3460,4512,3.590,0.02,0.00,0.00,0.02,1
2688,2687,256,5768,4512,5754,4.004,0.00,0.00,0.00,0.0,1
0,0,0,0,0,0,3.300,0.00,0.00,0.00,0.0,0
5376,2688,0,11888,5754,7132,9.612,0.00,0.00,0.01,0.0,0
5376,4800,576,11888,7132,9027,6.249,0.00,0.00,0.01,0.0,1
5376,5376,576,11888,9027,11747,6.748,0.00,0.00,0.01,0.0,1
0,0,0,0,0,0,5.642,0.00,0.00,0.00,0.0,0
10816,5376,447,23876,11747,14323,14.697,0.02,0.00,0.02,0.02,0
10816,9664,1151,23876,14323,18352,12.002,0.00,0.00,0.01,0.0,1
10816,10815,1151,23876,18352,23839,12.849,0.00,0.00,0.01,0.0,1
0,0,0,0,0,0,11.611,0.00,0.00,0.01,0.0,0
21760,10815,1048,48228,23839,28935,25.698,0.03,0.00,0.03,0.03,0
21760,19392,2368,48228,28935,39001,28.030,0.02,0.00,0.03,0.02,1
0,0,0,0,0,0,34.266,0.03,0.00,0.03,0.03,0
43840,21760,2367,97272,39001,58361,46.274,0.05,0.00,0.05,0.05,0
43840,38976,4863,97272,58361,90387,63.251,0.03,0.02,0.06,0.05,1
0,0,0,0,0,0,69.934,0.06,0.00,0.07,0.06,0
97088,43839,3065,215560,90387,129335,138.585,0.08,0.00,0.14,0.08,0
97088,86336,10751,215560,129335,204893,147.228,0.06,0.05,0.15,0.11,1
0,0,0,0,0,0,180.435,0.12,0.03,0.18,0.15,0
218560,97087,10612,485568,204893,291340,260.687,0.23,0.02,0.26,0.25,0
218560,194304,24255,485568,291340,461361,333.601,0.25,0.08,0.33,0.33,1
0,0,0,0,0,0,370.013,0.33,0.03,0.37,0.36,0
491904,218559,24143,1092916,461361,655747,520.184,0.52,0.00,0.52,0.52,0
491904,437312,54591,1092916,655747,1038441,750.173,0.66,0.08,0.75,0.74,1
0,0,0,0,0,0,727.026,0.56,0.16,0.73,0.7200000000000001,0
1037952,426983,54565,2306328,1038441,1383795,1173.290,1.12,0.00,1.17,1.12,0
1037952,922688,115264,2306328,1383795,2191192,1585.981,1.33,0.25,1.59,1.58,1
0,0,0,0,0,0,1537.521,1.28,0.25,1.54,1.53,0
2286336,1037952,53793,5080580,2191192,3048347,3150.648,3.16,0.00,3.15,3.16,0
2286336,2032320,254015,5080580,3048347,4826618,3540.767,3.06,0.45,3.54,3.5100000000000002,1
0,0,0,0,0,0,3518.753,2.83,0.64,3.52,3.47,0
4392960,2286335,253975,9762176,4826618,6858951,5690.565,5.53,0.00,5.69,5.53,0
0,0,0,0,0,0,9252.816,6.98,2.06,9.25,9.040000000000001,0
4392960,3904896,1001643,9762176,6858951,9762175,11770.103,8.34,2.14,11.77,10.48,0
4392960,4392959,4392937,9762176,9762175,9762175,11259.294,11.25,0.00,11.26,11.25,0
4392960,4392960,3999744,9762176,9762175,9762175,19148.606,13.72,5.11,19.15,18.830000000000002,0
4392960,4392959,4392959,9762176,9762175,9762175,24420.976,10.80,7.36,24.42,18.16,0
4392960,4392959,4392955,9762176,9762175,9762175,14520.893,14.19,0.27,14.52,14.459999999999999,0
4392960,4392959,4392959,9762176,9762176,9762176,10925.861,10.84,0.00,10.93,10.84,0
4392960,4392959,4392959,9762176,9762176,9762176,10940.056,10.92,0.00,10.94,10.92,0
4392960,4392959,4392959,9762176,9762176,9762176,10918.911,10.84,0.00,10.92,10.84,0
4392960,4392959,4392958,9762176,9762176,9762175,16489.794,13.80,1.52,16.49,15.32,0
4392960,4392959,4392959,9762176,9762175,9762175,19751.789,10.78,4.38,19.75,15.16,0
