DefNew (allocated space)(KB),DefNew (Before GC)(KB),DefNew (After GC)(KB),Tenured (allocated space)(KB),Tenured (Before GC)(KB),Tenured (After GC)(KB),GC Pause Time(ms),User(s),Sys(s),Real Time(s),CPU Time(s),"GC/FULL-GC(1->GC,0->FULL-GC)"
1152,1023,127,768,0,439,1.793,0.00,0.00,0.00,0.0,1
0,0,0,0,0,0,1.580,0.00,0.00,0.00,0.0,0
1152,1151,40,1600,439,959,2.456,0.00,0.00,0.00,0.0,0
1152,1024,128,1600,959,1374,1.706,0.00,0.00,0.00,0.0,1
0,0,0,0,0,0,1.488,0.00,0.00,0.00,0.0,0
1536,1152,34,3308,1374,1983,3.433,0.00,0.00,0.00,0.0,0
1536,1408,128,3308,1983,2617,2.161,0.00,0.00,0.00,0.0,1
0,0,0,0,0,0,1.864,0.00,0.00,0.00,0.0,0
2688,1536,0,5768,2617,3460,4.378,0.00,0.00,0.00,0.0,0
2688,2432,256,5768,3460,4512,3.762,0.00,0.00,0.00,0.0,1
2688,2688,255,5768,4512,5755,3.181,0.00,0.00,0.00,0.0,1
0,0,0,0,0,0,3.437,0.00,0.00,0.00,0.0,0
5376,2687,0,11888,5755,7132,8.995,0.00,0.00,0.01,0.0,0
5376,4800,575,11888,7132,9027,5.431,0.00,0.00,0.01,0.0,1
5376,5375,576,11888,9027,11746,6.134,0.00,0.00,0.01,0.0,1
0,0,0,0,0,0,4.899,0.00,0.00,0.00,0.0,0
10816,5376,447,23876,11746,14323,12.653,0.02,0.00,0.01,0.02,0
10816,9664,1152,23876,14323,18351,12.575,0.00,0.00,0.01,0.0,1
10816,10816,1151,23876,18351,23839,11.379,0.00,0.00,0.01,0.0,1
0,0,0,0,0,0,11.008,0.00,0.00,0.01,0.0,0
21760,10815,1048,48228,23839,28935,24.953,0.03,0.00,0.03,0.03,0
21760,19392,2367,48228,28935,39005,28.275,0.02,0.00,0.03,0.02,1
0,0,0,0,0,0,37.547,0.02,0.00,0.04,0.02,0
43840,21759,2367,97276,39005,58364,45.984,0.05,0.00,0.05,0.05,0
43840,38976,4863,97276,58364,90387,59.023,0.03,0.02,0.06,0.05,1
0,0,0,0,0,0,69.830,0.05,0.02,0.07,0.07,0
97088,43839,3062,215568,90387,129340,128.970,0.12,0.00,0.13,0.12,0
97088,86336,10751,215568,129340,204897,148.978,0.08,0.05,0.15,0.13,1
0,0,0,0,0,0,167.328,0.12,0.05,0.17,0.16999999999999998,0
218560,97087,10607,485580,204897,291348,267.056,0.25,0.00,0.27,0.25,0
218560,194304,24256,485580,291348,461371,356.951,0.22,0.09,0.36,0.31,1
0,0,0,0,0,0,368.516,0.33,0.03,0.37,0.36,0
491904,218560,24141,1092936,461371,655760,521.395,0.52,0.00,0.52,0.52,0
491904,437312,54592,1092936,655760,1038450,750.397,0.62,0.09,0.75,0.71,1
0,0,0,0,0,0,774.435,0.64,0.11,0.78,0.75,0
1068608,491904,54476,2374636,1038450,1424779,1145.719,1.14,0.02,1.15,1.16,0
1068608,949888,118719,2374636,1424779,2255915,1705.984,1.47,0.22,1.71,1.69,1
0,0,0,0,0,0,1636.396,1.31,0.30,1.64,1.61,0
2404544,1068607,24349,5343228,2255915,3205935,3285.071,3.25,0.02,3.28,3.27,0
2404544,2137408,267136,5343228,3205935,5076179,3765.748,3.23,0.52,3.76,3.75,1
0,0,0,0,0,0,3715.592,3.23,0.44,3.72,3.67,0
3686400,2404544,267129,8192000,5076179,7213568,5961.533,5.89,0.00,5.96,5.89,0
0,0,0,0,0,0,0.150,0.00,0.00,0.00,0.0,0
3686400,3276800,2298336,8192000,7213568,8191999,9032.263,8.80,0.20,9.03,9.0,0
3686400,3527029,3527019,8192000,8191999,8191999,9799.676,9.52,0.00,9.80,9.52,0
3686400,3527019,3395942,8192000,8191999,8192000,11700.964,11.34,0.00,11.70,11.34,0
