DefNew (allocated space)(KB),DefNew (Before GC)(KB),DefNew (After GC)(KB),Tenured (allocated space)(KB),Tenured (Before GC)(KB),Tenured (After GC)(KB),GC Pause Time(ms),User(s),Sys(s),Real Time(s),CPU Time(s),"GC/FULL-GC(1->GC,0->FULL-GC)"
1152,1023,127,768,0,439,1.911,0.00,0.00,0.00,0.0,1
0,0,0,0,0,0,1.769,0.00,0.00,0.00,0.0,0
1152,1151,40,1600,439,960,2.997,0.00,0.00,0.00,0.0,0
1152,1024,127,1600,960,1374,1.845,0.00,0.00,0.00,0.0,1
0,0,0,0,0,0,1.509,0.00,0.00,0.00,0.0,0
1536,1151,34,3308,1374,1983,3.537,0.00,0.00,0.00,0.0,0
1536,1407,127,3308,1983,2617,1.856,0.00,0.00,0.00,0.0,1
0,0,0,0,0,0,2.008,0.00,0.00,0.00,0.0,0
2688,1535,0,5768,2617,3460,5.501,0.00,0.00,0.01,0.0,0
2688,2432,255,5768,3460,4512,4.194,0.00,0.00,0.00,0.0,1
2688,2687,256,5768,4512,5755,3.482,0.00,0.00,0.00,0.0,1
0,0,0,0,0,0,4.572,0.00,0.00,0.00,0.0,0
5376,2688,0,11888,5755,7132,11.410,0.00,0.00,0.01,0.0,0
5376,4800,575,11888,7132,9027,6.550,0.00,0.00,0.01,0.0,1
5376,5375,576,11888,9027,11746,7.640,0.00,0.00,0.01,0.0,1
0,0,0,0,0,0,7.776,0.00,0.00,0.01,0.0,0
10816,5376,446,23876,11746,14323,16.798,0.02,0.00,0.02,0.02,0
10816,9664,1151,23876,14323,18351,13.665,0.00,0.00,0.01,0.0,1
10816,10815,1151,23876,18351,23839,13.892,0.00,0.02,0.01,0.02,1
0,0,0,0,0,0,11.914,0.00,0.00,0.01,0.0,0
21760,10815,1048,48228,23839,28935,25.677,0.03,0.00,0.02,0.03,0
21760,19392,2367,48228,28935,38997,29.292,0.02,0.00,0.03,0.02,1
0,0,0,0,0,0,36.536,0.02,0.02,0.04,0.04,0
43776,21759,2367,97264,38997,58356,47.695,0.05,0.00,0.05,0.05,0
43776,38912,4863,97264,58356,90332,61.510,0.03,0.00,0.06,0.03,1
0,0,0,0,0,0,70.283,0.05,0.02,0.07,0.07,0
97088,43775,2957,215548,90332,129327,126.407,0.14,0.00,0.13,0.14,0
97088,86336,10751,215548,129327,204882,140.241,0.12,0.02,0.14,0.13999999999999999,1
0,0,0,0,0,0,162.735,0.16,0.02,0.16,0.18,0
218560,97087,10607,485548,204882,291328,236.094,0.22,0.00,0.24,0.22,0
218560,194304,24255,485548,291328,461350,328.387,0.23,0.09,0.33,0.32,1
0,0,0,0,0,0,373.124,0.31,0.06,0.37,0.37,0
491904,218559,24149,1092880,461350,655727,529.299,0.53,0.00,0.53,0.53,0
491904,437312,54592,1092880,655727,1038422,759.148,0.64,0.11,0.76,0.75,1
0,0,0,0,0,0,704.302,0.61,0.08,0.70,0.69,0
1038016,427009,54409,2306588,1038422,1383951,1117.230,1.11,0.02,1.12,1.1300000000000001,0
1038016,922688,115327,2306588,1383951,2191280,1609.894,1.38,0.23,1.61,1.6099999999999999,1
0,0,0,0,0,0,1562.303,1.31,0.25,1.56,1.56,0
2286400,1038015,53871,5080696,2191280,3048415,3197.936,3.19,0.00,3.20,3.19,0
2286400,2032384,254016,5080696,3048415,4826750,3567.077,2.94,0.56,3.57,3.5,1
0,0,0,0,0,0,3579.001,2.81,0.75,3.58,3.56,0
5144512,2286400,253858,11432100,4826750,6859259,5698.119,5.66,0.03,5.70,5.69,0
5144512,4572928,571583,11432100,6859259,10860575,11068.974,7.67,3.20,11.07,10.870000000000001,1
0,0,0,0,0,0,0.117,0.00,0.00,0.00,0.0,0
5144512,5144511,4789698,11605376,10860575,11215359,91932.949,12.45,34.69,91.93,47.14,0
5144512,5144512,5131200,11605376,11605376,11605376,116917.289,10.53,41.14,116.92,51.67,0
5144512,5144511,5144511,11605376,11605376,11212159,146221.268,12.70,51.81,146.23,64.51,0
5144512,5144511,5144511,11605376,11605375,11605375,125282.308,10.84,42.73,125.28,53.56999999999999,0
5144512,5144511,5144511,11605376,11605375,11605371,172005.190,12.64,58.48,172.01,71.12,0
5144512,5144511,5144511,11605376,11605376,11605376,123925.975,11.06,40.39,123.93,51.45,0
5144512,5144511,5144511,11605376,11605376,11605376,129766.937,11.72,47.27,129.77,58.99,0
5144512,5144511,5144511,11605376,11605376,11605376,135379.957,11.42,50.67,135.38,62.09,0
5144512,5144511,5144511,11605376,11605376,11605374,158613.514,13.16,54.34,158.61,67.5,0
5144512,5144511,5144511,11605376,11605375,11605375,142247.967,11.47,40.14,142.25,51.61,0
5144512,5144511,5144511,11605376,11605375,11605372,162795.600,12.56,55.36,162.80,67.92,0
