DefNew (allocated space)(KB),DefNew (Before GC)(KB),DefNew (After GC)(KB),Tenured (allocated space)(KB),Tenured (Before GC)(KB),Tenured (After GC)(KB),GC Pause Time(ms),User(s),Sys(s),Real Time(s),CPU Time(s),"GC/FULL-GC(1->GC,0->FULL-GC)"
1152,1023,127,768,0,439,1.907,0.00,0.00,0.00,0.0,1
0,0,0,0,0,0,1.235,0.00,0.00,0.00,0.0,0
1152,1151,40,1600,439,960,2.338,0.00,0.00,0.00,0.0,0
1152,1024,128,1600,960,1374,1.417,0.00,0.00,0.00,0.0,1
0,0,0,0,0,0,1.267,0.00,0.00,0.00,0.0,0
1536,1152,34,3308,1374,1983,3.061,0.00,0.00,0.00,0.0,0
1536,1407,127,3308,1983,2617,1.830,0.00,0.00,0.00,0.0,1
0,0,0,0,0,0,1.848,0.00,0.00,0.00,0.0,0
2688,1535,0,5768,2617,3460,4.356,0.00,0.00,0.00,0.0,0
2688,2432,255,5768,3460,4512,4.635,0.00,0.00,0.00,0.0,1
2688,2687,256,5768,4512,5755,3.716,0.00,0.00,0.00,0.0,1
0,0,0,0,0,0,4.339,0.00,0.00,0.00,0.0,0
5376,2688,0,11888,5755,7132,11.477,0.02,0.00,0.01,0.02,0
5376,4800,575,11888,7132,9027,6.617,0.00,0.00,0.01,0.0,1
5376,5375,576,11888,9027,11746,6.675,0.00,0.00,0.01,0.0,1
0,0,0,0,0,0,7.380,0.00,0.00,0.01,0.0,0
10816,5376,446,23876,11746,14323,15.162,0.02,0.00,0.02,0.02,0
10816,9664,1151,23876,14323,18351,12.863,0.00,0.00,0.01,0.0,1
10816,10815,1151,23876,18351,23839,12.614,0.00,0.00,0.01,0.0,1
0,0,0,0,0,0,11.584,0.00,0.00,0.01,0.0,0
21760,10815,1048,48228,23839,28935,24.635,0.02,0.00,0.03,0.02,0
21760,19392,2367,48228,28935,40665,32.879,0.03,0.00,0.03,0.03,1
0,0,0,0,0,0,35.797,0.03,0.00,0.04,0.03,0
45184,21759,2261,100220,40665,60132,48.858,0.05,0.00,0.05,0.05,0
45184,40192,4991,100220,60132,95302,63.093,0.05,0.00,0.06,0.05,1
0,0,0,0,0,0,70.740,0.05,0.02,0.07,0.07,0
101760,45183,999,226028,95302,135615,148.013,0.12,0.00,0.15,0.12,0
101760,90496,11263,226028,135615,214821,169.805,0.12,0.02,0.17,0.13999999999999999,1
0,0,0,0,0,0,173.279,0.11,0.05,0.17,0.16,0
229056,101759,11229,508876,214821,305323,241.258,0.25,0.00,0.24,0.25,0
229056,203648,25407,508876,305323,483532,333.187,0.25,0.08,0.33,0.33,1
0,0,0,0,0,0,376.121,0.34,0.03,0.38,0.37,0
515520,229055,25241,1145520,483532,687312,552.286,0.53,0.02,0.55,0.55,0
515520,458240,57280,1145520,687312,1088245,767.666,0.62,0.14,0.77,0.76,1
0,0,0,0,0,0,715.163,0.55,0.14,0.72,0.6900000000000001,0
921600,515520,57255,2048000,1088245,1490420,1157.949,1.14,0.00,1.16,1.14,0
0,0,0,0,0,0,1524.671,1.42,0.09,1.52,1.51,0
921600,819200,232919,2048000,1490420,2047999,2376.393,2.34,0.00,2.38,2.34,0
921600,800649,790891,2048000,2047999,2047999,2493.582,2.42,0.00,2.49,2.42,0
921600,790891,790887,2048000,2047999,2047999,2847.282,2.83,0.00,2.85,2.83,0
