DefNew (allocated space)(KB),DefNew (Before GC)(KB),DefNew (After GC)(KB),Tenured (allocated space)(KB),Tenured (Before GC)(KB),Tenured (After GC)(KB),GC Pause Time(ms),User(s),Sys(s),Real Time(s),CPU Time(s),"GC/FULL-GC(1->GC,0->FULL-GC)"
576,512,64,1408,0,367,1.466,0.00,0.00,0.00,0.0,1
576,576,64,1408,367,515,0.872,0.00,0.00,0.00,0.0,1
576,576,64,1408,515,677,0.710,0.00,0.00,0.00,0.0,1
576,575,64,1408,677,926,0.903,0.00,0.00,0.00,0.0,1
576,576,64,1408,926,1177,0.787,0.00,0.00,0.00,0.0,1
0,0,0,0,0,0,0.069,0.00,0.00,0.00,0.0,0
576,576,83,1408,1177,1407,2.877,0.00,0.00,0.00,0.0,0
576,575,326,1408,1407,1407,3.386,0.00,0.00,0.00,0.0,0
576,575,449,1408,1407,1407,2.808,0.00,0.00,0.00,0.0,0
576,575,483,1408,1407,1407,3.327,0.00,0.00,0.00,0.0,0
576,576,529,1408,1407,1407,2.785,0.00,0.00,0.00,0.0,0
576,575,553,1408,1407,1407,2.963,0.00,0.00,0.00,0.0,0
576,575,565,1408,1407,1407,2.576,0.00,0.00,0.00,0.0,0
576,575,570,1408,1407,1407,2.489,0.00,0.00,0.00,0.0,0
576,575,573,1408,1407,1407,2.544,0.00,0.00,0.00,0.0,0
576,575,574,1408,1407,1407,2.072,0.00,0.00,0.00,0.0,0
576,575,575,1408,1407,1407,1.982,0.00,0.00,0.00,0.0,0
576,575,575,1408,1408,1408,2.210,0.00,0.00,0.00,0.0,0
576,575,575,1408,1408,1408,2.178,0.00,0.00,0.00,0.0,0
576,575,575,1408,1408,1408,2.778,0.00,0.00,0.00,0.0,0
576,575,575,1408,1408,1407,2.744,0.00,0.00,0.00,0.0,0
576,575,574,1408,1407,1407,2.896,0.00,0.00,0.00,0.0,0
576,575,575,1408,1407,1407,3.087,0.00,0.00,0.00,0.0,0
576,575,575,1408,1407,1407,2.680,0.00,0.00,0.00,0.0,0
576,576,575,1408,1407,1407,2.305,0.00,0.00,0.00,0.0,0
