DefNew (allocated space)(KB),DefNew (Before GC)(KB),DefNew (After GC)(KB),Tenured (allocated space)(KB),Tenured (Before GC)(KB),Tenured (After GC)(KB),GC Pause Time(ms),User(s),Sys(s),Real Time(s),CPU Time(s),"GC/FULL-GC(1->GC,0->FULL-GC)"
1152,1023,127,768,0,440,4.877,0.00,0.00,0.01,0.0,1
0,0,0,0,0,0,3.658,0.00,0.00,0.00,0.0,0
1152,1151,40,1600,440,960,4.487,0.00,0.00,0.01,0.0,0
1152,1024,127,1600,960,1375,2.547,0.00,0.00,0.00,0.0,1
0,0,0,0,0,0,2.755,0.02,0.00,0.00,0.02,0
1536,1151,35,3308,1375,1983,5.564,0.00,0.00,0.01,0.0,0
1536,1408,128,3308,1983,2617,3.606,0.00,0.00,0.00,0.0,1
0,0,0,0,0,0,4.334,0.02,0.00,0.01,0.02,0
2688,1536,0,5768,2617,3460,8.775,0.02,0.00,0.01,0.02,0
2688,2432,255,5768,3460,4512,6.433,0.00,0.00,0.01,0.0,1
2688,2687,256,5768,4512,5755,7.613,0.00,0.00,0.01,0.0,1
0,0,0,0,0,0,7.608,0.00,0.00,0.01,0.0,0
5376,2688,0,11888,5755,7132,17.653,0.02,0.00,0.02,0.02,0
5376,4800,576,11888,7132,9027,11.557,0.02,0.00,0.01,0.02,1
5376,5376,576,11888,9027,11747,12.813,0.02,0.00,0.01,0.02,1
0,0,0,0,0,0,9.888,0.02,0.00,0.01,0.02,0
10880,5376,387,23976,11747,14383,24.203,0.00,0.00,0.02,0.0,0
10880,9728,1151,23976,14383,18415,25.571,0.03,0.00,0.03,0.03,1
10880,10879,1151,23976,18415,23936,24.263,0.00,0.00,0.03,0.0,1
0,0,0,0,0,0,23.895,0.00,0.02,0.02,0.02,0
21888,10879,1080,48396,23936,29035,45.431,0.05,0.00,0.05,0.05,0
21888,19520,2367,48396,29035,39372,51.513,0.03,0.00,0.05,0.03,1
0,0,0,0,0,0,77.096,0.06,0.00,0.08,0.06,0
44288,21887,2273,98260,39372,58955,66.779,0.06,0.00,0.07,0.06,0
44288,39424,4863,98260,58955,93487,126.362,0.02,0.05,0.13,0.07,1
0,0,0,0,0,0,139.190,0.06,0.05,0.14,0.11,0
99712,44287,1017,221480,93487,132887,190.543,0.14,0.00,0.19,0.14,0
99712,88640,11071,221480,132887,210429,223.464,0.12,0.09,0.22,0.21,1
0,0,0,0,0,0,303.949,0.14,0.06,0.31,0.2,0
224448,99711,10926,498636,210429,299179,321.510,0.27,0.00,0.32,0.27,0
224448,199552,24895,498636,299179,473806,749.144,0.16,0.14,0.75,0.30000000000000004,1
0,0,0,0,0,0,816.337,0.27,0.08,0.82,0.35000000000000003,0
505088,224447,24868,1122260,473806,673356,693.786,0.47,0.00,0.69,0.47,0
505088,449024,56064,1122260,673356,1066288,1228.251,0.64,0.47,1.23,1.1099999999999999,1
0,0,0,0,0,0,1227.308,0.50,0.61,1.23,1.1099999999999999,0
1096960,505088,56062,2437588,1066288,1462552,1229.948,1.17,0.02,1.23,1.19,0
1096960,975104,121856,2437588,1462552,2315770,2858.057,1.73,0.88,2.86,2.61,1
0,0,0,0,0,0,2927.143,1.59,1.17,2.93,2.76,0
2468288,1096960,27525,5484948,2315770,3290967,3241.661,3.22,0.02,3.24,3.24,0
2468288,2194048,274239,5484948,3290967,5210747,5943.035,3.39,2.34,5.94,5.73,1
0,0,0,0,0,0,4143.923,2.98,1.02,4.14,4.0,0
4730880,2468287,274185,10513088,5210747,7404823,6186.907,5.81,0.02,6.19,5.829999999999999,0
0,0,0,0,0,0,22346.875,5.80,5.22,22.35,11.02,0
4730880,4205248,1096956,10513088,7404823,10513088,76719.762,7.91,25.25,76.72,33.16,0
4730880,4730879,4730859,10513088,10513088,10513088,64038.813,11.64,25.64,64.04,37.28,0
4730880,4730879,4337664,10513088,10513088,10513087,42595.885,15.36,17.36,42.60,32.72,0
4730880,4730879,4730879,10513088,10513087,10513087,67614.782,10.56,21.81,67.62,32.37,0
4730880,4730879,4730875,10513088,10513087,10513088,134113.419,12.17,44.44,134.11,56.61,0
4730880,4730879,4730879,10513088,10513088,10513088,69907.858,10.48,25.03,69.91,35.510000000000005,0
4730880,4730879,4730879,10513088,10513088,10513088,93695.285,9.91,31.70,93.70,41.61,0
4730880,4730879,4730879,10513088,10513088,10513088,98348.751,9.34,31.94,98.35,41.28,0
4730880,4730879,4730879,10513088,10513088,10513088,100641.581,9.12,24.92,100.64,34.04,0
4730880,4730879,4730879,10513088,10513088,10513088,70948.565,10.06,28.44,70.95,38.5,0
4730880,4730879,4730878,10513088,10513088,10513087,100967.759,12.25,39.25,100.97,51.5,0
4730880,4730879,4730878,10513088,10513087,10513087,98549.760,9.19,31.31,98.55,40.5,0
