DefNew (allocated space)(KB),DefNew (Before GC)(KB),DefNew (After GC)(KB),Tenured (allocated space)(KB),Tenured (Before GC)(KB),Tenured (After GC)(KB),GC Pause Time(ms),User(s),Sys(s),Real Time(s),CPU Time(s),"GC/FULL-GC(1->GC,0->FULL-GC)"
1152,1023,127,768,0,440,1.610,0.00,0.00,0.00,0.0,1
0,0,0,0,0,0,1.288,0.00,0.00,0.00,0.0,0
1152,1151,40,1600,440,959,2.001,0.00,0.00,0.00,0.0,0
1152,1024,127,1600,959,1375,1.431,0.00,0.00,0.00,0.0,1
0,0,0,0,0,0,1.342,0.00,0.00,0.00,0.0,0
1536,1151,34,3308,1375,1983,2.923,0.00,0.00,0.00,0.0,0
1536,1408,128,3308,1983,2617,1.688,0.00,0.00,0.00,0.0,1
0,0,0,0,0,0,1.463,0.00,0.00,0.00,0.0,0
2688,1536,0,5768,2617,3460,4.002,0.00,0.00,0.00,0.0,0
2688,2431,255,5768,3460,4512,2.385,0.00,0.00,0.00,0.0,1
2688,2687,256,5768,4512,5755,3.292,0.00,0.00,0.00,0.0,1
0,0,0,0,0,0,3.945,0.00,0.00,0.00,0.0,0
5376,2688,0,11888,5755,7132,9.224,0.00,0.00,0.01,0.0,0
5376,4800,575,11888,7132,9027,6.903,0.00,0.00,0.01,0.0,1
5376,5375,576,11888,9027,11747,7.073,0.00,0.00,0.01,0.0,1
0,0,0,0,0,0,6.410,0.00,0.00,0.01,0.0,0
10880,5376,387,23976,11747,14383,15.955,0.02,0.00,0.02,0.02,0
10880,9728,1152,23976,14383,18415,15.247,0.00,0.00,0.01,0.0,1
10880,10880,1151,23976,18415,23936,16.573,0.02,0.00,0.02,0.02,1
0,0,0,0,0,0,11.699,0.00,0.00,0.01,0.0,0
21888,10879,1080,48396,23936,29035,27.518,0.03,0.00,0.03,0.03,0
21888,19520,2367,48396,29035,39344,29.863,0.02,0.00,0.03,0.02,1
0,0,0,0,0,0,36.219,0.03,0.00,0.04,0.03,0
44288,21887,2244,98260,39344,58955,49.031,0.03,0.00,0.05,0.03,0
44288,39424,4863,98260,58955,93487,63.940,0.05,0.00,0.06,0.05,1
0,0,0,0,0,0,68.973,0.06,0.00,0.07,0.06,0
99712,44287,1011,221480,93487,132888,135.051,0.12,0.00,0.14,0.12,0
99712,88640,11072,221480,132888,210430,186.974,0.16,0.02,0.19,0.18,1
0,0,0,0,0,0,223.517,0.19,0.00,0.22,0.19,0
224448,99712,10929,498636,210430,299180,298.193,0.23,0.00,0.30,0.23,0
224448,199552,24895,498636,299180,473810,396.943,0.34,0.03,0.40,0.37,1
0,0,0,0,0,0,410.822,0.31,0.06,0.41,0.37,0
505152,224447,24803,1122376,473810,673423,567.666,0.56,0.00,0.57,0.56,0
505152,449088,56064,1122376,673423,1066420,920.665,0.84,0.08,0.92,0.9199999999999999,1
0,0,0,0,0,0,734.197,0.67,0.06,0.73,0.73,0
1075200,505152,55950,2389376,1066420,1462860,1362.290,1.28,0.00,1.35,1.28,0
1075200,955776,119423,2389376,1462860,2299178,1893.022,1.59,0.28,1.89,1.87,1
0,0,0,0,0,0,0.116,0.00,0.00,0.00,0.0,0
1075200,1075199,890765,2389376,2299178,2389375,3349.326,3.23,0.02,3.35,3.25,0
1075200,1075199,1075197,2389376,2389375,2389375,2750.840,2.69,0.00,2.75,2.69,0
1075200,1075199,1075199,2389376,2389375,2389375,2692.468,2.69,0.00,2.69,2.69,0
1075200,1075199,1075195,2389376,2389375,2389375,3702.170,3.50,0.02,3.71,3.52,0
1075200,1075199,1075199,2389376,2389376,2389376,2928.174,2.75,0.00,2.93,2.75,0
1075200,1075199,1075199,2389376,2389376,2389376,2820.700,2.73,0.00,2.82,2.73,0
1075200,1075199,1075199,2389376,2389376,2389376,2794.743,2.69,0.00,2.80,2.69,0
1075200,1075199,1075199,2389376,2389376,2389376,2774.729,2.62,0.00,2.77,2.62,0
1075200,1075199,1075198,2389376,2389376,2389375,3401.996,3.36,0.02,3.40,3.38,0
1075200,1075199,1075198,2389376,2389375,2389375,2738.106,2.64,0.00,2.74,2.64,0
