DefNew (allocated space)(KB),DefNew (Before GC)(KB),DefNew (After GC)(KB),Tenured (allocated space)(KB),Tenured (Before GC)(KB),Tenured (After GC)(KB),GC Pause Time(ms),User(s),Sys(s),Real Time(s),CPU Time(s),"GC/FULL-GC(1->GC,0->FULL-GC)"
1152,1023,127,768,0,439,2.501,0.00,0.00,0.00,0.0,1
0,0,0,0,0,0,1.792,0.00,0.00,0.00,0.0,0
1152,1151,40,1600,439,959,1.959,0.00,0.00,0.00,0.0,0
1152,1024,127,1600,959,1375,1.594,0.00,0.00,0.00,0.0,1
0,0,0,0,0,0,1.230,0.00,0.00,0.00,0.0,0
1536,1151,35,3308,1375,1983,3.282,0.00,0.00,0.00,0.0,0
1536,1408,128,3308,1983,2617,1.647,0.00,0.00,0.00,0.0,1
0,0,0,0,0,0,2.243,0.00,0.00,0.00,0.0,0
2688,1536,0,5768,2617,3460,4.950,0.00,0.00,0.01,0.0,0
2688,2431,255,5768,3460,4512,3.594,0.00,0.00,0.00,0.0,1
2688,2687,256,5768,4512,5755,4.495,0.00,0.00,0.00,0.0,1
0,0,0,0,0,0,4.652,0.00,0.00,0.00,0.0,0
5376,2688,0,11888,5755,7132,13.137,0.02,0.00,0.01,0.02,0
5376,4800,575,11888,7132,9027,5.511,0.00,0.00,0.01,0.0,1
5376,5375,576,11888,9027,11746,7.640,0.00,0.00,0.01,0.0,1
0,0,0,0,0,0,6.322,0.00,0.00,0.01,0.0,0
10880,5376,387,23976,11746,14383,14.217,0.02,0.00,0.01,0.02,0
10880,9728,1151,23976,14383,18415,13.100,0.00,0.00,0.01,0.0,1
10880,10879,1151,23976,18415,23936,12.064,0.00,0.00,0.01,0.0,1
0,0,0,0,0,0,11.137,0.00,0.00,0.01,0.0,0
21888,10879,1080,48396,23936,29035,28.563,0.03,0.00,0.03,0.03,0
21888,19520,2367,48396,29035,39368,32.451,0.02,0.00,0.03,0.02,1
0,0,0,0,0,0,37.340,0.02,0.00,0.04,0.02,0
44288,21887,2269,98260,39368,58955,50.231,0.05,0.00,0.05,0.05,0
44288,39424,4864,98260,58955,93487,68.129,0.05,0.02,0.07,0.07,1
0,0,0,0,0,0,75.047,0.05,0.00,0.08,0.05,0
99712,44288,1017,221480,93487,132887,138.808,0.14,0.00,0.14,0.14,0
99712,88640,11071,221480,132887,210429,146.214,0.11,0.03,0.15,0.14,1
0,0,0,0,0,0,166.814,0.09,0.06,0.17,0.15,0
224448,99711,10932,498636,210429,299179,244.654,0.25,0.00,0.24,0.25,0
224448,199552,24895,498636,299179,473810,354.709,0.28,0.06,0.35,0.34,1
0,0,0,0,0,0,394.957,0.33,0.06,0.39,0.39,0
505152,224447,24801,1122376,473810,673423,587.239,0.53,0.02,0.59,0.55,0
505152,449088,56064,1122376,673423,1066421,823.991,0.58,0.17,0.82,0.75,1
0,0,0,0,0,0,730.388,0.64,0.08,0.73,0.72,0
1098496,505152,55885,2440980,1066421,1464587,1171.172,1.17,0.02,1.17,1.19,0
1098496,976448,122048,2440980,1464587,2318959,1765.490,1.52,0.22,1.76,1.74,1
0,0,0,0,0,0,1835.515,1.34,0.44,1.84,1.78,0
2471680,1098496,27707,5492520,2318959,3295511,3373.154,3.31,0.06,3.37,3.37,0
2471680,2197056,274623,5492520,3295511,5217913,5465.028,3.45,1.95,5.46,5.4,1
0,0,0,0,0,0,5350.397,3.33,1.98,5.35,5.3100000000000005,0
5160960,2471679,274480,11468800,5217913,7415083,6193.012,6.08,0.03,6.19,6.11,0
5160960,4353880,573439,11468800,7415083,11145579,19230.253,6.80,8.88,19.23,15.68,1
0,0,0,0,0,0,0.142,0.00,0.00,0.00,0.0,0
5160960,5160959,5142629,11468800,11145579,11145579,118216.425,10.77,38.81,118.22,49.58,0
5160960,5160959,5160959,11468800,11468799,11468799,126165.496,9.94,44.58,126.17,54.519999999999996,0
5160960,5160959,5160959,11468800,11468799,11075579,154867.973,12.66,49.95,154.87,62.61,0
5160960,5160959,5160959,11468800,11468799,11468799,110058.579,11.20,35.03,110.06,46.230000000000004,0
5160960,5160959,5160959,11468800,11468799,11468799,132507.537,11.17,44.66,132.51,55.83,0
5160960,5160959,5160959,11468800,11468800,11468800,129899.637,10.69,40.92,129.90,51.61,0
5160960,5160959,5160959,11468800,11468800,11468798,157499.341,13.25,57.98,157.50,71.22999999999999,0
5160960,5160960,5160959,11468800,11468799,11468799,121171.196,10.59,40.12,121.17,50.709999999999994,0
5160960,5160959,5160959,11468800,11468799,11468796,164537.570,11.78,57.33,164.54,69.11,0
