DefNew (allocated space)(KB),DefNew (Before GC)(KB),DefNew (After GC)(KB),Tenured (allocated space)(KB),Tenured (Before GC)(KB),Tenured (After GC)(KB),GC Pause Time(ms),User(s),Sys(s),Real Time(s),CPU Time(s),"GC/FULL-GC(1->GC,0->FULL-GC)"
1152,1023,127,768,0,439,1.562,0.00,0.00,0.00,0.0,1
0,0,0,0,0,0,1.174,0.00,0.00,0.00,0.0,0
1152,1151,41,1600,439,959,2.097,0.00,0.00,0.00,0.0,0
1152,1024,127,1600,959,1375,1.341,0.00,0.00,0.00,0.0,1
0,0,0,0,0,0,1.435,0.00,0.00,0.00,0.0,0
1536,1151,35,3308,1375,1983,2.949,0.00,0.00,0.00,0.0,0
1536,1408,128,3308,1983,2617,1.852,0.00,0.00,0.00,0.0,1
0,0,0,0,0,0,2.040,0.00,0.00,0.00,0.0,0
2688,1536,0,5768,2617,3460,3.762,0.00,0.00,0.00,0.0,0
2688,2431,255,5768,3460,4513,2.568,0.00,0.00,0.00,0.0,1
2688,2687,255,5768,4513,5755,3.150,0.00,0.00,0.00,0.0,1
0,0,0,0,0,0,3.295,0.00,0.00,0.00,0.0,0
5376,2687,0,11888,5755,7131,9.434,0.00,0.00,0.01,0.0,0
5376,4800,575,11888,7131,9026,5.686,0.00,0.00,0.01,0.0,1
5376,5375,576,11888,9026,11746,6.606,0.00,0.00,0.01,0.0,1
0,0,0,0,0,0,5.458,0.00,0.00,0.01,0.0,0
10880,5376,386,23976,11746,14383,13.691,0.02,0.00,0.01,0.02,0
10880,9728,1152,23976,14383,18414,12.986,0.00,0.00,0.01,0.0,1
10880,10880,1152,23976,18414,23935,12.409,0.00,0.00,0.01,0.0,1
0,0,0,0,0,0,11.464,0.00,0.00,0.01,0.0,0
21888,10880,1079,48396,23935,29035,25.384,0.03,0.00,0.02,0.03,0
21888,19520,2367,48396,29035,41019,30.343,0.02,0.00,0.03,0.02,1
0,0,0,0,0,0,35.549,0.02,0.02,0.03,0.04,0
45440,21887,2367,100848,41019,60508,49.117,0.03,0.00,0.05,0.03,0
45440,40448,4991,100848,60508,93888,63.680,0.03,0.02,0.06,0.05,1
0,0,0,0,0,0,73.794,0.08,0.00,0.07,0.08,0
100864,45439,3057,224080,93888,134448,132.564,0.12,0.00,0.13,0.12,0
100864,89664,11199,224080,134448,212886,174.746,0.09,0.02,0.17,0.11,1
0,0,0,0,0,0,180.975,0.11,0.05,0.18,0.16,0
226944,100863,11166,504248,212886,302548,256.912,0.23,0.00,0.26,0.23,0
226944,201728,25215,504248,302548,479034,353.719,0.17,0.14,0.35,0.31000000000000005,1
0,0,0,0,0,0,385.604,0.30,0.05,0.39,0.35,0
510656,226943,25182,1134608,479034,680764,562.008,0.55,0.00,0.56,0.55,0
510656,453952,56703,1134608,680764,1077981,777.509,0.69,0.08,0.78,0.7699999999999999,1
0,0,0,0,0,0,729.001,0.64,0.08,0.73,0.72,0
1108224,510655,56622,2462648,1077981,1477587,1164.601,1.12,0.02,1.16,1.1400000000000001,0
1108224,985088,123136,2462648,1477587,2339508,1736.513,1.42,0.30,1.74,1.72,1
0,0,0,0,0,0,1723.600,1.38,0.30,1.72,1.68,0
2493568,1108224,28826,5541116,2339508,3324668,3382.695,3.30,0.02,3.38,3.32,0
2493568,2216512,277056,5541116,3324668,5264095,3990.165,3.36,0.56,3.99,3.92,1
0,0,0,0,0,0,4291.275,3.55,0.56,4.29,4.109999999999999,0
3256320,2493568,521343,7236288,5264095,7236287,6749.249,6.70,0.00,6.75,6.7,0
3256320,3256319,3256291,7236288,7236287,7236287,8892.148,8.62,0.00,8.89,8.62,0
3256320,3256319,3256319,7236288,7236287,7236287,8588.674,8.12,0.00,8.59,8.12,0
3256320,3256319,3125243,7236288,7236287,7236287,10523.206,10.25,0.00,10.52,10.25,0
3256320,3256319,3256319,7236288,7236287,7236287,8345.517,8.20,0.00,8.35,8.2,0
3256320,3256319,3256319,7236288,7236287,7236287,8337.024,8.19,0.00,8.34,8.19,0
3256320,3256319,3256319,7236288,7236287,7236287,8245.456,8.05,0.00,8.25,8.05,0
3256320,3256319,3256318,7236288,7236287,7236287,10405.925,10.25,0.00,10.41,10.25,0
3256320,3256319,3256318,7236288,7236287,7236287,8314.208,8.02,0.00,8.31,8.02,0
