DefNew (allocated space)(KB),DefNew (Before GC)(KB),DefNew (After GC)(KB),Tenured (allocated space)(KB),Tenured (Before GC)(KB),Tenured (After GC)(KB),GC Pause Time(ms),User(s),Sys(s),Real Time(s),CPU Time(s),"GC/FULL-GC(1->GC,0->FULL-GC)"
1152,1023,127,768,0,440,1.839,0.00,0.00,0.00,0.0,1
0,0,0,0,0,0,1.118,0.00,0.00,0.00,0.0,0
1152,1151,40,1600,440,959,1.877,0.00,0.00,0.00,0.0,0
1152,1024,128,1600,959,1375,1.700,0.00,0.00,0.00,0.0,1
0,0,0,0,0,0,1.127,0.00,0.00,0.00,0.0,0
1536,1152,35,3308,1375,1983,2.732,0.00,0.00,0.00,0.0,0
1536,1408,128,3308,1983,2617,1.969,0.00,0.00,0.00,0.0,1
0,0,0,0,0,0,1.917,0.00,0.00,0.00,0.0,0
2688,1536,0,5768,2617,3460,4.775,0.00,0.00,0.00,0.0,0
2688,2432,255,5768,3460,4512,2.669,0.00,0.00,0.00,0.0,1
2688,2687,256,5768,4512,5755,2.990,0.00,0.00,0.00,0.0,1
0,0,0,0,0,0,3.321,0.00,0.00,0.00,0.0,0
5376,2688,0,11888,5755,7132,9.518,0.00,0.00,0.01,0.0,0
5376,4800,576,11888,7132,9027,4.733,0.00,0.00,0.00,0.0,1
5376,5376,576,11888,9027,11747,6.893,0.00,0.00,0.01,0.0,1
0,0,0,0,0,0,6.498,0.00,0.00,0.01,0.0,0
10880,5376,387,23976,11747,14383,14.063,0.02,0.00,0.01,0.02,0
10880,9728,1151,23976,14383,18415,13.159,0.00,0.00,0.01,0.0,1
10880,10879,1151,23976,18415,23936,11.850,0.00,0.00,0.01,0.0,1
0,0,0,0,0,0,11.209,0.00,0.00,0.01,0.0,0
21888,10879,1080,48396,23936,29035,24.973,0.03,0.00,0.02,0.03,0
21888,19520,2367,48396,29035,41014,31.065,0.02,0.00,0.03,0.02,1
0,0,0,0,0,0,35.785,0.03,0.00,0.04,0.03,0
45568,21887,2187,101140,41014,60683,47.628,0.05,0.00,0.05,0.05,0
45568,40512,5055,101140,60683,96114,65.282,0.05,0.02,0.07,0.07,1
0,0,0,0,0,0,77.946,0.06,0.00,0.08,0.06,0
102592,45567,1084,227880,96114,136727,132.900,0.14,0.00,0.13,0.14,0
102592,91200,11391,227880,136727,216509,156.020,0.14,0.00,0.16,0.14,1
0,0,0,0,0,0,173.684,0.14,0.02,0.17,0.16,0
230848,102591,11379,512820,216509,307691,263.571,0.27,0.00,0.26,0.27,0
230848,205248,25599,512820,307691,487314,376.500,0.31,0.05,0.38,0.36,1
0,0,0,0,0,0,393.938,0.33,0.03,0.39,0.36,0
518976,230847,25508,1153260,487314,691955,566.007,0.55,0.00,0.57,0.55,0
518976,461312,57664,1153260,691955,1095576,790.178,0.62,0.16,0.79,0.78,1
0,0,0,0,0,0,790.688,0.69,0.08,0.79,0.7699999999999999,0
983040,518976,57610,2184576,1095576,1505840,1242.670,1.20,0.02,1.24,1.22,0
0,0,0,0,0,0,1640.859,1.44,0.19,1.64,1.63,0
983040,873856,166417,2184576,1505840,2184575,2387.657,2.33,0.02,2.39,2.35,0
983040,983039,983018,2184576,2184575,2184575,2562.705,2.55,0.00,2.56,2.55,0
983040,983039,983039,2184576,2184575,2184575,2424.429,2.41,0.00,2.42,2.41,0
983040,983039,917498,2184576,2184575,2184575,3055.833,3.02,0.00,3.06,3.02,0
983040,983039,983039,2184576,2184575,2184575,2451.927,2.42,0.00,2.45,2.42,0
983040,983039,983039,2184576,2184575,2184575,2658.709,2.56,0.00,2.66,2.56,0
983040,983039,983039,2184576,2184576,2184576,2508.822,2.44,0.00,2.51,2.44,0
983040,983039,983038,2184576,2184576,2184576,3136.015,3.12,0.00,3.14,3.12,0
983040,983039,983036,2184576,2184576,2184575,3314.579,3.20,0.00,3.32,3.2,0
