DefNew (allocated space)(KB),DefNew (Before GC)(KB),DefNew (After GC)(KB),Tenured (allocated space)(KB),Tenured (Before GC)(KB),Tenured (After GC)(KB),GC Pause Time(ms),User(s),Sys(s),Real Time(s),CPU Time(s),"GC/FULL-GC(1->GC,0->FULL-GC)"
1152,1023,127,768,0,439,1.717,0.00,0.02,0.00,0.02,1
0,0,0,0,0,0,1.367,0.00,0.00,0.00,0.0,0
1152,1151,40,1600,439,959,2.092,0.00,0.00,0.00,0.0,0
1152,1024,127,1600,959,1375,1.873,0.00,0.00,0.00,0.0,1
0,0,0,0,0,0,1.322,0.00,0.00,0.00,0.0,0
1536,1151,35,3308,1375,1983,3.039,0.00,0.00,0.00,0.0,0
1536,1407,127,3308,1983,2617,1.923,0.00,0.00,0.00,0.0,1
0,0,0,0,0,0,1.640,0.00,0.00,0.00,0.0,0
2688,1535,0,5768,2617,3460,3.745,0.00,0.00,0.00,0.0,0
2688,2431,256,5768,3460,4512,2.368,0.00,0.00,0.00,0.0,1
2688,2688,255,5768,4512,5755,2.862,0.00,0.00,0.00,0.0,1
0,0,0,0,0,0,2.840,0.00,0.00,0.00,0.0,0
5376,2687,0,11888,5755,7132,8.689,0.00,0.00,0.01,0.0,0
5376,4800,575,11888,7132,9027,6.403,0.00,0.00,0.01,0.0,1
5376,5375,576,11888,9027,11746,7.282,0.02,0.00,0.01,0.02,1
0,0,0,0,0,0,5.570,0.00,0.00,0.00,0.0,0
10880,5376,386,23976,11746,14384,14.011,0.02,0.00,0.02,0.02,0
10880,9728,1151,23976,14384,18415,13.600,0.00,0.00,0.01,0.0,1
10880,10879,1151,23976,18415,23936,11.664,0.00,0.00,0.01,0.0,1
0,0,0,0,0,0,11.586,0.00,0.00,0.01,0.0,0
21888,10879,1080,48396,23936,29036,25.719,0.03,0.00,0.03,0.03,0
21888,19520,2368,48396,29036,39344,29.488,0.02,0.00,0.03,0.02,1
0,0,0,0,0,0,35.948,0.02,0.02,0.04,0.04,0
44288,21888,2245,98260,39344,58955,50.483,0.05,0.00,0.05,0.05,0
44288,39424,4863,98260,58955,93487,62.052,0.03,0.02,0.06,0.05,1
0,0,0,0,0,0,73.365,0.06,0.00,0.07,0.06,0
99712,44287,1011,221480,93487,132887,131.258,0.12,0.00,0.13,0.12,0
99712,88640,11071,221480,132887,210430,147.541,0.12,0.02,0.15,0.13999999999999999,1
0,0,0,0,0,0,168.940,0.14,0.02,0.17,0.16,0
224448,99711,10929,498636,210430,299179,244.334,0.23,0.00,0.24,0.23,0
224448,199552,24895,498636,299179,473810,342.722,0.27,0.06,0.34,0.33,1
0,0,0,0,0,0,379.679,0.34,0.02,0.38,0.36000000000000004,0
505152,224447,24803,1122376,473810,673424,531.100,0.53,0.00,0.53,0.53,0
505152,449088,56063,1122376,673424,1066420,781.905,0.62,0.12,0.78,0.74,1
0,0,0,0,0,0,732.221,0.56,0.14,0.73,0.7000000000000001,0
1098496,505151,55886,2440980,1066420,1464587,1149.234,1.12,0.02,1.15,1.1400000000000001,0
1098496,976448,122048,2440980,1464587,2318959,1748.041,1.52,0.22,1.75,1.74,1
0,0,0,0,0,0,1709.871,1.36,0.34,1.71,1.7000000000000002,0
2471680,1098496,27706,5492520,2318959,3295511,3339.136,3.33,0.00,3.34,3.33,0
2471680,2197056,274623,5492520,3295511,5217914,3844.939,3.17,0.61,3.85,3.78,1
0,0,0,0,0,0,0.130,0.00,0.00,0.00,0.0,0
2519040,2471679,2197048,5597888,5217914,5492519,6795.695,6.59,0.12,6.80,6.71,0
2519040,2519040,2519039,5597888,5597887,5597887,6860.411,6.66,0.00,6.86,6.66,0
2519040,2519039,2519039,5597888,5597887,5597887,6154.655,6.09,0.00,6.15,6.09,0
2519040,2519039,2491717,5597888,5597887,5494134,7847.417,7.83,0.00,7.85,7.83,0
2519040,2519039,2519039,5597888,5597887,5597887,6236.519,6.22,0.00,6.24,6.22,0
2519040,2519039,2519039,5597888,5597887,5597887,6221.381,6.20,0.00,6.22,6.2,0
2519040,2519039,2519039,5597888,5597887,5597887,6218.732,6.19,0.00,6.22,6.19,0
2519040,2519039,2519039,5597888,5597887,5597886,7398.379,7.38,0.00,7.40,7.38,0
2519040,2519039,2519039,5597888,5597887,5597887,6333.088,6.27,0.00,6.33,6.27,0
2519040,2519039,2519039,5597888,5597887,5597884,7488.521,7.39,0.03,7.49,7.42,0
