DefNew (allocated space)(KB),DefNew (Before GC)(KB),DefNew (After GC)(KB),Tenured (allocated space)(KB),Tenured (Before GC)(KB),Tenured (After GC)(KB),GC Pause Time(ms),User(s),Sys(s),Real Time(s),CPU Time(s),"GC/FULL-GC(1->GC,0->FULL-GC)"
1152,1023,127,768,0,439,2.050,0.00,0.00,0.00,0.0,1
0,0,0,0,0,0,1.230,0.00,0.00,0.00,0.0,0
1152,1151,40,1600,439,959,1.943,0.00,0.00,0.00,0.0,0
1152,1024,128,1600,959,1374,1.453,0.00,0.00,0.00,0.0,1
0,0,0,0,0,0,1.284,0.00,0.00,0.00,0.0,0
1536,1152,35,3308,1374,1983,3.127,0.00,0.00,0.00,0.0,0
1536,1407,127,3308,1983,2617,1.698,0.00,0.00,0.00,0.0,1
0,0,0,0,0,0,1.646,0.00,0.00,0.00,0.0,0
2688,1535,0,5768,2617,3459,4.075,0.00,0.00,0.00,0.0,0
2688,2432,256,5768,3459,4512,2.573,0.00,0.00,0.00,0.0,1
2688,2688,256,5768,4512,5755,2.848,0.00,0.00,0.00,0.0,1
0,0,0,0,0,0,3.080,0.00,0.00,0.00,0.0,0
5376,2688,0,11888,5755,7132,8.072,0.00,0.00,0.01,0.0,0
5376,4800,575,11888,7132,9027,4.770,0.00,0.00,0.00,0.0,1
5376,5375,576,11888,9027,11746,6.154,0.02,0.00,0.01,0.02,1
0,0,0,0,0,0,5.820,0.00,0.00,0.01,0.0,0
10880,5376,402,23976,11746,14383,14.579,0.02,0.00,0.02,0.02,0
10880,9728,1152,23976,14383,18403,13.226,0.00,0.00,0.01,0.0,1
10880,10880,1151,23976,18403,23925,11.899,0.00,0.00,0.01,0.0,1
0,0,0,0,0,0,10.516,0.00,0.00,0.01,0.0,0
21888,10879,1068,48396,23925,29035,24.336,0.03,0.00,0.02,0.03,0
21888,19520,2368,48396,29035,39312,28.057,0.02,0.00,0.03,0.02,1
0,0,0,0,0,0,35.125,0.03,0.00,0.03,0.03,0
44160,21888,2367,98000,39312,58798,46.141,0.03,0.00,0.05,0.03,0
44160,39296,4864,98000,58798,91152,59.773,0.05,0.00,0.06,0.05,1
0,0,0,0,0,0,70.523,0.06,0.00,0.07,0.06,0
97920,44160,3042,217416,91152,130447,130.542,0.12,0.00,0.13,0.12,0
97920,87104,10815,217416,130447,206707,147.419,0.16,0.00,0.15,0.16,1
0,0,0,0,0,0,161.865,0.14,0.02,0.16,0.16,0
220544,97919,10633,489940,206707,293964,234.060,0.22,0.00,0.23,0.22,0
220544,196096,24447,489940,293964,465585,327.001,0.27,0.06,0.33,0.33,1
0,0,0,0,0,0,366.455,0.31,0.05,0.37,0.36,0
496320,220543,24444,1102760,465585,661655,524.413,0.53,0.00,0.52,0.53,0
496320,441216,55103,1102760,661655,1047738,753.850,0.59,0.14,0.75,0.73,1
0,0,0,0,0,0,710.782,0.56,0.14,0.71,0.7000000000000001,0
1078464,496319,55092,2396448,1047738,1437868,1129.828,1.11,0.00,1.13,1.11,0
1078464,958656,119807,2396448,1437868,2276686,1704.352,1.48,0.23,1.70,1.71,1
0,0,0,0,0,0,1669.700,1.33,0.31,1.67,1.6400000000000001,0
2426688,1078463,25482,5392380,2276686,3235427,3287.815,3.30,0.02,3.29,3.32,0
2426688,2157120,269567,5392380,3235427,5122947,3735.585,3.28,0.45,3.74,3.73,1
0,0,0,0,0,0,0.129,0.00,0.00,0.00,0.0,0
2426688,2426687,2157227,6212288,5122947,5392379,6521.100,6.42,0.06,6.52,6.4799999999999995,0
2426688,2426688,2426688,6212288,6212287,6212287,6778.558,6.61,0.00,6.78,6.61,0
2426688,2426688,2314994,6212288,6212287,6192904,8554.548,8.44,0.00,8.56,8.44,0
2426688,2426688,2426688,6212288,6212287,6212287,6655.516,6.61,0.00,6.65,6.61,0
2426688,2426688,2426688,6212288,6212287,6212287,6635.021,6.62,0.00,6.64,6.62,0
2426688,2426688,2426688,6212288,6212288,6212288,6747.332,6.67,0.02,6.75,6.6899999999999995,0
2426688,2426688,2426688,6212288,6212288,6212286,7952.607,7.84,0.00,7.95,7.84,0
2426688,2426688,2426688,6212288,6212287,6212284,8138.904,7.98,0.00,8.14,7.98,0
