DefNew (allocated space)(KB),DefNew (Before GC)(KB),DefNew (After GC)(KB),Tenured (allocated space)(KB),Tenured (Before GC)(KB),Tenured (After GC)(KB),GC Pause Time(ms),User(s),Sys(s),Real Time(s),CPU Time(s),"GC/FULL-GC(1->GC,0->FULL-GC)"
1152,1023,127,768,0,439,1.607,0.00,0.00,0.00,0.0,1
0,0,0,0,0,0,1.374,0.00,0.00,0.00,0.0,0
1152,1151,41,1600,439,959,1.919,0.00,0.00,0.00,0.0,0
1152,1024,127,1600,959,1375,1.399,0.00,0.00,0.00,0.0,1
0,0,0,0,0,0,1.033,0.00,0.00,0.00,0.0,0
1536,1151,35,3308,1375,1983,2.506,0.00,0.00,0.00,0.0,0
1536,1408,128,3308,1983,2617,1.812,0.00,0.00,0.00,0.0,1
0,0,0,0,0,0,1.427,0.00,0.00,0.00,0.0,0
2688,1536,0,5768,2617,3460,3.707,0.00,0.00,0.00,0.0,0
2688,2431,255,5768,3460,4513,2.807,0.00,0.00,0.00,0.0,1
2688,2687,255,5768,4513,5755,2.872,0.02,0.00,0.00,0.02,1
0,0,0,0,0,0,3.328,0.00,0.00,0.00,0.0,0
5376,2687,0,11888,5755,7131,9.203,0.00,0.00,0.01,0.0,0
5376,4800,575,11888,7131,9026,4.969,0.00,0.00,0.00,0.0,1
5376,5375,576,11888,9026,11746,6.251,0.00,0.00,0.01,0.0,1
0,0,0,0,0,0,6.015,0.02,0.00,0.01,0.02,0
10880,5376,402,23976,11746,14383,13.121,0.00,0.00,0.01,0.0,0
10880,9728,1152,23976,14383,18405,12.852,0.00,0.00,0.01,0.0,1
10880,10880,1152,23976,18405,23927,12.663,0.00,0.00,0.01,0.0,1
0,0,0,0,0,0,10.918,0.00,0.00,0.01,0.0,0
21888,10880,1069,48396,23927,29035,24.070,0.03,0.00,0.02,0.03,0
21888,19520,2368,48396,29035,39329,27.499,0.02,0.00,0.03,0.02,1
0,0,0,0,0,0,35.287,0.03,0.00,0.03,0.03,0
44288,21888,2232,98260,39329,58955,46.088,0.03,0.00,0.05,0.03,0
44288,39424,4863,98260,58955,93488,61.670,0.05,0.00,0.06,0.05,1
0,0,0,0,0,0,69.758,0.05,0.02,0.07,0.07,0
99712,44287,1017,221480,93488,132887,128.817,0.12,0.00,0.13,0.12,0
99712,88640,11072,221480,132887,210429,145.749,0.12,0.02,0.14,0.13999999999999999,1
0,0,0,0,0,0,163.957,0.08,0.08,0.16,0.16,0
224448,99712,10925,498636,210429,299179,238.609,0.25,0.00,0.24,0.25,0
224448,199552,24895,498636,299179,473810,336.435,0.30,0.03,0.34,0.32999999999999996,1
0,0,0,0,0,0,377.404,0.27,0.08,0.38,0.35000000000000003,0
505152,224447,24802,1122376,473810,673423,539.718,0.53,0.00,0.54,0.53,0
505152,449088,56064,1122376,673423,1066417,766.241,0.64,0.12,0.77,0.76,1
0,0,0,0,0,0,714.621,0.58,0.11,0.71,0.69,0
1097216,505152,55947,2438100,1066417,1462859,1129.461,1.12,0.00,1.13,1.12,0
1097216,975360,121856,2438100,1462859,2316331,1694.241,1.45,0.23,1.69,1.68,1
0,0,0,0,0,0,1631.694,1.41,0.20,1.63,1.6099999999999999,0
2088960,1097216,27635,4642176,2316331,3291671,3223.303,3.22,0.00,3.22,3.22,0
0,0,0,0,0,0,3405.510,2.97,0.42,3.40,3.39,0
2088960,1856896,506358,4642176,3291671,4642176,4368.985,4.34,0.00,4.37,4.34,0
2088960,2088959,2088940,4642176,4642176,4642176,5337.936,5.31,0.00,5.34,5.31,0
2088960,2088959,2088959,4642176,4642176,4642176,5026.785,5.03,0.00,5.03,5.03,0
2088960,2088959,1957883,4642176,4642176,4642175,6452.570,6.42,0.00,6.45,6.42,0
2088960,2088959,2088959,4642176,4642175,4642175,5177.281,5.16,0.00,5.18,5.16,0
2088960,2088959,2088959,4642176,4642175,4642175,5144.194,5.16,0.00,5.14,5.16,0
2088960,2088960,2088960,4642176,4642175,4642175,5139.288,5.11,0.00,5.14,5.11,0
2088960,2088960,2088958,4642176,4642175,4642176,6464.676,6.45,0.00,6.46,6.45,0
2088960,2088959,2088958,4642176,4642176,4642176,5290.643,5.03,0.00,5.29,5.03,0
