DefNew (allocated space)(KB),DefNew (Before GC)(KB),DefNew (After GC)(KB),Tenured (allocated space)(KB),Tenured (Before GC)(KB),Tenured (After GC)(KB),GC Pause Time(ms),User(s),Sys(s),Real Time(s),CPU Time(s),"GC/FULL-GC(1->GC,0->FULL-GC)"
1152,1023,127,768,0,439,1.650,0.00,0.00,0.00,0.0,1
0,0,0,0,0,0,1.301,0.00,0.00,0.00,0.0,0
1152,1151,40,1600,439,959,2.368,0.00,0.00,0.00,0.0,0
1152,1024,127,1600,959,1375,1.582,0.00,0.00,0.00,0.0,1
0,0,0,0,0,0,1.558,0.00,0.00,0.00,0.0,0
1536,1151,35,3308,1375,1983,3.290,0.00,0.00,0.00,0.0,0
1536,1408,127,3308,1983,2617,2.003,0.00,0.00,0.00,0.0,1
0,0,0,0,0,0,1.643,0.00,0.00,0.00,0.0,0
2688,1535,0,5768,2617,3460,4.617,0.00,0.00,0.00,0.0,0
2688,2431,255,5768,3460,4512,3.182,0.00,0.00,0.00,0.0,1
2688,2687,255,5768,4512,5755,3.912,0.02,0.00,0.00,0.02,1
0,0,0,0,0,0,3.731,0.00,0.00,0.00,0.0,0
5376,2687,0,11888,5755,7132,10.026,0.00,0.00,0.01,0.0,0
5376,4800,575,11888,7132,9027,6.862,0.00,0.00,0.01,0.0,1
5376,5375,576,11888,9027,11746,6.541,0.00,0.00,0.01,0.0,1
0,0,0,0,0,0,7.541,0.02,0.00,0.01,0.02,0
10880,5376,386,23976,11746,14384,15.290,0.03,0.00,0.02,0.03,0
10880,9728,1151,23976,14384,18415,12.833,0.02,0.00,0.01,0.02,1
10880,10879,1151,23976,18415,23936,11.731,0.00,0.00,0.01,0.0,1
0,0,0,0,0,0,11.230,0.00,0.00,0.01,0.0,0
21888,10879,1080,48396,23936,29036,25.194,0.03,0.00,0.03,0.03,0
21888,19520,2367,48396,29036,41014,31.700,0.02,0.00,0.03,0.02,1
0,0,0,0,0,0,36.991,0.03,0.00,0.04,0.03,0
45568,21887,2187,101140,41014,60683,47.754,0.05,0.00,0.05,0.05,0
45568,40512,5055,101140,60683,96114,67.559,0.03,0.02,0.07,0.05,1
0,0,0,0,0,0,73.813,0.06,0.00,0.07,0.06,0
102592,45567,1084,227880,96114,136727,146.735,0.12,0.00,0.15,0.12,0
102592,91200,11391,227880,136727,216509,165.404,0.14,0.00,0.17,0.14,1
0,0,0,0,0,0,181.888,0.14,0.03,0.18,0.17,0
230848,102591,11379,512820,216509,307691,259.049,0.23,0.00,0.26,0.23,0
230848,205248,25600,512820,307691,487314,354.241,0.30,0.05,0.35,0.35,1
0,0,0,0,0,0,392.685,0.30,0.09,0.39,0.39,0
518976,230848,25508,1153260,487314,691955,552.022,0.53,0.00,0.55,0.53,0
518976,461312,57663,1153260,691955,1095576,844.926,0.67,0.08,0.85,0.75,1
0,0,0,0,0,0,756.856,0.59,0.14,0.76,0.73,0
1129472,518975,57610,2509736,1095576,1505839,1182.173,1.17,0.02,1.18,1.19,0
1129472,1004032,125439,2509736,1505839,2384400,1796.137,1.59,0.17,1.80,1.76,1
0,0,0,0,0,0,1732.880,1.50,0.23,1.73,1.73,0
2457600,1129471,31177,5461376,2384400,3388459,3466.811,3.44,0.00,3.47,3.44,0
2457600,2184576,273023,5461376,3388459,5299983,3798.919,3.33,0.47,3.80,3.8,1
0,0,0,0,0,0,0.131,0.00,0.00,0.00,0.0,0
2457600,2457599,2296180,5461376,5299983,5461375,6693.101,6.62,0.05,6.69,6.67,0
2457600,2457599,2457599,5461376,5461375,5461375,6001.439,5.94,0.00,6.00,5.94,0
2457600,2457599,2404729,5461376,5461375,5383170,7695.386,7.67,0.00,7.70,7.67,0
2457600,2457599,2457599,5461376,5461375,5461375,6060.080,5.98,0.03,6.06,6.010000000000001,0
2457600,2457599,2457599,5461376,5461375,5461375,6638.207,6.20,0.00,6.64,6.2,0
2457600,2457599,2457599,5461376,5461375,5461375,7907.021,6.61,0.00,7.91,6.61,0
2457600,2457599,2457599,5461376,5461375,5461374,7483.106,7.44,0.00,7.48,7.44,0
2457600,2457599,2457599,5461376,5461375,5461372,7309.494,7.28,0.00,7.31,7.28,0
