DefNew (allocated space)(KB),DefNew (Before GC)(KB),DefNew (After GC)(KB),Tenured (allocated space)(KB),Tenured (Before GC)(KB),Tenured (After GC)(KB),GC Pause Time(ms),User(s),Sys(s),Real Time(s),CPU Time(s),"GC/FULL-GC(1->GC,0->FULL-GC)"
1152,1023,127,768,0,439,2.011,0.00,0.00,0.00,0.0,1
0,0,0,0,0,0,1.667,0.00,0.00,0.00,0.0,0
1152,1151,40,1600,439,959,2.312,0.00,0.00,0.00,0.0,0
1152,1024,127,1600,959,1375,1.623,0.00,0.00,0.00,0.0,1
0,0,0,0,0,0,1.547,0.00,0.00,0.00,0.0,0
1536,1151,35,3308,1375,1984,3.139,0.00,0.00,0.00,0.0,0
1536,1408,127,3308,1984,2617,2.078,0.00,0.00,0.00,0.0,1
0,0,0,0,0,0,1.768,0.00,0.00,0.00,0.0,0
2688,1535,0,5768,2617,3460,4.754,0.00,0.00,0.01,0.0,0
2688,2432,255,5768,3460,4512,2.627,0.00,0.00,0.00,0.0,1
2688,2687,256,5768,4512,5755,2.853,0.00,0.00,0.00,0.0,1
0,0,0,0,0,0,3.671,0.02,0.00,0.00,0.02,0
5376,2688,0,11888,5755,7132,10.048,0.00,0.00,0.01,0.0,0
5376,4800,575,11888,7132,9027,4.516,0.00,0.00,0.00,0.0,1
5376,5375,576,11888,9027,11747,6.830,0.00,0.00,0.01,0.0,1
0,0,0,0,0,0,6.365,0.00,0.00,0.01,0.0,0
10816,5376,447,23876,11747,14324,13.313,0.02,0.00,0.01,0.02,0
10816,9664,1151,23876,14324,18352,12.482,0.00,0.00,0.01,0.0,1
10816,10815,1152,23876,18352,23839,11.871,0.00,0.00,0.01,0.0,1
0,0,0,0,0,0,10.546,0.00,0.00,0.01,0.0,0
21760,10816,1048,48228,23839,28935,24.247,0.03,0.00,0.02,0.03,0
21760,19392,2367,48228,28935,40665,30.034,0.02,0.00,0.03,0.02,1
0,0,0,0,0,0,35.091,0.03,0.00,0.04,0.03,0
45184,21759,2261,100220,40665,60131,45.747,0.03,0.02,0.04,0.05,0
45184,40192,4991,100220,60131,95302,62.374,0.03,0.03,0.06,0.06,1
0,0,0,0,0,0,70.505,0.05,0.02,0.07,0.07,0
101760,45183,999,226028,95302,135615,134.002,0.11,0.00,0.13,0.11,0
101760,90496,11264,226028,135615,214822,150.336,0.14,0.02,0.15,0.16,1
0,0,0,0,0,0,165.826,0.11,0.05,0.17,0.16,0
229184,101760,11090,509096,214822,305456,247.392,0.23,0.00,0.25,0.23,0
229184,203776,25407,509096,305456,483799,334.892,0.27,0.08,0.34,0.35000000000000003,1
0,0,0,0,0,0,378.281,0.30,0.08,0.38,0.38,0
515840,229183,25224,1146208,483799,687723,547.506,0.52,0.00,0.55,0.52,0
515840,458560,57279,1146208,687723,1088976,774.823,0.70,0.06,0.77,0.76,1
0,0,0,0,0,0,718.554,0.58,0.11,0.72,0.69,0
768000,515839,57105,1706688,1088976,1494948,1156.050,1.16,0.00,1.16,1.16,0
0,0,0,0,0,0,0.097,0.00,0.00,0.00,0.0,0
768000,682688,442248,1706688,1494948,1706687,2212.385,2.14,0.06,2.21,2.2,0
768000,767999,767988,1706688,1706687,1706687,1997.607,1.98,0.00,2.00,1.98,0
768000,767999,767999,1706688,1706687,1706687,1936.878,1.88,0.00,1.94,1.88,0
768000,767999,767995,1706688,1706687,1706687,2428.576,2.42,0.00,2.43,2.42,0
768000,768000,768000,1706688,1706687,1706687,1947.364,1.94,0.00,1.95,1.94,0
768000,768000,768000,1706688,1706687,1706687,1947.158,1.95,0.00,1.95,1.95,0
768000,768000,768000,1706688,1706688,1706688,1934.605,1.92,0.00,1.93,1.92,0
768000,768000,767998,1706688,1706688,1706687,2426.316,2.42,0.00,2.43,2.42,0
768000,767999,767997,1706688,1706687,1706687,2425.312,2.41,0.02,2.43,2.43,0
