DefNew (allocated space)(KB),DefNew (Before GC)(KB),DefNew (After GC)(KB),Tenured (allocated space)(KB),Tenured (Before GC)(KB),Tenured (After GC)(KB),GC Pause Time(ms),User(s),Sys(s),Real Time(s),CPU Time(s),"GC/FULL-GC(1->GC,0->FULL-GC)"
1152,1023,127,768,0,439,1.597,0.00,0.00,0.00,0.0,1
0,0,0,0,0,0,1.298,0.00,0.00,0.00,0.0,0
1152,1151,40,1600,439,959,2.116,0.00,0.00,0.00,0.0,0
1152,1024,127,1600,959,1375,1.613,0.00,0.00,0.00,0.0,1
0,0,0,0,0,0,1.100,0.00,0.00,0.00,0.0,0
1536,1151,35,3308,1375,1983,3.109,0.00,0.00,0.00,0.0,0
1536,1408,127,3308,1983,2617,1.884,0.00,0.00,0.00,0.0,1
0,0,0,0,0,0,1.701,0.00,0.00,0.00,0.0,0
2688,1535,0,5768,2617,3460,3.759,0.00,0.00,0.00,0.0,0
2688,2431,256,5768,3460,4512,3.740,0.00,0.00,0.00,0.0,1
2688,2688,255,5768,4512,5755,3.064,0.00,0.00,0.00,0.0,1
0,0,0,0,0,0,3.352,0.00,0.00,0.00,0.0,0
5376,2687,0,11888,5755,7132,9.174,0.00,0.00,0.01,0.0,0
5376,4800,575,11888,7132,9027,5.073,0.00,0.00,0.01,0.0,1
5376,5375,575,11888,9027,11747,6.325,0.00,0.00,0.01,0.0,1
0,0,0,0,0,0,6.219,0.02,0.00,0.01,0.02,0
10880,5375,387,23976,11747,14383,13.800,0.02,0.00,0.01,0.02,0
10880,9728,1151,23976,14383,18415,13.045,0.00,0.00,0.01,0.0,1
10880,10879,1151,23976,18415,23936,11.934,0.00,0.00,0.01,0.0,1
0,0,0,0,0,0,11.927,0.00,0.00,0.01,0.0,0
21888,10879,1080,48396,23936,29036,24.737,0.03,0.00,0.02,0.03,0
21888,19520,2368,48396,29036,39354,28.959,0.02,0.00,0.03,0.02,1
0,0,0,0,0,0,35.766,0.03,0.00,0.04,0.03,0
44288,21888,2255,98260,39354,58955,48.344,0.02,0.00,0.05,0.02,0
44288,39424,4864,98260,58955,93487,64.014,0.05,0.02,0.06,0.07,1
0,0,0,0,0,0,70.907,0.05,0.02,0.07,0.07,0
99712,44288,1014,221480,93487,132887,125.994,0.12,0.00,0.13,0.12,0
99712,88640,11071,221480,132887,210425,155.072,0.14,0.00,0.15,0.14,1
0,0,0,0,0,0,170.140,0.12,0.03,0.17,0.15,0
224320,99711,11059,498416,210425,299047,284.309,0.22,0.00,0.28,0.22,0
224320,199424,24895,498416,299047,473550,355.362,0.27,0.03,0.36,0.30000000000000004,1
0,0,0,0,0,0,374.664,0.34,0.03,0.38,0.37,0
504832,224319,24828,1121688,473550,673011,554.618,0.50,0.02,0.56,0.52,0
504832,448768,56064,1121688,673011,1065690,751.003,0.66,0.06,0.75,0.72,1
0,0,0,0,0,0,717.812,0.55,0.12,0.72,0.67,0
1093952,504832,55906,2430876,1065690,1458523,1152.819,1.14,0.00,1.15,1.14,0
1093952,972416,121536,2430876,1458523,2309372,1690.392,1.47,0.22,1.69,1.69,1
0,0,0,0,0,0,1720.613,1.42,0.28,1.72,1.7,0
1382400,1093952,237088,3072000,2309372,3071999,3391.158,3.39,0.00,3.39,3.39,0
1382400,1382399,1382376,3072000,3071999,3071999,3687.325,3.64,0.00,3.69,3.64,0
1382400,1382399,1382399,3072000,3071999,3071999,3447.173,3.42,0.00,3.45,3.42,0
1382400,1382399,1382395,3072000,3071999,3071999,4321.315,4.28,0.00,4.32,4.28,0
1382400,1382399,1382399,3072000,3071999,3071999,3435.925,3.41,0.00,3.43,3.41,0
1382400,1382399,1382399,3072000,3071999,3071999,3441.132,3.44,0.00,3.44,3.44,0
1382400,1382399,1382399,3072000,3071999,3071999,3469.869,3.44,0.00,3.47,3.44,0
1382400,1382399,1382398,3072000,3071999,3071999,4307.770,4.31,0.00,4.31,4.31,0
1382400,1382399,1382396,3072000,3071999,3071999,4421.105,4.39,0.00,4.42,4.39,0
