DefNew (allocated space)(KB),DefNew (Before GC)(KB),DefNew (After GC)(KB),Tenured (allocated space)(KB),Tenured (Before GC)(KB),Tenured (After GC)(KB),GC Pause Time(ms),User(s),Sys(s),Real Time(s),CPU Time(s),"GC/FULL-GC(1->GC,0->FULL-GC)"
1152,1023,127,768,0,439,1.813,0.00,0.00,0.00,0.0,1
0,0,0,0,0,0,1.311,0.00,0.00,0.00,0.0,0
1152,1151,40,1600,439,959,2.147,0.00,0.00,0.00,0.0,0
1152,1024,128,1600,959,1375,1.556,0.00,0.00,0.00,0.0,1
0,0,0,0,0,0,1.348,0.00,0.00,0.00,0.0,0
1536,1152,35,3308,1375,1983,2.966,0.00,0.00,0.00,0.0,0
1536,1407,127,3308,1983,2617,1.696,0.00,0.00,0.00,0.0,1
0,0,0,0,0,0,1.740,0.00,0.00,0.00,0.0,0
2688,1535,0,5768,2617,3460,4.419,0.00,0.00,0.00,0.0,0
2688,2431,256,5768,3460,4512,2.816,0.00,0.00,0.00,0.0,1
2688,2688,256,5768,4512,5755,3.060,0.00,0.00,0.00,0.0,1
0,0,0,0,0,0,3.242,0.00,0.00,0.00,0.0,0
5376,2688,0,11888,5755,7132,9.361,0.00,0.00,0.01,0.0,0
5376,4800,575,11888,7132,9027,5.825,0.00,0.00,0.01,0.0,1
5376,5375,576,11888,9027,11746,6.300,0.00,0.00,0.01,0.0,1
0,0,0,0,0,0,5.480,0.00,0.00,0.00,0.0,0
10880,5376,386,23976,11746,14384,13.619,0.02,0.00,0.01,0.02,0
10880,9728,1151,23976,14384,18415,12.678,0.00,0.00,0.01,0.0,1
10880,10879,1151,23976,18415,23936,11.595,0.00,0.00,0.01,0.0,1
0,0,0,0,0,0,11.380,0.00,0.00,0.01,0.0,0
21888,10879,1080,48396,23936,29036,24.634,0.03,0.00,0.03,0.03,0
21888,19520,2368,48396,29036,39355,28.366,0.03,0.00,0.03,0.03,1
0,0,0,0,0,0,36.710,0.02,0.02,0.04,0.04,0
44288,21888,2256,98260,39355,58956,46.289,0.06,0.00,0.05,0.06,0
44288,39424,4863,98260,58956,93487,64.759,0.05,0.00,0.07,0.05,1
0,0,0,0,0,0,72.934,0.06,0.02,0.07,0.08,0
99840,44287,891,221688,93487,133011,131.067,0.12,0.00,0.13,0.12,0
99840,88768,11072,221688,133011,210680,152.864,0.12,0.02,0.15,0.13999999999999999,1
0,0,0,0,0,0,180.017,0.16,0.02,0.18,0.18,0
224704,99840,10906,499300,210680,299579,274.799,0.25,0.00,0.28,0.25,0
224704,199744,24959,499300,299579,474334,345.095,0.23,0.08,0.34,0.31,1
0,0,0,0,0,0,408.727,0.31,0.08,0.41,0.39,0
505728,224703,24793,1123688,474334,674211,547.622,0.55,0.00,0.55,0.55,0
505728,449600,56127,1123688,674211,1067654,755.674,0.69,0.06,0.76,0.75,1
0,0,0,0,0,0,702.515,0.64,0.05,0.70,0.6900000000000001,0
1093440,505727,56126,2429728,1067654,1457835,1133.983,1.14,0.00,1.13,1.14,0
1093440,971968,121471,2429728,1457835,2308299,1694.204,1.38,0.31,1.69,1.69,1
0,0,0,0,0,0,1639.673,1.36,0.28,1.64,1.6400000000000001,0
1720320,1093439,27083,3822976,2308299,3280419,3200.052,3.19,0.00,3.20,3.19,0
0,0,0,0,0,0,0.126,0.00,0.00,0.00,0.0,0
1720320,1529216,986624,3822976,3280419,3822975,4208.267,4.06,0.09,4.21,4.1499999999999995,0
1720320,1720319,1720308,3822976,3822975,3822975,4468.321,4.39,0.00,4.47,4.39,0
1720320,1720319,1720319,3822976,3822975,3822975,4298.970,4.28,0.00,4.30,4.28,0
1720320,1720319,1720315,3822976,3822975,3822975,5425.009,5.38,0.00,5.42,5.38,0
1720320,1720319,1720319,3822976,3822975,3822975,4293.652,4.30,0.00,4.29,4.3,0
1720320,1720319,1720319,3822976,3822975,3822975,4304.343,4.30,0.00,4.30,4.3,0
1720320,1720319,1720319,3822976,3822976,3822976,4301.757,4.30,0.00,4.30,4.3,0
1720320,1720319,1720318,3822976,3822976,3822975,5457.276,5.45,0.00,5.46,5.45,0
1720320,1720319,1720318,3822976,3822975,3822975,4398.149,4.31,0.00,4.40,4.31,0
