DefNew (allocated space)(KB),DefNew (Before GC)(KB),DefNew (After GC)(KB),Tenured (allocated space)(KB),Tenured (Before GC)(KB),Tenured (After GC)(KB),GC Pause Time(ms),User(s),Sys(s),Real Time(s),CPU Time(s),"GC/FULL-GC(1->GC,0->FULL-GC)"
1152,1023,127,768,0,440,1.538,0.00,0.00,0.00,0.0,1
0,0,0,0,0,0,1.328,0.00,0.00,0.00,0.0,0
1152,1151,40,1600,440,959,3.103,0.00,0.00,0.00,0.0,0
1152,1024,128,1600,959,1374,1.869,0.00,0.00,0.00,0.0,1
0,0,0,0,0,0,1.773,0.00,0.00,0.00,0.0,0
1536,1152,34,3308,1374,1984,4.212,0.00,0.00,0.00,0.0,0
1536,1408,127,3308,1984,2617,2.167,0.00,0.00,0.00,0.0,1
0,0,0,0,0,0,1.898,0.00,0.00,0.00,0.0,0
2688,1535,0,5768,2617,3459,4.501,0.00,0.00,0.00,0.0,0
2688,2432,256,5768,3459,4512,3.874,0.00,0.00,0.00,0.0,1
2688,2688,255,5768,4512,5755,3.057,0.00,0.00,0.00,0.0,1
0,0,0,0,0,0,3.579,0.00,0.00,0.00,0.0,0
5376,2687,0,11888,5755,7132,9.513,0.00,0.00,0.01,0.0,0
5376,4800,576,11888,7132,9027,5.276,0.00,0.00,0.00,0.0,1
5376,5376,576,11888,9027,11746,6.558,0.00,0.00,0.01,0.0,1
0,0,0,0,0,0,7.938,0.00,0.00,0.01,0.0,0
10880,5376,386,23976,11746,14383,17.855,0.02,0.00,0.02,0.02,0
10880,9728,1152,23976,14383,18415,14.992,0.00,0.00,0.02,0.0,1
10880,10880,1151,23976,18415,23936,13.295,0.00,0.00,0.01,0.0,1
0,0,0,0,0,0,12.138,0.02,0.00,0.01,0.02,0
21888,10879,1080,48396,23936,29035,28.707,0.03,0.00,0.03,0.03,0
21888,18427,2367,48396,29035,43096,33.386,0.03,0.00,0.03,0.03,1
0,0,0,0,0,0,37.387,0.03,0.00,0.04,0.03,0
47040,21887,2350,104340,43096,62603,57.719,0.03,0.00,0.06,0.03,0
47040,41856,5184,104340,62603,99251,68.587,0.05,0.02,0.07,0.07,1
0,0,0,0,0,0,76.048,0.05,0.02,0.08,0.07,0
105920,47040,1334,235136,99251,141079,136.418,0.14,0.00,0.14,0.14,0
105920,94208,11712,235136,141079,223548,162.010,0.11,0.00,0.16,0.11,1
0,0,0,0,0,0,175.627,0.14,0.02,0.17,0.16,0
238464,105920,11605,529716,223548,317827,259.471,0.25,0.00,0.26,0.25,0
238464,212032,26432,529716,317827,503402,347.506,0.20,0.11,0.35,0.31,1
0,0,0,0,0,0,355.320,0.30,0.06,0.36,0.36,0
518400,216076,26276,1151980,503402,691187,550.786,0.50,0.02,0.55,0.52,0
518400,460800,57599,1151980,691187,1094361,764.104,0.61,0.12,0.76,0.73,1
0,0,0,0,0,0,713.539,0.64,0.08,0.71,0.72,0
1013760,518399,57485,2252800,1094361,1499183,1164.118,1.14,0.00,1.16,1.14,0
0,0,0,0,0,0,1705.857,1.50,0.16,1.71,1.66,0
1013760,901120,118798,2252800,1499183,2252799,2404.713,2.38,0.00,2.40,2.38,0
1013760,1013759,1013737,2252800,2252799,2252799,2808.829,2.64,0.00,2.81,2.64,0
1013760,1013759,1013759,2252800,2252799,2252799,2640.574,2.56,0.00,2.64,2.56,0
1013760,1013759,948218,2252800,2252799,2252800,3190.203,3.17,0.00,3.19,3.17,0
1013760,1013759,1013759,2252800,2252800,2252800,2530.125,2.52,0.00,2.53,2.52,0
1013760,1013759,1013759,2252800,2252800,2252800,2530.914,2.53,0.00,2.53,2.53,0
1013760,1013759,1013759,2252800,2252800,2252800,2542.259,2.53,0.00,2.54,2.53,0
1013760,1013759,1013758,2252800,2252800,2252800,3248.422,3.23,0.00,3.25,3.23,0
1013760,1013759,1013756,2252800,2252800,2252800,3262.653,3.23,0.00,3.26,3.23,0
