DefNew (allocated space)(KB),DefNew (Before GC)(KB),DefNew (After GC)(KB),Tenured (allocated space)(KB),Tenured (Before GC)(KB),Tenured (After GC)(KB),GC Pause Time(ms),User(s),Sys(s),Real Time(s),CPU Time(s),"GC/FULL-GC(1->GC,0->FULL-GC)"
1152,1023,127,768,0,439,1.700,0.00,0.00,0.00,0.0,1
0,0,0,0,0,0,1.423,0.00,0.00,0.00,0.0,0
1152,1151,40,1600,439,960,1.892,0.00,0.00,0.00,0.0,0
1152,1024,127,1600,960,1374,1.598,0.00,0.00,0.00,0.0,1
0,0,0,0,0,0,1.075,0.00,0.00,0.00,0.0,0
1536,1151,34,3308,1374,1983,3.132,0.00,0.00,0.00,0.0,0
1536,1407,127,3308,1983,2617,1.766,0.00,0.00,0.00,0.0,1
0,0,0,0,0,0,1.374,0.00,0.00,0.00,0.0,0
2688,1535,0,5768,2617,3460,3.450,0.00,0.00,0.00,0.0,0
2688,2432,255,5768,3460,4512,2.905,0.00,0.00,0.00,0.0,1
2688,2687,255,5768,4512,5755,2.524,0.00,0.00,0.00,0.0,1
0,0,0,0,0,0,2.938,0.00,0.00,0.00,0.0,0
5376,2687,0,11888,5755,7132,8.921,0.00,0.00,0.01,0.0,0
5376,4800,575,11888,7132,9027,6.147,0.00,0.00,0.01,0.0,1
5376,5375,576,11888,9027,11746,5.688,0.00,0.00,0.01,0.0,1
0,0,0,0,0,0,5.021,0.00,0.00,0.00,0.0,0
10816,5376,452,23876,11746,14323,12.891,0.02,0.00,0.01,0.02,0
10816,9664,1151,23876,14323,18359,12.899,0.00,0.00,0.01,0.0,1
10816,10815,1151,23876,18359,23849,13.294,0.00,0.00,0.01,0.0,1
0,0,0,0,0,0,11.553,0.00,0.00,0.01,0.0,0
21760,10815,1061,48228,23849,28935,25.266,0.03,0.00,0.03,0.03,0
21760,19392,2368,48228,28935,40672,30.936,0.03,0.00,0.03,0.03,1
0,0,0,0,0,0,35.519,0.03,0.00,0.04,0.03,0
45184,21760,2273,100220,40672,60131,50.067,0.03,0.00,0.05,0.03,0
45184,40192,4991,100220,60131,95305,63.360,0.03,0.02,0.06,0.05,1
0,0,0,0,0,0,69.640,0.06,0.00,0.07,0.06,0
101760,45183,1003,226028,95305,135615,132.614,0.09,0.00,0.13,0.09,0
101760,90496,11264,226028,135615,214821,155.876,0.11,0.02,0.15,0.13,1
0,0,0,0,0,0,171.025,0.12,0.03,0.17,0.15,0
229184,101760,11089,509096,214821,305455,251.253,0.27,0.00,0.25,0.27,0
229184,203776,25408,509096,305455,483798,345.429,0.28,0.03,0.35,0.31000000000000005,1
0,0,0,0,0,0,389.841,0.33,0.05,0.39,0.38,0
515840,229184,25223,1146208,483798,687724,558.841,0.55,0.00,0.56,0.55,0
515840,458560,57280,1146208,687724,1088975,788.523,0.61,0.16,0.79,0.77,1
0,0,0,0,0,0,742.782,0.56,0.14,0.74,0.7000000000000001,0
1122432,515840,57233,2494140,1088975,1496483,1176.695,1.17,0.00,1.18,1.17,0
1122432,997760,124671,2494140,1496483,2369543,1801.700,1.52,0.28,1.80,1.8,1
0,0,0,0,0,0,1745.573,1.38,0.31,1.75,1.69,0
2525568,1122431,30439,5612160,2369543,3367295,3442.885,3.44,0.00,3.44,3.44,0
2525568,2244992,280575,5612160,3367295,5331678,3888.245,3.23,0.64,3.89,3.87,1
0,0,0,0,0,0,3867.931,3.36,0.50,3.87,3.86,0
4331520,2525567,280442,9625600,5331678,7576771,6355.519,6.28,0.00,6.36,6.28,0
0,0,0,0,0,0,8303.317,7.20,0.92,8.30,8.120000000000001,0
4331520,3850240,1801385,9625600,7576771,9625599,13869.868,9.66,1.20,13.87,10.86,0
4331520,4331519,4331507,9625600,9625599,9625599,11740.178,11.66,0.00,11.74,11.66,0
4331520,4331519,3938304,9625600,9625599,9625599,15456.656,13.77,1.67,15.46,15.44,0
4331520,4331519,4331519,9625600,9625599,9625599,11369.445,11.28,0.00,11.37,11.28,0
4331520,4331519,4331515,9625600,9625599,9625599,14896.236,14.80,0.02,14.90,14.82,0
4331520,4331519,4331519,9625600,9625599,9625599,11653.904,11.59,0.00,11.65,11.59,0
4331520,4331519,4331519,9625600,9625599,9625599,11358.916,11.28,0.03,11.36,11.309999999999999,0
4331520,4331520,4331520,9625600,9625599,9625599,11013.121,11.00,0.00,11.01,11.0,0
4331520,4331520,4331518,9625600,9625599,9625599,13687.343,13.64,0.00,13.69,13.64,0
4331520,4331519,4331518,9625600,9625599,9625599,11711.426,11.55,0.00,11.71,11.55,0
