DefNew (allocated space)(KB),DefNew (Before GC)(KB),DefNew (After GC)(KB),Tenured (allocated space)(KB),Tenured (Before GC)(KB),Tenured (After GC)(KB),GC Pause Time(ms),User(s),Sys(s),Real Time(s),CPU Time(s),"GC/FULL-GC(1->GC,0->FULL-GC)"
1152,1023,127,768,0,439,1.762,0.00,0.00,0.00,0.0,1
0,0,0,0,0,0,1.402,0.00,0.00,0.00,0.0,0
1152,1151,41,1600,439,960,2.409,0.00,0.00,0.00,0.0,0
1152,1024,128,1600,960,1375,1.510,0.00,0.00,0.00,0.0,1
0,0,0,0,0,0,1.215,0.00,0.00,0.00,0.0,0
1536,1152,35,3308,1375,1983,3.137,0.00,0.00,0.00,0.0,0
1536,1408,128,3308,1983,2617,1.721,0.00,0.00,0.00,0.0,1
0,0,0,0,0,0,1.908,0.00,0.00,0.00,0.0,0
2688,1536,0,5768,2617,3460,4.153,0.00,0.00,0.00,0.0,0
2688,2431,255,5768,3460,4513,2.900,0.00,0.00,0.00,0.0,1
2688,2687,255,5768,4513,5755,2.762,0.00,0.00,0.00,0.0,1
0,0,0,0,0,0,4.181,0.00,0.00,0.00,0.0,0
5376,2687,0,11888,5755,7131,9.568,0.02,0.00,0.01,0.02,0
5376,4800,575,11888,7131,9026,5.110,0.00,0.00,0.00,0.0,1
5376,5375,576,11888,9026,11746,6.005,0.00,0.00,0.01,0.0,1
0,0,0,0,0,0,5.348,0.00,0.00,0.00,0.0,0
10880,5376,407,23976,11746,14383,13.340,0.02,0.00,0.01,0.02,0
10880,9728,1152,23976,14383,18405,13.342,0.00,0.00,0.01,0.0,1
10880,10880,1151,23976,18405,23928,11.426,0.00,0.00,0.01,0.0,1
0,0,0,0,0,0,10.856,0.00,0.00,0.01,0.0,0
21888,10879,1070,48396,23928,29035,24.251,0.03,0.00,0.03,0.03,0
21888,19520,2368,48396,29035,39312,28.542,0.02,0.00,0.03,0.02,1
0,0,0,0,0,0,36.786,0.03,0.00,0.04,0.03,0
44288,21888,2210,98260,39312,58955,47.662,0.05,0.00,0.05,0.05,0
44288,39424,4863,98260,58955,93490,62.891,0.03,0.02,0.06,0.05,1
0,0,0,0,0,0,73.736,0.06,0.00,0.07,0.06,0
99840,44287,891,221688,93490,133011,145.369,0.09,0.00,0.14,0.09,0
99840,88768,11071,221688,133011,210675,158.086,0.09,0.03,0.16,0.12,1
0,0,0,0,0,0,173.132,0.14,0.02,0.17,0.16,0
224640,99839,11034,499080,210675,299447,246.736,0.23,0.00,0.25,0.23,0
224640,199680,24959,499080,299447,474142,347.844,0.31,0.02,0.35,0.33,1
0,0,0,0,0,0,402.068,0.25,0.08,0.40,0.33,0
505472,224639,24879,1123116,474142,673867,538.559,0.53,0.00,0.54,0.53,0
505472,449344,56127,1123116,673867,1067058,753.098,0.66,0.08,0.75,0.74,1
0,0,0,0,0,0,712.406,0.58,0.11,0.71,0.69,0
1094144,505471,55973,2431336,1067058,1458799,1137.295,1.11,0.02,1.14,1.1300000000000001,0
1094144,972608,121536,2431336,1458799,2309842,1687.782,1.42,0.23,1.69,1.65,1
0,0,0,0,0,0,1673.891,1.36,0.27,1.67,1.6300000000000001,0
1996800,1094144,27146,4437376,2309842,3282604,3199.736,3.19,0.00,3.20,3.19,0
0,0,0,0,0,0,3260.543,2.88,0.39,3.26,3.27,0
1996800,1774976,620175,4437376,3282604,4437375,4397.828,4.38,0.00,4.40,4.38,0
1996800,1996799,1996784,4437376,4437375,4437375,5099.173,5.05,0.00,5.10,5.05,0
1996800,1996799,1996799,4437376,4437375,4437375,4853.482,4.72,0.02,4.85,4.739999999999999,0
1996800,1996799,1865723,4437376,4437375,4437375,6192.758,6.17,0.00,6.19,6.17,0
1996800,1996799,1996799,4437376,4437375,4437375,4940.012,4.92,0.00,4.94,4.92,0
1996800,1996799,1996799,4437376,4437375,4437375,4922.452,4.92,0.00,4.92,4.92,0
1996800,1996799,1996799,4437376,4437375,4437375,4936.393,4.92,0.00,4.94,4.92,0
1996800,1996799,1996798,4437376,4437375,4437375,6171.927,6.14,0.00,6.17,6.14,0
1996800,1996799,1996798,4437376,4437375,4437375,4912.603,4.91,0.00,4.91,4.91,0
