DefNew (allocated space)(KB),DefNew (Before GC)(KB),DefNew (After GC)(KB),Tenured (allocated space)(KB),Tenured (Before GC)(KB),Tenured (After GC)(KB),GC Pause Time(ms),User(s),Sys(s),Real Time(s),CPU Time(s),"GC/FULL-GC(1->GC,0->FULL-GC)"
1152,1023,127,768,0,439,1.810,0.00,0.00,0.00,0.0,1
0,0,0,0,0,0,1.340,0.00,0.00,0.00,0.0,0
1152,1151,40,1600,439,959,1.901,0.00,0.00,0.00,0.0,0
1152,1024,128,1600,959,1374,1.406,0.00,0.00,0.00,0.0,1
0,0,0,0,0,0,1.047,0.00,0.00,0.00,0.0,0
1536,1152,34,3308,1374,1984,2.711,0.00,0.00,0.00,0.0,0
1536,1408,127,3308,1984,2617,1.712,0.00,0.00,0.00,0.0,1
0,0,0,0,0,0,1.870,0.00,0.00,0.00,0.0,0
2688,1535,0,5768,2617,3459,4.613,0.00,0.00,0.01,0.0,0
2688,2432,255,5768,3459,4512,2.927,0.00,0.00,0.00,0.0,1
2688,2687,256,5768,4512,5754,2.636,0.00,0.00,0.00,0.0,1
0,0,0,0,0,0,3.558,0.00,0.00,0.00,0.0,0
5376,2688,0,11888,5754,7132,8.507,0.00,0.00,0.01,0.0,0
5376,4800,576,11888,7132,9027,5.167,0.00,0.00,0.01,0.0,1
5376,5376,576,11888,9027,11746,5.618,0.00,0.00,0.00,0.0,1
0,0,0,0,0,0,4.974,0.00,0.00,0.00,0.0,0
10880,5376,393,23976,11746,14383,12.826,0.02,0.00,0.01,0.02,0
10880,9728,1151,23976,14383,18400,12.199,0.00,0.00,0.01,0.0,1
10880,10879,1152,23976,18400,23921,12.558,0.00,0.00,0.01,0.0,1
0,0,0,0,0,0,11.520,0.00,0.00,0.01,0.0,0
21888,10880,1065,48396,23921,29035,23.957,0.05,0.00,0.02,0.05,0
21888,19520,2367,48396,29035,39337,28.277,0.02,0.00,0.03,0.02,1
0,0,0,0,0,0,34.256,0.03,0.00,0.03,0.03,0
44224,21887,2367,98048,39337,58827,47.036,0.05,0.00,0.05,0.05,0
44224,39360,4864,98048,58827,91244,59.722,0.06,0.00,0.06,0.06,1
0,0,0,0,0,0,71.141,0.05,0.02,0.07,0.07,0
98048,44224,2958,217816,91244,130687,133.433,0.14,0.00,0.13,0.14,0
98048,87168,10879,217816,130687,206945,144.691,0.12,0.02,0.14,0.13999999999999999,1
0,0,0,0,0,0,163.197,0.12,0.03,0.16,0.15,0
220672,98047,10786,490288,206945,294171,246.440,0.23,0.00,0.25,0.23,0
220672,196160,24511,490288,294171,465794,341.195,0.25,0.05,0.34,0.3,1
0,0,0,0,0,0,378.049,0.36,0.00,0.38,0.36,0
496512,220671,24498,1103228,465794,661935,568.481,0.50,0.00,0.57,0.5,0
496512,441344,55168,1103228,661935,1048081,757.273,0.67,0.06,0.76,0.73,1
0,0,0,0,0,0,720.181,0.61,0.11,0.72,0.72,0
1076352,496512,55094,2391788,1048081,1435071,1105.798,1.09,0.00,1.11,1.09,0
1076352,956800,119552,2391788,1435071,2272287,1640.572,1.41,0.22,1.64,1.63,1
0,0,0,0,0,0,1804.825,1.53,0.23,1.81,1.76,0
1351680,1076352,250623,3003776,2272287,3003775,3510.165,3.45,0.00,3.51,3.45,0
1351680,1351679,1351656,3003776,3003775,3003775,3617.383,3.61,0.00,3.62,3.61,0
1351680,1351679,1351679,3003776,3003775,3003775,3364.957,3.34,0.00,3.36,3.34,0
1351680,1351679,1351675,3003776,3003775,3003775,4210.465,4.20,0.00,4.21,4.2,0
1351680,1351679,1351679,3003776,3003775,3003775,3338.033,3.31,0.02,3.34,3.33,0
1351680,1351679,1351679,3003776,3003775,3003775,3347.505,3.34,0.00,3.35,3.34,0
1351680,1351680,1351679,3003776,3003775,3003775,3364.802,3.34,0.00,3.37,3.34,0
1351680,1351680,1351680,3003776,3003775,3003775,3356.733,3.36,0.00,3.36,3.36,0
1351680,1351680,1351678,3003776,3003775,3003775,4185.521,4.17,0.00,4.19,4.17,0
1351680,1351679,1351678,3003776,3003775,3003775,3378.215,3.38,0.00,3.38,3.38,0
