DefNew (allocated space)(KB),DefNew (Before GC)(KB),DefNew (After GC)(KB),Tenured (allocated space)(KB),Tenured (Before GC)(KB),Tenured (After GC)(KB),GC Pause Time(ms),User(s),Sys(s),Real Time(s),CPU Time(s),"GC/FULL-GC(1->GC,0->FULL-GC)"
1152,1023,127,768,0,439,1.695,0.00,0.00,0.00,0.0,1
0,0,0,0,0,0,1.592,0.00,0.00,0.00,0.0,0
1152,1151,40,1600,439,959,2.402,0.00,0.00,0.00,0.0,0
1152,1024,127,1600,959,1375,1.753,0.00,0.00,0.00,0.0,1
0,0,0,0,0,0,1.257,0.00,0.00,0.00,0.0,0
1536,1151,35,3308,1375,1983,3.287,0.00,0.00,0.00,0.0,0
1536,1407,127,3308,1983,2617,1.968,0.00,0.00,0.00,0.0,1
0,0,0,0,0,0,1.948,0.02,0.00,0.00,0.02,0
2688,1535,0,5768,2617,3460,4.268,0.00,0.00,0.00,0.0,0
2688,2431,256,5768,3460,4512,3.379,0.00,0.00,0.00,0.0,1
2688,2688,255,5768,4512,5755,3.782,0.00,0.00,0.00,0.0,1
0,0,0,0,0,0,3.815,0.00,0.00,0.00,0.0,0
5376,2687,0,11888,5755,7132,11.034,0.00,0.00,0.01,0.0,0
5376,4800,575,11888,7132,9027,5.644,0.00,0.00,0.01,0.0,1
5376,5375,576,11888,9027,11746,7.082,0.00,0.00,0.01,0.0,1
0,0,0,0,0,0,7.254,0.00,0.00,0.01,0.0,0
10880,5376,387,23976,11746,14383,16.097,0.02,0.00,0.02,0.02,0
10880,9728,1152,23976,14383,18415,13.104,0.00,0.00,0.01,0.0,1
10880,10880,1151,23976,18415,23936,11.589,0.00,0.00,0.01,0.0,1
0,0,0,0,0,0,11.643,0.00,0.00,0.01,0.0,0
21888,10879,1080,48396,23936,29035,27.834,0.03,0.00,0.03,0.03,0
21888,19520,2367,48396,29035,37688,24.753,0.02,0.00,0.03,0.02,1
0,0,0,0,0,0,37.017,0.02,0.02,0.04,0.04,0
43008,21887,2316,95380,37688,57227,44.920,0.05,0.00,0.05,0.05,0
43008,38272,4735,95380,57227,90738,69.334,0.05,0.00,0.07,0.05,1
0,0,0,0,0,0,73.149,0.05,0.02,0.07,0.07,0
96832,43007,824,215080,90738,129047,130.014,0.14,0.00,0.13,0.14,0
96832,86080,10751,215080,129047,204345,163.804,0.12,0.03,0.16,0.15,1
0,0,0,0,0,0,166.950,0.09,0.05,0.17,0.14,0
217920,96831,10669,484128,204345,290475,233.393,0.23,0.00,0.23,0.23,0
217920,193728,24191,484128,290475,459986,364.070,0.27,0.08,0.36,0.35000000000000003,1
0,0,0,0,0,0,366.638,0.30,0.05,0.37,0.35,0
490432,217919,24014,1089760,459986,653855,513.943,0.50,0.00,0.51,0.5,0
490432,435968,54463,1089760,653855,1035329,750.724,0.56,0.14,0.75,0.7000000000000001,1
0,0,0,0,0,0,696.610,0.61,0.08,0.70,0.69,0
1037952,426323,54457,2306508,1035329,1383904,1105.465,1.09,0.00,1.11,1.09,0
1037952,922624,115328,2306508,1383904,2191169,1553.166,1.22,0.30,1.55,1.52,1
0,0,0,0,0,0,1595.094,1.39,0.22,1.60,1.6099999999999999,0
2286272,1037952,53776,5080560,2191169,3048335,3207.223,3.16,0.02,3.21,3.18,0
2286272,2032256,254015,5080560,3048335,4826546,3587.433,3.03,0.52,3.59,3.55,1
0,0,0,0,0,0,3611.591,2.95,0.59,3.61,3.54,0
3840000,2286271,253855,8533376,4826546,6858931,5934.868,5.77,0.00,5.93,5.77,0
0,0,0,0,0,0,0.129,0.00,0.00,0.00,0.0,0
3840000,3413376,1738904,8533376,6858931,8533375,9353.832,8.92,0.34,9.35,9.26,0
3840000,3185744,3185643,8533376,8533375,8533375,9995.184,9.84,0.00,10.00,9.84,0
3840000,3185643,3054566,8533376,8533375,8533376,11599.970,11.48,0.00,11.60,11.48,0
