DefNew (allocated space)(KB),DefNew (Before GC)(KB),DefNew (After GC)(KB),Tenured (allocated space)(KB),Tenured (Before GC)(KB),Tenured (After GC)(KB),GC Pause Time(ms),User(s),Sys(s),Real Time(s),CPU Time(s),"GC/FULL-GC(1->GC,0->FULL-GC)"
1152,1023,127,768,0,439,2.008,0.00,0.00,0.00,0.0,1
0,0,0,0,0,0,1.213,0.00,0.00,0.00,0.0,0
1152,1151,40,1600,439,959,2.212,0.00,0.00,0.00,0.0,0
1152,1024,127,1600,959,1375,1.330,0.00,0.00,0.00,0.0,1
0,0,0,0,0,0,1.277,0.00,0.00,0.00,0.0,0
1536,1151,35,3308,1375,1983,2.985,0.00,0.00,0.00,0.0,0
1536,1407,127,3308,1983,2617,1.948,0.00,0.00,0.00,0.0,1
0,0,0,0,0,0,1.768,0.00,0.00,0.00,0.0,0
2688,1535,0,5768,2617,3460,3.634,0.00,0.00,0.00,0.0,0
2688,2431,256,5768,3460,4512,2.523,0.00,0.00,0.00,0.0,1
2688,2688,255,5768,4512,5755,3.697,0.00,0.00,0.00,0.0,1
0,0,0,0,0,0,3.334,0.00,0.00,0.00,0.0,0
5376,2687,0,11888,5755,7132,8.770,0.00,0.00,0.01,0.0,0
5376,4800,575,11888,7132,9027,5.116,0.00,0.00,0.01,0.0,1
5376,5375,576,11888,9027,11746,6.677,0.00,0.00,0.01,0.0,1
0,0,0,0,0,0,5.658,0.00,0.00,0.01,0.0,0
10880,5376,387,23976,11746,14383,13.847,0.02,0.00,0.01,0.02,0
10880,9728,1152,23976,14383,18415,13.601,0.00,0.00,0.01,0.0,1
10880,10880,1151,23976,18415,23936,11.869,0.00,0.00,0.01,0.0,1
0,0,0,0,0,0,11.525,0.00,0.00,0.01,0.0,0
21888,10879,1080,48396,23936,29035,24.701,0.03,0.00,0.03,0.03,0
21888,19520,2367,48396,29035,39358,28.117,0.02,0.00,0.03,0.02,1
0,0,0,0,0,0,36.499,0.02,0.02,0.04,0.04,0
44288,21887,2259,98260,39358,58955,47.295,0.05,0.00,0.05,0.05,0
44288,39424,4864,98260,58955,93487,62.487,0.03,0.00,0.06,0.03,1
0,0,0,0,0,0,72.140,0.03,0.02,0.07,0.05,0
99840,44288,892,221688,93487,133011,131.385,0.12,0.00,0.13,0.12,0
99840,88768,11072,221688,133011,210681,148.031,0.11,0.02,0.15,0.13,1
0,0,0,0,0,0,177.259,0.14,0.02,0.18,0.16,0
224640,99840,11039,499080,210681,299447,253.175,0.22,0.00,0.25,0.22,0
224640,199680,24960,499080,299447,474137,335.243,0.25,0.08,0.34,0.33,1
0,0,0,0,0,0,377.291,0.31,0.06,0.38,0.37,0
505472,224640,24877,1123116,474137,673867,531.972,0.52,0.00,0.53,0.52,0
505472,449344,56128,1123116,673867,1067058,763.167,0.59,0.16,0.76,0.75,1
0,0,0,0,0,0,732.853,0.61,0.11,0.73,0.72,0
1096640,505472,56036,2436776,1067058,1462063,1238.674,1.20,0.02,1.24,1.22,0
1096640,974848,121792,2436776,1462063,2315087,1765.636,1.48,0.25,1.77,1.73,1
0,0,0,0,0,0,1693.891,1.42,0.27,1.69,1.69,0
2467584,1096640,27527,5483276,2315087,3289963,3327.849,3.28,0.02,3.33,3.3,0
2467584,2193472,274111,5483276,3289963,5209290,3820.482,3.36,0.42,3.82,3.78,1
0,0,0,0,0,0,4087.731,3.52,0.50,4.09,4.02,0
3102720,2467583,781869,6894976,5209290,6894975,6781.203,6.64,0.00,6.78,6.64,0
3102720,3102719,3102696,6894976,6894975,6894975,8180.067,8.14,0.00,8.18,8.14,0
3102720,3102719,3102719,6894976,6894975,6894975,7558.961,7.50,0.00,7.56,7.5,0
3102720,3102719,2971643,6894976,6894975,6894975,9794.768,9.72,0.00,9.79,9.72,0
3102720,3102719,3102719,6894976,6894975,6894975,7686.689,7.66,0.00,7.69,7.66,0
3102720,3102719,3102719,6894976,6894975,6894975,7709.819,7.66,0.00,7.71,7.66,0
3102720,3102719,3102719,6894976,6894975,6894975,7720.061,7.62,0.00,7.72,7.62,0
3102720,3102719,3102718,6894976,6894975,6894975,9696.760,9.70,0.00,9.70,9.7,0
3102720,3102719,3102719,6894976,6894975,6894975,7681.454,7.61,0.00,7.68,7.61,0
