DefNew (allocated space)(KB),DefNew (Before GC)(KB),DefNew (After GC)(KB),Tenured (allocated space)(KB),Tenured (Before GC)(KB),Tenured (After GC)(KB),GC Pause Time(ms),User(s),Sys(s),Real Time(s),CPU Time(s),"GC/FULL-GC(1->GC,0->FULL-GC)"
1152,1023,127,768,0,440,1.814,0.00,0.00,0.00,0.0,1
0,0,0,0,0,0,1.279,0.00,0.00,0.00,0.0,0
1152,1151,40,1600,440,959,1.855,0.00,0.00,0.00,0.0,0
1152,1024,127,1600,959,1375,1.618,0.00,0.00,0.00,0.0,1
0,0,0,0,0,0,1.126,0.00,0.00,0.00,0.0,0
1536,1151,35,3308,1375,1983,3.063,0.00,0.00,0.00,0.0,0
1536,1408,128,3308,1983,2617,1.924,0.00,0.00,0.00,0.0,1
0,0,0,0,0,0,1.968,0.00,0.00,0.00,0.0,0
2688,1536,0,5768,2617,3460,4.586,0.00,0.00,0.00,0.0,0
2688,2432,255,5768,3460,4512,2.818,0.00,0.00,0.00,0.0,1
2688,2687,256,5768,4512,5755,2.991,0.00,0.00,0.00,0.0,1
0,0,0,0,0,0,2.759,0.00,0.00,0.00,0.0,0
5376,2688,0,11888,5755,7132,8.809,0.00,0.00,0.01,0.0,0
5376,4800,576,11888,7132,9027,5.793,0.02,0.00,0.01,0.02,1
5376,5376,576,11888,9027,11747,6.437,0.00,0.00,0.01,0.0,1
0,0,0,0,0,0,5.820,0.00,0.00,0.01,0.0,0
10880,5376,397,23976,11747,14383,14.176,0.02,0.00,0.02,0.02,0
10880,9728,1151,23976,14383,18402,12.895,0.00,0.00,0.01,0.0,1
10880,10879,1151,23976,18402,23923,11.680,0.00,0.00,0.01,0.0,1
0,0,0,0,0,0,11.798,0.02,0.00,0.01,0.02,0
21888,10879,1066,48396,23923,29035,24.386,0.02,0.00,0.02,0.02,0
21888,19520,2368,48396,29035,39336,29.590,0.02,0.00,0.03,0.02,1
0,0,0,0,0,0,35.395,0.02,0.02,0.04,0.04,0
44288,21888,2238,98260,39336,58955,48.422,0.02,0.00,0.05,0.02,0
44288,39424,4863,98260,58955,93488,62.720,0.05,0.00,0.06,0.05,1
0,0,0,0,0,0,72.906,0.05,0.02,0.07,0.07,0
99712,44287,1018,221480,93488,132887,131.253,0.12,0.00,0.13,0.12,0
99712,88640,11071,221480,132887,210425,150.383,0.11,0.05,0.15,0.16,1
0,0,0,0,0,0,162.662,0.12,0.02,0.16,0.13999999999999999,0
224448,99711,10923,498636,210425,299179,244.180,0.25,0.00,0.25,0.25,0
224448,199552,24895,498636,299179,473809,325.926,0.27,0.06,0.33,0.33,1
0,0,0,0,0,0,367.977,0.28,0.08,0.37,0.36000000000000004,0
505152,224447,24803,1122376,473809,673423,528.964,0.53,0.00,0.53,0.53,0
505152,449088,56063,1122376,673423,1066418,742.314,0.58,0.12,0.74,0.7,1
0,0,0,0,0,0,703.733,0.58,0.09,0.70,0.6699999999999999,0
890880,505151,55883,1979776,1066418,1464587,1129.065,1.14,0.00,1.13,1.14,0
0,0,0,0,0,0,1479.871,1.34,0.12,1.48,1.46,0
890880,791936,248047,1979776,1464587,1979776,2336.522,2.33,0.00,2.34,2.33,0
890880,859138,859115,1979776,1979776,1979776,2343.492,2.33,0.00,2.34,2.33,0
890880,859115,859111,1979776,1979776,1979775,2775.183,2.77,0.00,2.78,2.77,0
