DefNew (allocated space)(KB),DefNew (Before GC)(KB),DefNew (After GC)(KB),Tenured (allocated space)(KB),Tenured (Before GC)(KB),Tenured (After GC)(KB),GC Pause Time(ms),User(s),Sys(s),Real Time(s),CPU Time(s),"GC/FULL-GC(1->GC,0->FULL-GC)"
1152,1023,127,768,0,439,1.573,0.00,0.00,0.00,0.0,1
0,0,0,0,0,0,1.089,0.00,0.00,0.00,0.0,0
1152,1151,40,1600,439,960,2.129,0.00,0.00,0.00,0.0,0
1152,1024,127,1600,960,1374,1.371,0.00,0.00,0.00,0.0,1
0,0,0,0,0,0,1.129,0.00,0.00,0.00,0.0,0
1536,1151,34,3308,1374,1983,3.190,0.00,0.00,0.00,0.0,0
1536,1408,128,3308,1983,2617,1.676,0.00,0.00,0.00,0.0,1
0,0,0,0,0,0,2.255,0.00,0.00,0.00,0.0,0
2688,1536,0,5768,2617,3460,4.576,0.00,0.00,0.00,0.0,0
2688,2431,256,5768,3460,4512,2.634,0.02,0.00,0.00,0.02,1
2688,2688,256,5768,4512,5755,2.833,0.00,0.00,0.00,0.0,1
0,0,0,0,0,0,3.107,0.00,0.00,0.00,0.0,0
5376,2688,0,11888,5755,7132,8.275,0.00,0.00,0.01,0.0,0
5376,4800,575,11888,7132,9027,4.867,0.00,0.00,0.00,0.0,1
5376,5375,576,11888,9027,11747,5.758,0.00,0.00,0.01,0.0,1
0,0,0,0,0,0,5.532,0.00,0.00,0.00,0.0,0
10816,5376,472,23876,11747,14323,13.526,0.02,0.00,0.01,0.02,0
10816,9664,1151,23876,14323,18345,13.287,0.00,0.00,0.01,0.0,1
10816,10815,1152,23876,18345,23832,11.867,0.00,0.00,0.01,0.0,1
0,0,0,0,0,0,11.199,0.00,0.00,0.01,0.0,0
21760,10816,1041,48228,23832,28936,24.202,0.03,0.00,0.02,0.03,0
21760,19392,2367,48228,28936,38974,26.360,0.02,0.00,0.03,0.02,1
0,0,0,0,0,0,35.212,0.03,0.00,0.04,0.03,0
43840,21759,2303,97340,38974,58403,47.511,0.02,0.00,0.05,0.02,0
43840,38976,4863,97340,58403,92489,59.927,0.05,0.00,0.06,0.05,1
0,0,0,0,0,0,66.404,0.05,0.02,0.07,0.07,0
98752,43839,872,219308,92489,131583,124.972,0.12,0.00,0.12,0.12,0
98752,87808,10943,219308,131583,208416,157.903,0.12,0.00,0.16,0.12,1
0,0,0,0,0,0,164.403,0.16,0.00,0.16,0.16,0
222272,98751,10897,493736,208416,296239,239.655,0.22,0.00,0.24,0.22,0
222272,197632,24639,493736,296239,469206,352.959,0.27,0.06,0.35,0.33,1
0,0,0,0,0,0,372.182,0.30,0.06,0.37,0.36,0
500288,222271,24458,1111648,469206,666988,523.513,0.50,0.00,0.52,0.5,0
500288,444736,55551,1111648,666988,1056145,861.622,0.75,0.08,0.86,0.83,1
0,0,0,0,0,0,733.200,0.66,0.06,0.73,0.72,0
614400,500287,136627,1365376,1056145,1365375,1223.749,1.20,0.00,1.22,1.2,0
614400,614399,585704,1365376,1365375,1365375,1961.763,1.89,0.00,1.96,1.89,0
614400,614400,614400,1365376,1365375,1365375,1533.341,1.53,0.00,1.53,1.53,0
614400,614400,614395,1365376,1365375,1365375,1936.843,1.92,0.00,1.94,1.92,0
614400,614399,614399,1365376,1365375,1365375,1537.844,1.50,0.02,1.54,1.52,0
614400,614399,614399,1365376,1365375,1365375,1541.523,1.52,0.00,1.54,1.52,0
614400,614399,614399,1365376,1365375,1365375,1531.489,1.50,0.00,1.53,1.5,0
614400,614399,614399,1365376,1365375,1365375,1520.631,1.52,0.00,1.52,1.52,0
614400,614399,614399,1365376,1365375,1365375,1523.162,1.52,0.00,1.52,1.52,0
614400,614399,614398,1365376,1365375,1365375,2064.749,2.03,0.00,2.06,2.03,0
614400,614399,614398,1365376,1365375,1365375,1551.250,1.55,0.00,1.55,1.55,0
