DefNew (allocated space)(KB),DefNew (Before GC)(KB),DefNew (After GC)(KB),Tenured (allocated space)(KB),Tenured (Before GC)(KB),Tenured (After GC)(KB),GC Pause Time(ms),User(s),Sys(s),Real Time(s),CPU Time(s),"GC/FULL-GC(1->GC,0->FULL-GC)"
1152,1023,127,768,0,439,1.723,0.00,0.00,0.00,0.0,1
0,0,0,0,0,0,1.241,0.00,0.00,0.00,0.0,0
1152,1151,40,1600,439,959,2.119,0.00,0.00,0.00,0.0,0
1152,1024,128,1600,959,1374,1.282,0.00,0.00,0.00,0.0,1
0,0,0,0,0,0,1.054,0.00,0.00,0.00,0.0,0
1536,1152,34,3308,1374,1983,2.705,0.00,0.00,0.00,0.0,0
1536,1408,127,3308,1983,2617,2.313,0.00,0.00,0.00,0.0,1
0,0,0,0,0,0,1.749,0.02,0.00,0.00,0.02,0
2688,1535,0,5768,2617,3459,4.108,0.02,0.00,0.00,0.02,0
2688,2432,256,5768,3459,4512,2.479,0.00,0.00,0.00,0.0,1
2688,2688,255,5768,4512,5754,3.571,0.02,0.00,0.00,0.02,1
0,0,0,0,0,0,3.157,0.00,0.00,0.00,0.0,0
5376,2687,0,11888,5754,7132,8.894,0.00,0.00,0.01,0.0,0
5376,4800,576,11888,7132,9027,4.789,0.00,0.00,0.00,0.0,1
5376,5376,576,11888,9027,11746,6.033,0.00,0.00,0.01,0.0,1
0,0,0,0,0,0,6.254,0.00,0.00,0.01,0.0,0
10880,5376,403,23976,11746,14383,12.861,0.02,0.00,0.01,0.02,0
10880,9728,1152,23976,14383,18403,13.762,0.00,0.02,0.01,0.02,1
10880,10880,1152,23976,18403,23925,12.388,0.00,0.00,0.01,0.0,1
0,0,0,0,0,0,12.048,0.00,0.00,0.01,0.0,0
21888,10880,1068,48396,23925,29036,25.418,0.02,0.00,0.03,0.02,0
21888,18411,2368,48396,29036,43096,33.522,0.02,0.02,0.03,0.04,1
0,0,0,0,0,0,35.473,0.03,0.00,0.04,0.03,0
47040,21888,2351,104340,43096,62603,49.795,0.03,0.00,0.05,0.03,0
47040,41856,5183,104340,62603,99245,65.555,0.06,0.00,0.07,0.06,1
0,0,0,0,0,0,75.911,0.06,0.02,0.08,0.08,0
105920,47039,1332,235136,99245,141079,139.813,0.12,0.00,0.14,0.12,0
105920,94208,11711,235136,141079,223543,164.594,0.12,0.03,0.16,0.15,1
0,0,0,0,0,0,182.333,0.11,0.05,0.18,0.16,0
238464,105919,11603,529716,223543,317828,268.987,0.27,0.00,0.27,0.27,0
238464,212032,26432,529716,317828,503403,396.477,0.38,0.02,0.40,0.4,1
0,0,0,0,0,0,384.594,0.31,0.06,0.38,0.37,0
518400,216076,26276,1151980,503403,691187,590.446,0.56,0.00,0.59,0.56,0
518400,460800,57600,1151980,691187,1094361,834.412,0.69,0.12,0.84,0.8099999999999999,1
0,0,0,0,0,0,755.057,0.55,0.19,0.76,0.74,0
1128192,518400,57485,2506960,1094361,1504175,1206.986,1.22,0.00,1.21,1.22,0
1128192,1002880,125311,2506960,1504175,2381714,1790.814,1.59,0.19,1.79,1.78,1
0,0,0,0,0,0,1745.545,1.39,0.31,1.75,1.7,0
1812480,1128191,30943,4027776,2381714,3384723,3329.926,3.28,0.00,3.33,3.28,0
0,0,0,0,0,0,0.122,0.00,0.00,0.00,0.0,0
1812480,1611136,968054,4027776,3384723,4027775,4581.936,4.31,0.20,4.58,4.51,0
1812480,1727479,1727467,4027776,4027775,4027775,4761.562,4.69,0.00,4.76,4.69,0
1812480,1727467,1727462,4027776,4027775,4027775,5813.115,5.72,0.00,5.81,5.72,0
