DefNew (allocated space)(KB),DefNew (Before GC)(KB),DefNew (After GC)(KB),Tenured (allocated space)(KB),Tenured (Before GC)(KB),Tenured (After GC)(KB),GC Pause Time(ms),User(s),Sys(s),Real Time(s),CPU Time(s),"GC/FULL-GC(1->GC,0->FULL-GC)"
1152,1023,127,768,0,439,1.427,0.00,0.00,0.00,0.0,1
0,0,0,0,0,0,1.143,0.00,0.00,0.00,0.0,0
1152,1151,40,1600,439,959,2.003,0.00,0.00,0.00,0.0,0
1152,1024,128,1600,959,1375,1.671,0.00,0.00,0.00,0.0,1
0,0,0,0,0,0,1.488,0.00,0.00,0.00,0.0,0
1536,1152,35,3308,1375,1984,2.719,0.00,0.00,0.00,0.0,0
1536,1408,127,3308,1984,2617,1.661,0.00,0.00,0.00,0.0,1
0,0,0,0,0,0,1.491,0.00,0.00,0.00,0.0,0
2688,1535,0,5768,2617,3460,4.947,0.00,0.00,0.00,0.0,0
2688,2432,255,5768,3460,4512,3.174,0.00,0.00,0.00,0.0,1
2688,2687,255,5768,4512,5755,3.515,0.00,0.00,0.00,0.0,1
0,0,0,0,0,0,3.223,0.00,0.00,0.00,0.0,0
5376,2687,0,11888,5755,7132,9.143,0.00,0.00,0.01,0.0,0
5376,4800,575,11888,7132,9027,5.528,0.00,0.00,0.01,0.0,1
5376,5375,576,11888,9027,11747,5.829,0.00,0.00,0.01,0.0,1
0,0,0,0,0,0,6.015,0.00,0.00,0.01,0.0,0
10816,5376,447,23876,11747,14324,14.298,0.02,0.00,0.01,0.02,0
10816,9664,1151,23876,14324,18352,12.695,0.00,0.00,0.01,0.0,1
10816,10815,1152,23876,18352,23839,13.723,0.00,0.00,0.01,0.0,1
0,0,0,0,0,0,12.497,0.00,0.00,0.01,0.0,0
21760,10816,1048,48228,23839,28935,26.920,0.02,0.00,0.03,0.02,0
21760,19392,2367,48228,28935,39000,27.265,0.02,0.00,0.03,0.02,1
0,0,0,0,0,0,34.029,0.02,0.02,0.03,0.04,0
43776,21759,2367,97268,39000,58360,44.569,0.03,0.00,0.05,0.03,0
43776,38912,4863,97268,58360,90335,60.914,0.06,0.00,0.06,0.06,1
0,0,0,0,0,0,79.524,0.06,0.02,0.08,0.08,0
97088,43775,2956,215556,90335,129331,147.563,0.16,0.00,0.15,0.16,0
97088,86336,10751,215556,129331,204886,151.532,0.11,0.03,0.15,0.14,1
0,0,0,0,0,0,167.902,0.11,0.02,0.17,0.13,0
218432,97087,10734,485340,204886,291203,238.561,0.17,0.02,0.24,0.19,0
218432,194176,24255,485340,291203,461093,331.455,0.27,0.03,0.33,0.30000000000000004,1
0,0,0,0,0,0,387.452,0.28,0.09,0.39,0.37,0
491584,218431,24162,1092216,461093,655327,607.179,0.58,0.00,0.61,0.58,0
491584,436992,54592,1092216,655327,1037702,756.521,0.59,0.14,0.76,0.73,1
0,0,0,0,0,0,726.283,0.62,0.09,0.73,0.71,0
1037952,426690,54497,2306440,1037702,1383863,1205.387,1.17,0.00,1.21,1.17,0
1037952,922624,115327,2306440,1383863,2191128,1599.395,1.33,0.25,1.60,1.58,1
0,0,0,0,0,0,1565.483,1.17,0.38,1.57,1.5499999999999998,0
2286272,1037951,53808,5080448,2191128,3048267,3287.345,3.11,0.03,3.29,3.1399999999999997,0
2286272,2032256,254016,5080448,3048267,4826474,3586.814,3.09,0.45,3.59,3.54,1
0,0,0,0,0,0,3461.961,2.86,0.59,3.46,3.4499999999999997,0
4177920,2286272,253898,9284288,4826474,6858819,5741.548,5.62,0.00,5.74,5.62,0
0,0,0,0,0,0,9221.704,6.44,2.69,9.22,9.13,0
4177920,3713728,1288229,9284288,6858819,9284287,9285.003,9.12,0.00,9.29,9.12,0
4177920,4177919,4177051,9284288,9284287,9284287,10641.939,10.59,0.00,10.64,10.59,0
4177920,4177919,3784703,9284288,9284287,9284287,14041.863,12.50,1.47,14.04,13.97,0
4177920,4177919,4177919,9284288,9284287,9284287,11254.884,10.36,0.08,11.26,10.44,0
4177920,4177919,4177915,9284288,9284287,9284287,14231.378,14.00,0.00,14.23,14.0,0
4177920,4177919,4177919,9284288,9284287,9284287,10445.978,10.33,0.00,10.45,10.33,0
4177920,4177919,4177919,9284288,9284287,9284287,11106.448,11.11,0.00,11.11,11.11,0
4177920,4177919,4177919,9284288,9284288,9284288,10670.915,10.61,0.00,10.67,10.61,0
4177920,4177919,4177918,9284288,9284288,9284287,15420.146,15.22,0.00,15.42,15.22,0
4177920,4177919,4177919,9284288,9284287,9284287,11169.936,10.97,0.02,11.17,10.99,0
