DefNew (allocated space)(KB),DefNew (Before GC)(KB),DefNew (After GC)(KB),Tenured (allocated space)(KB),Tenured (Before GC)(KB),Tenured (After GC)(KB),GC Pause Time(ms),User(s),Sys(s),Real Time(s),CPU Time(s),"GC/FULL-GC(1->GC,0->FULL-GC)"
1152,1023,127,768,0,439,1.681,0.00,0.00,0.00,0.0,1
0,0,0,0,0,0,1.440,0.00,0.00,0.00,0.0,0
1152,1151,40,1600,439,959,2.018,0.00,0.00,0.00,0.0,0
1152,1024,128,1600,959,1374,1.792,0.00,0.02,0.00,0.02,1
0,0,0,0,0,0,1.530,0.00,0.00,0.00,0.0,0
1536,1152,34,3308,1374,1984,3.966,0.00,0.00,0.00,0.0,0
1536,1408,127,3308,1984,2617,1.729,0.00,0.00,0.00,0.0,1
0,0,0,0,0,0,1.896,0.00,0.00,0.00,0.0,0
2688,1535,0,5768,2617,3459,4.365,0.00,0.00,0.00,0.0,0
2688,2432,255,5768,3459,4512,3.626,0.00,0.00,0.00,0.0,1
2688,2687,256,5768,4512,5754,4.371,0.00,0.00,0.00,0.0,1
0,0,0,0,0,0,4.689,0.00,0.00,0.00,0.0,0
5376,2688,0,11888,5754,7132,10.845,0.00,0.00,0.01,0.0,0
5376,4800,576,11888,7132,9027,6.382,0.00,0.00,0.01,0.0,1
5376,5376,576,11888,9027,11746,6.611,0.00,0.00,0.01,0.0,1
0,0,0,0,0,0,6.284,0.00,0.00,0.01,0.0,0
10880,5376,386,23976,11746,14383,13.783,0.02,0.00,0.01,0.02,0
10880,9728,1151,23976,14383,18415,13.074,0.00,0.00,0.01,0.0,1
10880,10879,1151,23976,18415,23936,12.284,0.00,0.00,0.01,0.0,1
0,0,0,0,0,0,11.273,0.00,0.00,0.01,0.0,0
21888,10879,1079,48396,23936,29035,25.582,0.03,0.00,0.03,0.03,0
21888,19520,2367,48396,29035,39350,27.573,0.02,0.00,0.03,0.02,1
0,0,0,0,0,0,37.396,0.03,0.00,0.04,0.03,0
44288,21887,2250,98260,39350,58955,48.605,0.05,0.00,0.05,0.05,0
44288,39424,4863,98260,58955,93487,61.535,0.03,0.00,0.06,0.03,1
0,0,0,0,0,0,71.668,0.02,0.05,0.07,0.07,0
99712,44287,1013,221480,93487,132887,142.296,0.11,0.00,0.14,0.11,0
99712,88640,11071,221480,132887,210423,154.644,0.16,0.00,0.15,0.16,1
0,0,0,0,0,0,170.544,0.12,0.05,0.17,0.16999999999999998,0
224448,99711,10927,498636,210423,299180,242.947,0.23,0.00,0.24,0.23,0
224448,199552,24895,498636,299180,473805,341.104,0.27,0.05,0.34,0.32,1
0,0,0,0,0,0,385.738,0.30,0.09,0.38,0.39,0
505152,224447,24799,1122376,473805,673423,542.046,0.53,0.00,0.54,0.53,0
505152,449088,56064,1122376,673423,1066421,773.088,0.69,0.08,0.77,0.7699999999999999,1
0,0,0,0,0,0,773.780,0.56,0.14,0.77,0.7000000000000001,0
1094784,505152,55881,2432660,1066421,1459596,1167.099,1.11,0.02,1.17,1.1300000000000001,0
1094784,973184,121600,2432660,1459596,2311151,1743.060,1.48,0.23,1.74,1.71,1
0,0,0,0,0,0,1698.799,1.28,0.42,1.70,1.7,0
2463296,1094784,27387,5473856,2311151,3284311,3327.511,3.31,0.00,3.33,3.31,0
2463296,2189632,273664,5473856,3284311,5200250,3815.038,3.36,0.44,3.82,3.8,1
0,0,0,0,0,0,0.177,0.00,0.00,0.00,0.0,0
2463296,2463296,2189664,5734400,5200250,5473855,6595.528,6.55,0.03,6.60,6.58,0
2463296,2463295,2463295,5734400,5734399,5734399,6256.391,6.22,0.00,6.26,6.22,0
2463296,2463295,2435990,5734400,5734399,5630628,7950.705,7.94,0.00,7.95,7.94,0
2463296,2463295,2463295,5734400,5734399,5734399,6289.993,6.27,0.00,6.29,6.27,0
2463296,2463295,2463295,5734400,5734399,5734399,6293.060,6.28,0.00,6.29,6.28,0
2463296,2463295,2463295,5734400,5734400,5734400,6269.469,6.23,0.02,6.27,6.25,0
2463296,2463295,2463295,5734400,5734400,5734398,7491.291,7.50,0.00,7.49,7.5,0
2463296,2463295,2463295,5734400,5734399,5734396,7691.245,7.42,0.00,7.69,7.42,0
