DefNew (allocated space)(KB),DefNew (Before GC)(KB),DefNew (After GC)(KB),Tenured (allocated space)(KB),Tenured (Before GC)(KB),Tenured (After GC)(KB),GC Pause Time(ms),User(s),Sys(s),Real Time(s),CPU Time(s),"GC/FULL-GC(1->GC,0->FULL-GC)"
1152,1023,127,768,0,439,1.847,0.00,0.00,0.00,0.0,1
0,0,0,0,0,0,1.207,0.00,0.00,0.00,0.0,0
1152,1151,40,1600,439,959,1.962,0.00,0.00,0.00,0.0,0
1152,1024,128,1600,959,1375,1.346,0.00,0.00,0.00,0.0,1
0,0,0,0,0,0,1.408,0.00,0.00,0.00,0.0,0
1536,1152,35,3308,1375,1983,3.131,0.00,0.00,0.00,0.0,0
1536,1407,127,3308,1983,2617,1.804,0.00,0.00,0.00,0.0,1
0,0,0,0,0,0,1.616,0.00,0.00,0.00,0.0,0
2688,1535,0,5768,2617,3460,3.958,0.00,0.00,0.00,0.0,0
2688,2431,256,5768,3460,4512,3.323,0.02,0.00,0.00,0.02,1
2688,2688,255,5768,4512,5755,3.295,0.00,0.00,0.00,0.0,1
0,0,0,0,0,0,3.031,0.00,0.00,0.00,0.0,0
5376,2687,0,11888,5755,7132,9.034,0.00,0.00,0.01,0.0,0
5376,4800,575,11888,7132,9027,4.807,0.00,0.00,0.00,0.0,1
5376,5375,576,11888,9027,11746,5.884,0.00,0.00,0.01,0.0,1
0,0,0,0,0,0,5.776,0.00,0.00,0.01,0.0,0
10880,5376,402,23976,11746,14383,13.146,0.02,0.00,0.01,0.02,0
10880,9728,1151,23976,14383,18403,12.428,0.00,0.00,0.01,0.0,1
10880,10879,1151,23976,18403,23925,14.148,0.00,0.00,0.01,0.0,1
0,0,0,0,0,0,12.350,0.00,0.00,0.01,0.0,0
21888,10879,1068,48396,23925,29035,25.349,0.03,0.00,0.03,0.03,0
21888,19520,2367,48396,29035,40992,30.951,0.02,0.00,0.03,0.02,1
0,0,0,0,0,0,35.540,0.05,0.00,0.04,0.05,0
45440,21887,2357,100820,40992,60491,47.785,0.05,0.00,0.05,0.05,0
45440,40448,4991,100820,60491,95921,65.020,0.05,0.02,0.06,0.07,1
0,0,0,0,0,0,74.929,0.05,0.02,0.08,0.07,0
102400,45439,1078,227348,95921,136407,138.976,0.14,0.00,0.14,0.14,0
102400,91072,11327,227348,136407,216124,156.093,0.12,0.02,0.16,0.13999999999999999,1
0,0,0,0,0,0,193.741,0.12,0.08,0.19,0.2,0
230592,102399,11143,512256,216124,307352,261.740,0.25,0.00,0.26,0.25,0
230592,204992,25599,512256,307352,486714,359.115,0.28,0.05,0.36,0.33,1
0,0,0,0,0,0,404.203,0.34,0.03,0.40,0.37,0
518976,230591,25433,1153076,486714,691844,603.867,0.56,0.00,0.60,0.56,0
518976,461376,57600,1153076,691844,1095592,810.137,0.75,0.03,0.81,0.78,1
0,0,0,0,0,0,754.806,0.66,0.09,0.76,0.75,0
1126976,518976,57554,2504308,1095592,1502583,1188.024,1.17,0.00,1.19,1.17,0
1126976,1001792,125183,2504308,1502583,2379163,1809.406,1.66,0.16,1.81,1.8199999999999998,1
0,0,0,0,0,0,1763.902,1.47,0.28,1.76,1.75,0
2535872,1126975,30789,5635188,2379163,3381111,3452.838,3.44,0.00,3.45,3.44,0
2535872,2254144,281727,5635188,3381111,5353495,4008.726,3.28,0.66,4.01,3.94,1
0,0,0,0,0,0,0.126,0.00,0.00,0.00,0.0,0
2535872,2535871,2403133,6553600,5353495,5486202,6806.341,6.73,0.02,6.81,6.75,0
2535872,2535871,2535871,6553600,6553599,6553599,7146.129,7.14,0.00,7.15,7.14,0
2535872,2535871,2535871,6553600,6553599,6422523,8426.881,8.38,0.00,8.43,8.38,0
2535872,2535871,2535871,6553600,6553599,6553599,7037.982,7.02,0.00,7.04,7.02,0
2535872,2535871,2535871,6553600,6553599,6553599,7108.794,7.08,0.02,7.11,7.1,0
2535872,2535871,2535871,6553600,6553599,6553599,7026.611,6.98,0.02,7.03,7.0,0
2535872,2535871,2535871,6553600,6553599,6553598,8413.612,8.39,0.00,8.41,8.39,0
2535872,2535871,2535871,6553600,6553599,6553596,8414.808,8.38,0.02,8.42,8.4,0
