DefNew (allocated space)(KB),DefNew (Before GC)(KB),DefNew (After GC)(KB),Tenured (allocated space)(KB),Tenured (Before GC)(KB),Tenured (After GC)(KB),GC Pause Time(ms),User(s),Sys(s),Real Time(s),CPU Time(s),"GC/FULL-GC(1->GC,0->FULL-GC)"
1152,1023,127,768,0,439,1.430,0.00,0.00,0.00,0.0,1
0,0,0,0,0,0,1.273,0.00,0.00,0.00,0.0,0
1152,1151,40,1600,439,959,2.218,0.00,0.00,0.00,0.0,0
1152,1024,128,1600,959,1375,1.353,0.00,0.00,0.00,0.0,1
0,0,0,0,0,0,1.141,0.00,0.00,0.00,0.0,0
1536,1152,35,3308,1375,1983,2.841,0.00,0.00,0.00,0.0,0
1536,1407,127,3308,1983,2617,1.799,0.00,0.00,0.00,0.0,1
0,0,0,0,0,0,1.610,0.00,0.00,0.00,0.0,0
2688,1535,0,5768,2617,3460,3.784,0.00,0.00,0.00,0.0,0
2688,2431,256,5768,3460,4512,2.502,0.00,0.00,0.00,0.0,1
2688,2688,256,5768,4512,5755,2.935,0.00,0.00,0.00,0.0,1
0,0,0,0,0,0,3.879,0.00,0.00,0.00,0.0,0
5376,2688,0,11888,5755,7132,8.826,0.00,0.00,0.01,0.0,0
5376,4800,575,11888,7132,9027,4.615,0.00,0.00,0.00,0.0,1
5376,5375,576,11888,9027,11746,7.869,0.00,0.00,0.01,0.0,1
0,0,0,0,0,0,6.032,0.00,0.00,0.01,0.0,0
10880,5376,397,23976,11746,14383,13.229,0.02,0.00,0.01,0.02,0
10880,9728,1151,23976,14383,18403,13.584,0.00,0.00,0.01,0.0,1
10880,10879,1151,23976,18403,23923,12.333,0.00,0.00,0.01,0.0,1
0,0,0,0,0,0,10.959,0.00,0.00,0.01,0.0,0
21888,10879,1067,48396,23923,29035,24.206,0.03,0.00,0.02,0.03,0
21888,19520,2367,48396,29035,39333,28.311,0.02,0.00,0.03,0.02,1
0,0,0,0,0,0,35.341,0.03,0.00,0.03,0.03,0
44288,21887,2235,98260,39333,58956,45.699,0.05,0.00,0.05,0.05,0
44288,39424,4864,98260,58956,93488,61.267,0.03,0.02,0.06,0.05,1
0,0,0,0,0,0,69.658,0.06,0.00,0.07,0.06,0
99712,44288,1017,221480,93488,132887,129.782,0.12,0.00,0.13,0.12,0
99712,88640,11071,221480,132887,210424,146.472,0.12,0.02,0.15,0.13999999999999999,1
0,0,0,0,0,0,166.977,0.11,0.06,0.17,0.16999999999999998,0
224320,99711,11054,498416,210424,299048,247.990,0.22,0.00,0.25,0.22,0
224320,199424,24895,498416,299048,473547,333.869,0.25,0.06,0.33,0.31,1
0,0,0,0,0,0,388.834,0.31,0.05,0.39,0.36,0
504832,224319,24823,1121688,473547,673011,536.185,0.55,0.00,0.54,0.55,0
504832,448768,56064,1121688,673011,1065689,770.903,0.50,0.27,0.77,0.77,1
0,0,0,0,0,0,725.456,0.59,0.12,0.73,0.71,0
1097728,504832,55906,2439196,1065689,1463516,1152.051,1.14,0.00,1.15,1.14,0
1097728,975808,121920,2439196,1463516,2317374,1733.402,1.44,0.28,1.73,1.72,1
0,0,0,0,0,0,1684.655,1.36,0.31,1.68,1.6700000000000002,0
2470080,1097728,27523,5488908,2317374,3293343,3334.834,3.31,0.02,3.34,3.33,0
2470080,2195648,274431,5488908,3293343,5214530,3867.546,3.33,0.53,3.87,3.8600000000000003,1
0,0,0,0,0,0,4166.250,3.53,0.58,4.17,4.109999999999999,0
3287040,2470079,380008,7304576,5214530,7304575,6505.345,6.44,0.00,6.50,6.44,0
3287040,3287039,3287014,7304576,7304575,7304575,8810.384,8.77,0.00,8.81,8.77,0
3287040,3287039,3287039,7304576,7304575,7304575,7962.765,7.94,0.00,7.96,7.94,0
3287040,3287039,3155963,7304576,7304575,7304575,10353.114,10.34,0.00,10.35,10.34,0
3287040,3287039,3287039,7304576,7304575,7304575,8112.972,8.06,0.00,8.11,8.06,0
3287040,3287039,3287039,7304576,7304575,7304575,8073.652,8.08,0.00,8.07,8.08,0
3287040,3287039,3287039,7304576,7304575,7304575,8119.798,8.05,0.00,8.12,8.05,0
3287040,3287039,3287038,7304576,7304575,7304575,10222.932,10.19,0.00,10.22,10.19,0
3287040,3287039,3287039,7304576,7304575,7304575,8125.489,8.08,0.00,8.13,8.08,0
