DefNew (allocated space)(KB),DefNew (Before GC)(KB),DefNew (After GC)(KB),Tenured (allocated space)(KB),Tenured (Before GC)(KB),Tenured (After GC)(KB),GC Pause Time(ms),User(s),Sys(s),Real Time(s),CPU Time(s),"GC/FULL-GC(1->GC,0->FULL-GC)"
1152,1023,127,768,0,440,1.819,0.00,0.00,0.00,0.0,1
0,0,0,0,0,0,1.294,0.00,0.00,0.00,0.0,0
1152,1151,40,1600,440,960,2.088,0.00,0.00,0.00,0.0,0
1152,1024,127,1600,960,1374,1.610,0.02,0.00,0.00,0.02,1
0,0,0,0,0,0,1.248,0.00,0.00,0.00,0.0,0
1536,1151,34,3308,1374,1983,2.975,0.00,0.00,0.00,0.0,0
1536,1408,127,3308,1983,2617,1.724,0.00,0.00,0.00,0.0,1
0,0,0,0,0,0,1.550,0.00,0.00,0.00,0.0,0
2688,1535,0,5768,2617,3460,3.464,0.00,0.00,0.00,0.0,0
2688,2432,256,5768,3460,4512,2.308,0.00,0.00,0.00,0.0,1
2688,2688,256,5768,4512,5755,3.244,0.00,0.00,0.00,0.0,1
0,0,0,0,0,0,3.321,0.00,0.00,0.00,0.0,0
5376,2688,0,11888,5755,7132,10.054,0.00,0.00,0.01,0.0,0
5376,4800,575,11888,7132,9027,4.868,0.00,0.00,0.00,0.0,1
5376,5375,576,11888,9027,11746,6.237,0.00,0.00,0.00,0.0,1
0,0,0,0,0,0,5.925,0.00,0.00,0.01,0.0,0
10816,5376,447,23876,11746,14323,12.878,0.02,0.00,0.01,0.02,0
10816,9664,1152,23876,14323,18351,12.487,0.00,0.00,0.01,0.0,1
10816,10816,1151,23876,18351,23839,11.620,0.00,0.00,0.01,0.0,1
0,0,0,0,0,0,11.150,0.00,0.00,0.01,0.0,0
21760,10815,1048,48228,23839,28936,24.029,0.03,0.00,0.02,0.03,0
21760,19392,2367,48228,28936,39013,28.146,0.03,0.00,0.03,0.03,1
0,0,0,0,0,0,34.692,0.03,0.00,0.03,0.03,0
43840,21759,2367,97292,39013,58373,44.407,0.02,0.00,0.04,0.02,0
43840,38976,4863,97292,58373,90407,59.083,0.03,0.02,0.06,0.05,1
0,0,0,0,0,0,69.480,0.05,0.02,0.07,0.07,0
97088,43839,3069,215596,90407,129355,126.867,0.12,0.00,0.13,0.12,0
97088,86336,10752,215596,129355,204910,140.774,0.12,0.00,0.14,0.12,1
0,0,0,0,0,0,158.589,0.12,0.02,0.16,0.13999999999999999,0
218496,97088,10723,485408,204910,291243,229.437,0.23,0.00,0.23,0.23,0
218496,194240,24255,485408,291243,461199,316.945,0.28,0.02,0.32,0.30000000000000004,1
0,0,0,0,0,0,372.884,0.28,0.03,0.37,0.31000000000000005,0
491776,218495,24072,1092648,461199,655588,517.369,0.50,0.00,0.52,0.5,0
491776,437184,54591,1092648,655588,1038153,724.708,0.61,0.09,0.73,0.7,1
0,0,0,0,0,0,0.121,0.00,0.00,0.00,0.0,0
522240,426854,345713,1160576,1038153,1092647,1239.591,1.22,0.03,1.24,1.25,0
522240,522239,460795,1160576,1160575,1160575,1612.647,1.50,0.00,1.61,1.5,0
522240,522239,522239,1160576,1160575,1160575,1342.273,1.33,0.00,1.34,1.33,0
522240,522239,522239,1160576,1160575,1160575,1320.318,1.30,0.00,1.32,1.3,0
522240,522239,522235,1160576,1160575,1160575,1643.846,1.64,0.00,1.64,1.64,0
522240,522239,522239,1160576,1160575,1160575,1327.206,1.31,0.00,1.33,1.31,0
522240,522239,522239,1160576,1160575,1160575,1389.127,1.34,0.00,1.39,1.34,0
522240,522239,522239,1160576,1160575,1160575,1303.572,1.28,0.00,1.30,1.28,0
522240,522239,522238,1160576,1160575,1160575,1646.909,1.66,0.00,1.65,1.66,0
522240,522239,522237,1160576,1160575,1160575,1628.271,1.59,0.00,1.63,1.59,0
