DefNew (allocated space)(KB),DefNew (Before GC)(KB),DefNew (After GC)(KB),Tenured (allocated space)(KB),Tenured (Before GC)(KB),Tenured (After GC)(KB),GC Pause Time(ms),User(s),Sys(s),Real Time(s),CPU Time(s),"GC/FULL-GC(1->GC,0->FULL-GC)"
1152,1023,127,768,0,439,1.579,0.00,0.00,0.00,0.0,1
0,0,0,0,0,0,1.117,0.00,0.00,0.00,0.0,0
1152,1151,40,1600,439,959,1.822,0.00,0.00,0.00,0.0,0
1152,1024,128,1600,959,1374,1.419,0.00,0.00,0.00,0.0,1
0,0,0,0,0,0,1.110,0.00,0.00,0.00,0.0,0
1536,1152,35,3308,1374,1983,2.858,0.00,0.00,0.00,0.0,0
1536,1407,127,3308,1983,2617,1.627,0.00,0.00,0.00,0.0,1
0,0,0,0,0,0,1.501,0.00,0.00,0.00,0.0,0
2688,1535,0,5768,2617,3459,3.989,0.00,0.00,0.00,0.0,0
2688,2432,256,5768,3459,4512,2.758,0.00,0.00,0.00,0.0,1
2688,2688,256,5768,4512,5755,2.982,0.00,0.00,0.00,0.0,1
0,0,0,0,0,0,3.015,0.00,0.00,0.00,0.0,0
5376,2688,0,11888,5755,7132,8.249,0.00,0.00,0.01,0.0,0
5376,4800,575,11888,7132,9027,5.273,0.00,0.00,0.01,0.0,1
5376,5375,576,11888,9027,11746,6.119,0.00,0.00,0.01,0.0,1
0,0,0,0,0,0,5.983,0.00,0.00,0.01,0.0,0
10880,5376,387,23976,11746,14383,13.519,0.02,0.00,0.01,0.02,0
10880,9728,1151,23976,14383,18415,12.585,0.02,0.00,0.01,0.02,1
10880,10879,1151,23976,18415,23936,12.197,0.00,0.00,0.01,0.0,1
0,0,0,0,0,0,11.260,0.00,0.00,0.01,0.0,0
21888,10879,1080,48396,23936,29035,25.110,0.03,0.00,0.03,0.03,0
21888,19520,2367,48396,29035,39349,29.693,0.02,0.02,0.03,0.04,1
0,0,0,0,0,0,34.932,0.03,0.00,0.04,0.03,0
44288,21887,2250,98260,39349,58955,46.773,0.05,0.00,0.05,0.05,0
44288,39424,4864,98260,58955,93487,62.602,0.03,0.02,0.06,0.05,1
0,0,0,0,0,0,70.347,0.05,0.02,0.07,0.07,0
99712,44288,1013,221480,93487,132887,127.607,0.14,0.00,0.13,0.14,0
99712,88640,11071,221480,132887,210430,158.446,0.14,0.02,0.16,0.16,1
0,0,0,0,0,0,167.135,0.11,0.06,0.17,0.16999999999999998,0
224448,99711,10931,498636,210430,299179,259.353,0.23,0.00,0.26,0.23,0
224448,199552,24895,498636,299179,473810,348.907,0.23,0.09,0.35,0.32,1
0,0,0,0,0,0,387.884,0.33,0.02,0.39,0.35000000000000003,0
505152,224447,24804,1122376,473810,673423,538.994,0.53,0.00,0.54,0.53,0
505152,449088,56064,1122376,673423,1066421,788.101,0.67,0.09,0.79,0.76,1
0,0,0,0,0,0,723.415,0.58,0.11,0.72,0.69,0
1095936,505152,56014,2435220,1066421,1461131,1147.363,1.14,0.00,1.15,1.14,0
1095936,974208,121728,2435220,1461131,2313583,1720.625,1.42,0.25,1.72,1.67,1
0,0,0,0,0,0,1665.814,1.30,0.36,1.67,1.6600000000000001,0
2465920,1095936,27450,5479720,2313583,3287831,3281.187,3.28,0.00,3.28,3.28,0
2465920,2191936,273983,5479720,3287831,5205754,3898.854,3.28,0.55,3.90,3.83,1
0,0,0,0,0,0,3859.814,3.20,0.64,3.86,3.8400000000000003,0
3348480,2465919,273968,7441088,5205754,7397675,6112.635,6.11,0.00,6.11,6.11,0
3348480,3348479,3348449,7441088,7441087,7441087,8899.126,8.89,0.00,8.90,8.89,0
3348480,3348479,3348479,7441088,7441087,7441087,8045.513,8.02,0.00,8.05,8.02,0
3348480,3348479,3217403,7441088,7441087,7441087,10534.958,10.50,0.02,10.54,10.52,0
3348480,3348479,3348479,7441088,7441087,7441087,8182.228,8.09,0.00,8.18,8.09,0
3348480,3348479,3348479,7441088,7441087,7441087,8175.493,8.16,0.00,8.17,8.16,0
3348480,3348479,3348479,7441088,7441087,7441087,8213.209,8.19,0.00,8.21,8.19,0
3348480,3348479,3348478,7441088,7441087,7441087,12860.967,11.48,0.00,12.86,11.48,0
3348480,3348479,3348479,7441088,7441087,7441087,8667.219,8.34,0.00,8.67,8.34,0
