DefNew (allocated space)(KB),DefNew (Before GC)(KB),DefNew (After GC)(KB),Tenured (allocated space)(KB),Tenured (Before GC)(KB),Tenured (After GC)(KB),GC Pause Time(ms),User(s),Sys(s),Real Time(s),CPU Time(s),"GC/FULL-GC(1->GC,0->FULL-GC)"
1152,1023,127,768,0,440,1.647,0.00,0.00,0.00,0.0,1
0,0,0,0,0,0,1.238,0.00,0.00,0.00,0.0,0
1152,1151,40,1600,440,959,2.292,0.00,0.00,0.00,0.0,0
1152,1024,128,1600,959,1375,1.423,0.00,0.00,0.00,0.0,1
0,0,0,0,0,0,1.115,0.00,0.00,0.00,0.0,0
1536,1152,35,3308,1375,1983,2.806,0.00,0.00,0.00,0.0,0
1536,1408,128,3308,1983,2617,1.569,0.00,0.00,0.00,0.0,1
0,0,0,0,0,0,1.576,0.00,0.00,0.00,0.0,0
2688,1536,0,5768,2617,3460,3.433,0.00,0.00,0.00,0.0,0
2688,2432,255,5768,3460,4512,2.525,0.00,0.00,0.00,0.0,1
2688,2687,256,5768,4512,5755,3.119,0.00,0.00,0.00,0.0,1
0,0,0,0,0,0,2.824,0.00,0.00,0.00,0.0,0
5376,2688,0,11888,5755,7132,8.205,0.00,0.00,0.01,0.0,0
5376,4800,576,11888,7132,9027,4.896,0.02,0.00,0.01,0.02,1
5376,5376,576,11888,9027,11747,5.827,0.00,0.00,0.01,0.0,1
0,0,0,0,0,0,5.337,0.00,0.00,0.00,0.0,0
10880,5376,387,23976,11747,14383,13.420,0.02,0.00,0.01,0.02,0
10880,9728,1152,23976,14383,18415,13.207,0.00,0.00,0.01,0.0,1
10880,10880,1151,23976,18415,23936,12.230,0.00,0.00,0.01,0.0,1
0,0,0,0,0,0,11.001,0.00,0.00,0.01,0.0,0
21888,10879,1080,48396,23936,29035,24.390,0.03,0.00,0.02,0.03,0
21888,19520,2367,48396,29035,37692,26.645,0.02,0.00,0.03,0.02,1
0,0,0,0,0,0,37.803,0.05,0.00,0.04,0.05,0
43008,21887,2321,95380,37692,57227,45.970,0.03,0.00,0.05,0.03,0
43008,38272,4735,95380,57227,90738,58.822,0.05,0.00,0.06,0.05,1
0,0,0,0,0,0,67.733,0.05,0.02,0.07,0.07,0
96768,43007,894,214968,90738,128979,125.897,0.11,0.02,0.13,0.13,0
96768,86016,10751,214968,128979,204211,141.921,0.09,0.03,0.14,0.12,1
0,0,0,0,0,0,162.819,0.11,0.03,0.16,0.14,0
217728,96767,10717,483720,204211,290231,232.131,0.23,0.00,0.23,0.23,0
217728,193536,24191,483720,290231,459550,327.473,0.27,0.03,0.33,0.30000000000000004,1
0,0,0,0,0,0,363.746,0.23,0.12,0.36,0.35,0
489920,217727,24111,1088556,459550,653131,521.744,0.53,0.00,0.52,0.53,0
489920,435520,54399,1088556,653131,1034222,736.490,0.64,0.08,0.74,0.72,1
0,0,0,0,0,0,701.392,0.56,0.11,0.70,0.67,0
1038080,425808,54317,2306740,1034222,1384044,1110.088,1.09,0.02,1.11,1.11,0
1038080,922752,115328,2306740,1384044,2191439,1583.316,1.36,0.22,1.58,1.58,1
0,0,0,0,0,0,1526.175,1.36,0.17,1.53,1.53,0
2286656,1038080,53752,5081268,2191439,3048759,3152.346,3.11,0.00,3.15,3.11,0
2286656,2032640,254015,5081268,3048759,4827349,3577.892,3.02,0.53,3.58,3.55,1
0,0,0,0,0,0,3482.893,2.95,0.48,3.48,3.43,0
3409920,2286655,253932,7577600,4827349,6860023,5761.826,5.67,0.02,5.76,5.6899999999999995,0
0,0,0,0,0,0,0.134,0.00,0.00,0.00,0.0,0
3409920,3031040,2313431,7577600,6860023,7577599,8694.984,8.50,0.08,8.70,8.58,0
3409920,3409919,3409912,7577600,7577600,7577600,9201.605,9.00,0.00,9.20,9.0,0
3409920,3409919,3278847,7577600,7577600,7577600,10295.864,10.23,0.00,10.29,10.23,0
3409920,3409919,3409919,7577600,7577600,7577600,8535.950,8.53,0.00,8.54,8.53,0
3409920,3409919,3409915,7577600,7577600,7577599,10747.604,10.72,0.00,10.75,10.72,0
3409920,3409919,3409919,7577600,7577599,7577599,8466.405,8.42,0.00,8.47,8.42,0
3409920,3409919,3409919,7577600,7577599,7577599,8468.239,8.44,0.00,8.47,8.44,0
3409920,3409919,3409919,7577600,7577599,7577599,8499.158,8.42,0.00,8.50,8.42,0
3409920,3409919,3409918,7577600,7577599,7577599,10719.544,10.70,0.00,10.72,10.7,0
3409920,3409919,3409919,7577600,7577599,7577599,8714.824,8.36,0.00,8.71,8.36,0
