DefNew (allocated space)(KB),DefNew (Before GC)(KB),DefNew (After GC)(KB),Tenured (allocated space)(KB),Tenured (Before GC)(KB),Tenured (After GC)(KB),GC Pause Time(ms),User(s),Sys(s),Real Time(s),CPU Time(s),"GC/FULL-GC(1->GC,0->FULL-GC)"
1152,1023,127,768,0,440,1.715,0.00,0.00,0.00,0.0,1
0,0,0,0,0,0,1.248,0.00,0.00,0.00,0.0,0
1152,1151,40,1600,440,959,2.404,0.00,0.00,0.00,0.0,0
1152,1024,128,1600,959,1374,1.330,0.00,0.00,0.00,0.0,1
0,0,0,0,0,0,1.085,0.00,0.00,0.00,0.0,0
1536,1152,34,3308,1374,1984,3.177,0.00,0.00,0.00,0.0,0
1536,1408,127,3308,1984,2617,1.842,0.00,0.00,0.00,0.0,1
0,0,0,0,0,0,2.419,0.00,0.00,0.00,0.0,0
2688,1535,0,5768,2617,3459,4.328,0.00,0.00,0.00,0.0,0
2688,2432,256,5768,3459,4512,2.772,0.00,0.00,0.00,0.0,1
2688,2688,255,5768,4512,5755,3.234,0.00,0.00,0.00,0.0,1
0,0,0,0,0,0,4.364,0.00,0.00,0.00,0.0,0
5376,2687,0,11888,5755,7132,9.455,0.00,0.00,0.01,0.0,0
5376,4800,576,11888,7132,9027,5.079,0.00,0.00,0.01,0.0,1
5376,5376,576,11888,9027,11746,6.522,0.00,0.00,0.01,0.0,1
0,0,0,0,0,0,5.984,0.00,0.00,0.01,0.0,0
10880,5376,408,23976,11746,14384,14.635,0.02,0.00,0.02,0.02,0
10880,9728,1152,23976,14384,18406,12.786,0.00,0.00,0.01,0.0,1
10880,10880,1152,23976,18406,23928,11.375,0.00,0.00,0.01,0.0,1
0,0,0,0,0,0,12.060,0.02,0.00,0.01,0.02,0
21888,10880,1070,48396,23928,29036,26.440,0.03,0.00,0.03,0.03,0
21888,19520,2367,48396,29036,40993,29.966,0.02,0.00,0.03,0.02,1
0,0,0,0,0,0,35.401,0.03,0.00,0.04,0.03,0
45440,21887,2360,100820,40993,60491,49.098,0.03,0.00,0.05,0.03,0
45440,40448,4991,100820,60491,95921,62.922,0.02,0.03,0.06,0.05,1
0,0,0,0,0,0,71.426,0.05,0.02,0.07,0.07,0
102336,45439,1147,227236,95921,136339,136.618,0.14,0.00,0.14,0.14,0
102336,91008,11327,227236,136339,215991,169.981,0.11,0.02,0.17,0.13,1
0,0,0,0,0,0,191.595,0.12,0.02,0.19,0.13999999999999999,0
230400,102335,11190,511848,215991,307108,261.172,0.28,0.00,0.26,0.28,0
230400,204864,25535,511848,307108,486405,346.116,0.28,0.02,0.35,0.30000000000000004,1
0,0,0,0,0,0,394.611,0.36,0.02,0.39,0.38,0
518464,230399,25532,1152076,486405,691243,557.411,0.55,0.00,0.56,0.55,0
518464,460864,57600,1152076,691243,1094478,776.975,0.61,0.14,0.78,0.75,1
0,0,0,0,0,0,741.409,0.64,0.08,0.74,0.72,0
1124480,518464,57570,2498800,1094478,1499279,1185.442,1.19,0.00,1.19,1.19,0
1124480,999552,124927,2498800,1499279,2373874,1723.392,1.58,0.11,1.73,1.6900000000000002,1
0,0,0,0,0,0,0.119,0.00,0.00,0.00,0.0,0
1198080,1124479,905315,2662400,2373874,2498799,3560.471,3.44,0.05,3.56,3.4899999999999998,0
1198080,1198079,1198074,2662400,2662400,2662400,3114.929,3.03,0.00,3.12,3.03,0
1198080,1198079,1198079,2662400,2662400,2662400,3042.151,2.98,0.00,3.04,2.98,0
1198080,1198079,1198075,2662400,2662400,2662399,3786.935,3.75,0.00,3.79,3.75,0
1198080,1198079,1198079,2662400,2662399,2662399,3003.572,2.98,0.02,3.00,3.0,0
1198080,1198079,1198079,2662400,2662399,2662399,3019.142,3.02,0.00,3.02,3.02,0
1198080,1198079,1198079,2662400,2662399,2662399,2992.328,2.97,0.02,2.99,2.99,0
1198080,1198079,1198079,2662400,2662399,2662399,3005.755,2.98,0.00,3.01,2.98,0
1198080,1198079,1198078,2662400,2662399,2662399,3757.916,3.73,0.00,3.76,3.73,0
1198080,1198079,1198078,2662400,2662399,2662399,2992.073,2.97,0.00,2.99,2.97,0
