DefNew (allocated space)(KB),DefNew (Before GC)(KB),DefNew (After GC)(KB),Tenured (allocated space)(KB),Tenured (Before GC)(KB),Tenured (After GC)(KB),GC Pause Time(ms),User(s),Sys(s),Real Time(s),CPU Time(s),"GC/FULL-GC(1->GC,0->FULL-GC)"
1152,1023,127,768,0,439,1.794,0.00,0.00,0.00,0.0,1
0,0,0,0,0,0,1.153,0.00,0.00,0.00,0.0,0
1152,1151,40,1600,439,959,1.768,0.00,0.00,0.00,0.0,0
1152,1024,128,1600,959,1375,1.208,0.00,0.00,0.00,0.0,1
0,0,0,0,0,0,1.406,0.00,0.00,0.00,0.0,0
1536,1152,35,3308,1375,1984,2.932,0.00,0.00,0.00,0.0,0
1536,1408,127,3308,1984,2617,2.513,0.00,0.00,0.00,0.0,1
0,0,0,0,0,0,2.251,0.00,0.00,0.00,0.0,0
2688,1535,0,5768,2617,3460,5.812,0.00,0.00,0.01,0.0,0
2688,2432,256,5768,3460,4512,4.024,0.00,0.00,0.00,0.0,1
2688,2688,256,5768,4512,5755,4.362,0.02,0.00,0.01,0.02,1
0,0,0,0,0,0,4.198,0.00,0.00,0.01,0.0,0
5376,2688,0,11888,5755,7132,10.749,0.00,0.00,0.01,0.0,0
5376,4800,575,11888,7132,9027,5.657,0.00,0.00,0.01,0.0,1
5376,5375,576,11888,9027,11747,6.657,0.00,0.00,0.01,0.0,1
0,0,0,0,0,0,6.687,0.00,0.00,0.01,0.0,0
10816,5376,447,23876,11747,14324,15.379,0.02,0.00,0.02,0.02,0
10816,9664,1151,23876,14324,18352,11.782,0.00,0.00,0.01,0.0,1
10816,10815,1152,23876,18352,23839,11.979,0.00,0.00,0.01,0.0,1
0,0,0,0,0,0,11.367,0.00,0.00,0.01,0.0,0
21760,10816,1048,48228,23839,28935,26.019,0.03,0.00,0.03,0.03,0
21760,19392,2367,48228,28935,39005,27.663,0.02,0.00,0.03,0.02,1
0,0,0,0,0,0,36.280,0.03,0.00,0.04,0.03,0
43840,21759,2367,97276,39005,58364,49.772,0.05,0.00,0.05,0.05,0
43840,38976,4863,97276,58364,90387,60.302,0.03,0.02,0.06,0.05,1
0,0,0,0,0,0,71.607,0.05,0.02,0.07,0.07,0
97088,43839,3062,215568,90387,129339,130.570,0.14,0.00,0.13,0.14,0
97088,86336,10751,215568,129339,204898,146.657,0.09,0.02,0.15,0.11,1
0,0,0,0,0,0,171.471,0.12,0.05,0.17,0.16999999999999998,0
218560,97087,10608,485580,204898,291348,245.957,0.23,0.00,0.25,0.23,0
218560,194304,24255,485580,291348,461371,342.305,0.23,0.06,0.34,0.29000000000000004,1
0,0,0,0,0,0,377.630,0.27,0.08,0.38,0.35000000000000003,0
491904,218559,24141,1092936,461371,655759,527.462,0.53,0.00,0.53,0.53,0
491904,437312,54591,1092936,655759,1038450,775.978,0.59,0.12,0.78,0.71,1
0,0,0,0,0,0,724.203,0.53,0.14,0.72,0.67,0
1068608,491903,54476,2374636,1038450,1424780,1149.590,1.12,0.00,1.15,1.12,0
1068608,949888,118719,2374636,1424780,2255915,2361.784,1.50,0.81,2.36,2.31,1
0,0,0,0,0,0,2013.329,1.34,0.53,2.01,1.87,0
2404544,1068607,24349,5343228,2255915,3205935,3372.014,3.34,0.00,3.37,3.34,0
2404544,2137408,267135,5343228,3205935,5076179,4291.746,3.30,0.70,4.29,4.0,1
0,0,0,0,0,0,5004.379,3.16,1.31,5.00,4.470000000000001,0
3471360,2404543,267129,7714176,5076179,7213568,17589.434,4.48,3.39,17.59,7.870000000000001,0
0,0,0,0,0,0,0.129,0.00,0.00,0.00,0.0,0
3471360,3085696,2585060,7714176,7213568,7714175,9375.872,8.59,0.45,9.38,9.04,0
3471360,3471359,3471354,7714176,7714175,7714175,9008.485,8.45,0.00,9.01,8.45,0
3471360,3471359,3340287,7714176,7714175,7714175,11047.164,10.50,0.28,11.05,10.78,0
3471360,3471359,3471359,7714176,7714175,7714175,8771.625,8.59,0.00,8.77,8.59,0
3471360,3471359,3471355,7714176,7714175,7714175,11179.677,10.95,0.02,11.18,10.969999999999999,0
3471360,3471359,3471359,7714176,7714175,7714175,8762.482,8.69,0.00,8.76,8.69,0
3471360,3471359,3471359,7714176,7714175,7714175,8775.694,8.61,0.00,8.78,8.61,0
3471360,3471359,3471359,7714176,7714176,7714176,8742.434,8.69,0.00,8.74,8.69,0
3471360,3471359,3471358,7714176,7714176,7714175,11157.115,10.98,0.02,11.16,11.0,0
3471360,3471359,3471358,7714176,7714175,7714175,9177.726,8.77,0.00,9.18,8.77,0
