DefNew (allocated space)(KB),DefNew (Before GC)(KB),DefNew (After GC)(KB),Tenured (allocated space)(KB),Tenured (Before GC)(KB),Tenured (After GC)(KB),GC Pause Time(ms),User(s),Sys(s),Real Time(s),CPU Time(s),"GC/FULL-GC(1->GC,0->FULL-GC)"
1152,1023,127,768,0,439,1.600,0.00,0.00,0.00,0.0,1
0,0,0,0,0,0,1.160,0.00,0.00,0.00,0.0,0
1152,1151,40,1600,439,959,1.885,0.00,0.00,0.00,0.0,0
1152,1024,128,1600,959,1375,1.294,0.02,0.00,0.00,0.02,1
0,0,0,0,0,0,1.125,0.00,0.00,0.00,0.0,0
1536,1152,35,3308,1375,1983,2.949,0.00,0.00,0.00,0.0,0
1536,1407,127,3308,1983,2617,1.683,0.00,0.00,0.00,0.0,1
0,0,0,0,0,0,2.024,0.00,0.00,0.00,0.0,0
2688,1535,0,5768,2617,3460,4.940,0.00,0.00,0.01,0.0,0
2688,2431,256,5768,3460,4512,2.483,0.00,0.00,0.00,0.0,1
2688,2688,255,5768,4512,5755,3.253,0.00,0.00,0.00,0.0,1
0,0,0,0,0,0,3.291,0.00,0.00,0.00,0.0,0
5376,2687,0,11888,5755,7132,8.271,0.00,0.00,0.01,0.0,0
5376,4800,575,11888,7132,9027,5.945,0.00,0.00,0.01,0.0,1
5376,5375,576,11888,9027,11746,6.270,0.00,0.00,0.01,0.0,1
0,0,0,0,0,0,5.943,0.00,0.00,0.01,0.0,0
10880,5376,386,23976,11746,14384,13.476,0.02,0.00,0.01,0.02,0
10880,9728,1151,23976,14384,18415,12.646,0.00,0.00,0.01,0.0,1
10880,10879,1151,23976,18415,23936,12.083,0.00,0.00,0.01,0.0,1
0,0,0,0,0,0,12.707,0.02,0.00,0.01,0.02,0
21888,10879,1080,48396,23936,29036,26.400,0.02,0.00,0.03,0.02,0
21888,19520,2367,48396,29036,39355,28.044,0.03,0.00,0.03,0.03,1
0,0,0,0,0,0,37.402,0.02,0.00,0.04,0.02,0
44288,21887,2256,98260,39355,58955,45.680,0.05,0.00,0.05,0.05,0
44288,39424,4863,98260,58955,93487,60.635,0.05,0.00,0.06,0.05,1
0,0,0,0,0,0,72.757,0.05,0.02,0.07,0.07,0
99840,44287,891,221688,93487,133011,133.126,0.12,0.00,0.13,0.12,0
99840,88768,11071,221688,133011,210680,160.035,0.09,0.03,0.16,0.12,1
0,0,0,0,0,0,170.373,0.14,0.03,0.17,0.17,0
224704,99839,10906,499300,210680,299580,244.620,0.23,0.00,0.24,0.23,0
224704,199744,24959,499300,299580,474334,367.877,0.25,0.08,0.37,0.33,1
0,0,0,0,0,0,396.692,0.20,0.14,0.40,0.34,0
505728,224703,24793,1123688,474334,674212,535.330,0.52,0.00,0.53,0.52,0
505728,449600,56127,1123688,674212,1067654,761.024,0.69,0.05,0.76,0.74,1
0,0,0,0,0,0,705.798,0.62,0.08,0.70,0.7,0
1099776,505727,55998,2443808,1067654,1466283,1143.763,1.09,0.00,1.14,1.09,0
1099776,977600,122176,2443808,1466283,2321677,1702.742,1.38,0.25,1.70,1.63,1
0,0,0,0,0,0,1665.523,1.28,0.28,1.67,1.56,0
2150400,1099776,27912,4778688,2321677,3299299,3242.573,3.19,0.00,3.24,3.19,0
0,0,0,0,0,0,3664.868,3.12,0.41,3.66,3.5300000000000002,0
2150400,1911488,432065,4778688,3299299,4778687,4553.007,4.31,0.00,4.55,4.31,0
2150400,2150399,2150380,4778688,4778687,4778687,5530.533,5.52,0.00,5.53,5.52,0
2150400,2150400,2150400,4778688,4778687,4778687,5306.933,5.19,0.00,5.31,5.19,0
2150400,2150400,2019323,4778688,4778687,4778687,6752.753,6.66,0.00,6.75,6.66,0
2150400,2150399,2150399,4778688,4778687,4778687,5875.130,5.61,0.00,5.88,5.61,0
2150400,2150399,2150399,4778688,4778687,4778687,5933.226,5.73,0.00,5.93,5.73,0
2150400,2150400,2150399,4778688,4778688,4778688,6350.147,5.95,0.00,6.35,5.95,0
2150400,2150400,2150398,4778688,4778688,4778687,8192.636,7.88,0.00,8.19,7.88,0
2150400,2150399,2150398,4778688,4778687,4778687,7141.282,6.48,0.00,7.14,6.48,0
