Throughput(%),Latency(Max GC pause time)(s),Application runtime(s),FULL GC,GC,XMX
48.43546255506608,0.006386,0.454,45,4,2
0.19484284145154618,0.5446230000000001,607.253,1582,33,500
1.5426521801354767,0.820049,83.848,121,64,1000
1.148932454788408,1.1355229999999998,141.446,146,94,1500
9.119287497163597,1.6370689999999999,22.035,29,97,2000
1.1163535375646916,1.8886420000000002,232.971,151,119,2500
